property_id,valuation_uncertainty_risk,developer_risk,locality_quality_risk,market_liquidity_risk,price_volatility_risk,risk_score,risk_band
1617,17.04,81.78,61.4,60.31,7.14,46.03,MODERATE
1618,26.56,81.78,61.4,60.31,7.14,48.41,MODERATE
1619,2.51,52.85,62.96,56.72,14.21,37.26,MODERATE
1620,19.98,81.78,46.47,69.35,1.31,44.71,MODERATE
1621,19.7,39.19,45.68,70.55,5.22,36.79,MODERATE
1622,17.44,9.17,40.22,58.67,10.3,27.52,LOW
1623,11.36,47.08,45.14,30.75,2.65,27.83,LOW
1624,4.83,35.8,33.99,44.43,2.53,24.43,LOW
1625,19.94,27.8,53.94,66.16,1.04,34.72,MODERATE
1626,56.43,27.6,45.17,43.38,7.55,38.47,MODERATE
1627,18.18,55.28,34.49,52.59,6.05,33.92,MODERATE
1628,43.34,44.85,32.58,28.53,7.36,33.13,MODERATE
1629,1.68,50.43,32.94,31.9,6.06,24.38,LOW
1630,17.84,13.5,37.97,85.55,7.91,33.05,MODERATE
1631,16.24,50.98,44.65,72.77,3.22,38.22,MODERATE
1632,6.01,47.08,61.34,75.53,1.78,38.56,MODERATE
1633,0.55,41.92,63.25,50.14,3.97,31.8,MODERATE
1634,31.55,31.05,34.3,19.13,10.61,26.37,LOW
1635,31.69,13.5,27.73,28.53,9.45,23.29,LOW
1636,1.27,45.61,44.39,16.48,3.54,22.15,LOW
1637,19.93,7.4,62.34,56.72,6.72,31.28,MODERATE
1638,13.64,44.42,61.51,50.38,8.86,36.0,MODERATE
1639,63.11,30.65,49.28,20.61,8.21,37.12,MODERATE
1640,9.01,50.98,35.93,38.19,7.67,28.42,LOW
1641,5.31,55.28,64.25,82.95,6.21,42.76,MODERATE
1642,6.93,52.85,64.62,62.23,1.45,37.89,MODERATE
1643,19.67,39.19,28.14,37.62,28.48,30.18,MODERATE
1644,11.05,39.87,44.39,16.48,3.54,23.44,LOW
1645,51.41,44.42,55.74,73.6,6.83,48.63,MODERATE
1646,39.71,9.3,55.38,71.74,7.53,38.34,MODERATE
1647,30.87,45.61,43.21,37.75,6.15,33.95,MODERATE
1648,36.19,13.5,44.65,72.77,3.22,35.71,MODERATE
1649,24.86,39.87,52.61,51.56,6.38,35.98,MODERATE
1650,32.7,50.98,62.34,56.72,6.72,43.19,MODERATE
1651,2.79,13.5,37.2,33.49,4.35,18.19,LOW
1652,9.71,55.29,43.41,62.07,2.53,34.96,MODERATE
1653,14.28,41.92,37.97,85.55,7.91,37.85,MODERATE
1654,7.41,44.85,46.74,32.43,8.08,27.87,LOW
1655,68.87,44.42,63.25,50.14,3.97,49.38,MODERATE
1656,12.15,67.71,52.06,66.65,0.0,40.32,MODERATE
1657,37.47,81.03,61.34,75.53,1.78,53.21,MODERATE
1658,29.7,50.98,35.93,38.19,7.67,33.59,MODERATE
1659,20.14,39.19,36.51,72.54,8.54,35.96,MODERATE
1660,22.86,31.05,44.94,41.99,4.2,29.94,LOW
1661,100.0,35.8,37.97,85.55,7.91,58.05,ELEVATED
1662,38.48,39.87,50.05,54.59,6.49,39.49,MODERATE
1663,0.83,44.42,44.94,41.99,4.2,27.11,LOW
1664,32.85,28.79,62.83,59.7,4.82,39.2,MODERATE
1665,8.86,55.29,34.3,19.13,10.61,25.55,LOW
1666,10.25,30.5,50.05,54.59,6.49,30.56,MODERATE
1667,34.96,50.43,49.28,20.61,8.21,34.04,MODERATE
1668,35.89,9.17,46.47,69.35,1.31,34.17,MODERATE
1669,50.97,13.5,37.2,33.49,4.35,30.23,MODERATE
1670,4.35,39.19,43.72,62.22,4.4,30.78,MODERATE
1671,5.94,13.5,27.73,28.53,9.45,16.85,LOW
1672,71.69,13.5,61.69,65.14,8.5,47.26,MODERATE
1673,34.63,30.5,50.05,54.59,6.49,36.66,MODERATE
1674,36.19,67.71,64.25,82.95,6.21,52.96,MODERATE
1675,100.0,13.5,45.96,28.05,13.05,44.46,MODERATE
1676,22.3,70.78,66.25,44.11,5.32,42.6,MODERATE
1677,54.98,46.27,53.94,66.16,1.04,47.17,MODERATE
1678,4.18,38.81,54.59,66.05,6.77,33.95,MODERATE
1679,5.74,55.28,27.73,28.53,9.45,25.16,LOW
1680,35.7,55.29,45.17,43.38,7.55,38.83,MODERATE
1681,3.87,77.67,38.77,75.74,3.32,39.9,MODERATE
1682,27.5,35.8,43.21,37.75,6.15,31.15,MODERATE
1683,90.42,13.5,49.79,22.56,7.83,40.95,MODERATE
1684,22.76,41.92,62.83,59.7,4.82,39.3,MODERATE
1685,9.39,45.69,35.93,38.19,7.67,27.46,LOW
1686,15.38,38.81,45.17,43.38,7.55,30.45,MODERATE
1687,18.91,81.78,46.47,69.35,1.31,44.44,MODERATE
1688,0.73,30.5,50.05,54.59,6.49,28.19,LOW
1689,0.31,54.69,53.94,66.16,1.04,35.19,MODERATE
1690,4.57,49.18,40.07,84.98,2.17,36.32,MODERATE
1691,27.18,41.92,43.87,39.72,19.26,34.79,MODERATE
1692,20.01,81.03,54.59,66.05,6.77,46.35,MODERATE
1693,17.89,13.5,44.65,72.77,3.22,31.14,MODERATE
1694,5.71,30.65,27.39,79.52,5.52,29.77,LOW
1695,74.81,54.51,74.34,80.87,5.45,61.46,ELEVATED
1696,21.37,13.5,36.69,13.35,13.11,20.02,LOW
1697,28.39,92.37,38.77,75.74,3.32,48.97,MODERATE
1698,8.88,50.98,62.34,56.72,6.72,37.23,MODERATE
1699,38.34,39.19,53.49,50.77,10.04,39.78,MODERATE
1700,2.47,54.51,47.71,75.92,5.14,37.02,MODERATE
1701,16.78,21.89,74.34,80.87,5.45,40.43,MODERATE
1702,13.01,81.03,53.94,66.16,1.04,43.63,MODERATE
1703,29.16,31.05,47.71,75.92,5.14,39.0,MODERATE
1704,33.98,54.51,47.75,23.78,2.21,34.03,MODERATE
1705,13.2,31.05,61.34,75.53,1.78,37.15,MODERATE
1706,31.98,45.69,43.87,39.72,19.26,36.74,MODERATE
1707,0.45,9.3,54.8,54.62,4.34,24.51,LOW
1708,36.82,54.51,47.75,23.78,2.21,34.74,MODERATE
1709,17.27,39.87,54.59,66.05,6.77,37.43,MODERATE
1710,33.02,54.51,27.73,28.53,9.45,31.83,MODERATE
1711,15.32,55.29,46.47,69.35,1.31,38.25,MODERATE
1712,67.02,9.3,44.14,84.78,4.01,45.0,MODERATE
1713,4.0,45.61,34.09,22.41,5.31,22.22,LOW
1714,78.5,9.3,32.94,31.9,6.06,35.36,MODERATE
1715,7.28,45.61,55.38,71.74,7.53,37.49,MODERATE
1716,88.51,92.37,32.58,28.53,7.36,53.93,MODERATE
1717,50.29,81.03,64.25,82.95,6.21,59.15,ELEVATED
1718,53.5,9.3,62.23,24.09,4.71,33.2,MODERATE
1719,47.96,33.91,46.74,32.43,8.08,35.82,MODERATE
1720,18.42,70.78,54.8,54.62,4.34,41.3,MODERATE
1721,10.42,52.85,64.62,62.23,1.45,38.76,MODERATE
1722,100.0,30.65,49.08,53.12,1.49,51.79,MODERATE
1723,18.89,7.4,61.34,75.53,1.78,33.84,MODERATE
1724,24.1,81.03,54.59,66.05,6.77,47.37,MODERATE
1725,31.68,30.65,45.96,28.05,13.05,30.81,MODERATE
1726,18.36,30.65,63.25,50.14,3.97,33.99,MODERATE
1727,8.38,54.51,27.73,28.53,9.45,25.67,LOW
1728,75.07,38.81,43.21,37.75,6.15,43.64,MODERATE
1729,11.26,67.71,62.96,56.72,14.21,42.42,MODERATE
1730,15.82,7.4,49.06,88.54,1.51,33.18,MODERATE
1731,9.16,67.71,62.96,56.72,14.21,41.9,MODERATE
1732,25.09,38.81,61.69,65.14,8.5,40.68,MODERATE
1733,0.46,54.69,53.94,66.16,1.04,35.23,MODERATE
1734,13.71,45.69,62.96,56.72,14.21,38.63,MODERATE
1735,43.38,81.03,36.79,73.54,2.69,49.52,MODERATE
1736,18.2,30.5,47.75,23.78,2.21,25.29,LOW
1737,20.29,50.43,59.24,22.75,11.82,33.33,MODERATE
1738,54.78,35.8,55.74,73.6,6.83,47.75,MODERATE
1739,50.33,39.87,44.39,16.48,3.54,33.26,MODERATE
1740,10.61,32.66,36.79,73.54,2.69,31.66,MODERATE
1741,0.05,30.65,43.72,62.22,4.4,27.99,LOW
1742,17.53,27.8,50.05,54.59,6.49,31.85,MODERATE
1743,6.01,50.98,43.42,67.64,5.36,34.71,MODERATE
1744,20.0,45.69,44.94,41.99,4.2,32.15,MODERATE
1745,28.04,54.51,41.57,33.83,3.77,33.56,MODERATE
1746,38.8,44.42,63.25,50.14,3.97,41.86,MODERATE
1747,35.25,38.81,45.17,43.38,7.55,35.41,MODERATE
1748,6.05,47.08,49.06,88.54,1.51,38.67,MODERATE
1749,4.24,9.3,62.34,56.72,6.72,27.74,LOW
1750,35.5,49.18,38.77,75.74,3.32,42.11,MODERATE
1751,14.66,28.79,49.79,22.56,7.83,25.07,LOW
1752,0.13,7.4,49.06,88.54,1.51,29.26,LOW
1753,28.12,31.05,34.49,52.59,6.05,31.56,MODERATE
1754,20.68,28.79,66.25,44.11,5.32,33.8,MODERATE
1755,31.36,54.69,36.79,73.54,2.69,41.25,MODERATE
1756,0.59,30.65,47.71,75.92,5.14,31.77,MODERATE
1757,23.34,28.79,48.0,31.83,2.74,27.97,LOW
1758,17.1,41.92,41.44,31.24,6.52,28.17,LOW
1759,42.91,55.28,36.69,13.35,13.11,33.76,MODERATE
1760,39.51,47.08,61.34,75.53,1.78,46.93,MODERATE
1761,17.12,81.78,74.84,21.52,9.31,41.3,MODERATE
1762,5.57,46.27,50.05,54.59,6.49,32.55,MODERATE
1763,20.46,45.69,38.77,75.74,3.32,37.65,MODERATE
1764,28.89,30.5,34.09,22.41,5.31,25.42,LOW
1765,5.53,7.4,62.34,56.72,6.72,27.68,LOW
1766,34.68,50.98,48.0,31.83,2.74,35.24,MODERATE
1767,71.11,39.19,53.94,66.16,1.04,49.79,MODERATE
1768,21.44,7.4,28.14,37.62,28.48,24.27,LOW
1769,20.08,13.5,37.97,85.55,7.91,33.61,MODERATE
1770,15.97,30.65,54.59,66.05,6.77,35.27,MODERATE
1771,4.98,21.89,61.51,50.38,8.86,29.33,LOW
1772,28.13,13.5,45.96,28.05,13.05,26.49,LOW
1773,9.55,47.08,49.06,88.54,1.51,39.55,MODERATE
1774,22.83,30.65,44.14,84.78,4.01,38.22,MODERATE
1775,16.78,30.65,47.71,75.92,5.14,35.82,MODERATE
1776,11.16,41.92,63.25,50.14,3.97,34.45,MODERATE
1777,31.15,52.85,62.96,56.72,14.21,44.43,MODERATE
1778,28.25,9.3,64.55,94.57,7.93,41.93,MODERATE
1779,52.74,47.08,61.34,75.53,1.78,50.24,MODERATE
1780,10.4,35.8,67.09,69.3,9.98,38.53,MODERATE
1781,35.64,35.8,43.21,37.75,6.15,33.18,MODERATE
1782,15.0,33.91,23.77,18.02,4.26,19.53,LOW
1783,33.99,45.61,55.38,71.74,7.53,44.17,MODERATE
1784,8.61,30.65,43.41,62.07,2.53,29.76,LOW
1785,50.08,21.89,74.34,80.87,5.45,48.76,MODERATE
1786,25.14,13.5,45.96,28.05,13.05,25.75,LOW
1787,27.63,44.42,37.7,35.87,3.28,31.0,MODERATE
1788,24.29,55.28,55.38,71.74,7.53,43.68,MODERATE
1789,9.03,77.67,55.38,71.74,7.53,44.34,MODERATE
1790,99.44,39.87,27.73,28.53,9.45,45.5,MODERATE
1791,0.93,46.27,46.14,60.26,0.85,30.89,MODERATE
1792,7.91,45.69,35.93,38.19,7.67,27.09,LOW
1793,27.74,41.92,37.7,35.87,3.28,30.52,MODERATE
1794,44.41,38.81,54.59,66.05,6.77,44.01,MODERATE
1795,20.97,81.78,46.47,69.35,1.31,44.96,MODERATE
1796,41.02,45.69,62.96,56.72,14.21,45.46,MODERATE
1797,21.39,67.71,36.79,73.54,2.69,41.36,MODERATE
1798,2.51,9.3,44.14,84.78,4.01,28.87,LOW
1799,16.04,81.03,61.34,75.53,1.78,47.86,MODERATE
1800,32.01,45.69,59.24,22.75,11.82,35.31,MODERATE
1801,32.01,45.61,41.04,21.17,0.05,29.57,LOW
1802,15.17,39.19,28.14,37.62,28.48,29.06,LOW
1803,1.8,81.78,56.62,50.18,100.0,53.17,MODERATE
1804,40.83,30.65,43.41,62.07,2.53,37.81,MODERATE
1805,9.27,55.29,46.47,69.35,1.31,36.73,MODERATE
1806,29.93,55.29,44.94,41.99,4.2,36.56,MODERATE
1807,49.69,39.19,53.49,50.77,10.04,42.62,MODERATE
1808,29.63,32.66,34.3,19.13,10.61,26.22,LOW
1809,0.19,67.71,64.25,82.95,6.21,43.96,MODERATE
1810,24.55,47.08,61.63,40.68,4.75,36.73,MODERATE
1811,15.67,30.65,43.42,67.64,5.36,33.06,MODERATE
1812,15.04,67.71,63.25,50.14,3.97,40.58,MODERATE
1813,15.01,30.5,50.05,54.59,6.49,31.75,MODERATE
1814,2.02,32.66,43.21,37.75,6.15,24.15,LOW
1815,57.52,47.08,64.62,62.23,1.45,49.38,MODERATE
1816,36.3,7.4,61.4,60.31,7.14,35.97,MODERATE
1817,0.26,67.71,36.79,73.54,2.69,36.08,MODERATE
1818,7.03,55.28,27.73,28.53,9.45,25.48,LOW
1819,15.07,81.78,46.47,69.35,1.31,43.49,MODERATE
1820,1.71,67.71,64.25,82.95,6.21,44.34,MODERATE
1821,13.61,39.19,45.68,70.55,5.22,35.27,MODERATE
1822,24.34,45.69,37.2,33.49,4.35,30.01,MODERATE
1823,76.61,55.29,43.72,62.22,4.4,52.06,MODERATE
1824,17.02,33.91,44.65,72.77,3.22,35.01,MODERATE
1825,9.05,55.29,44.94,41.99,4.2,31.34,MODERATE
1826,10.65,67.71,52.06,66.65,0.0,39.95,MODERATE
1827,19.48,32.66,36.51,72.54,8.54,34.49,MODERATE
1828,17.58,67.71,26.54,32.88,8.7,31.13,MODERATE
1829,4.01,39.19,43.72,62.22,4.4,30.69,MODERATE
1830,26.28,39.87,34.3,19.13,10.61,26.82,LOW
1831,9.96,44.42,36.69,13.35,13.11,23.35,LOW
1832,29.32,70.78,64.62,62.23,1.45,47.07,MODERATE
1833,5.61,27.8,34.09,22.41,5.31,19.06,LOW
1834,0.29,30.65,35.93,38.19,7.67,22.17,LOW
1835,10.34,47.08,64.62,62.23,1.45,37.59,MODERATE
1836,11.2,67.71,67.74,76.58,5.54,46.04,MODERATE
1837,46.54,30.65,35.93,38.19,7.67,33.74,MODERATE
1838,40.25,45.61,49.06,88.54,1.51,46.93,MODERATE
1839,19.98,27.6,74.34,80.87,5.45,42.38,MODERATE
1840,17.99,44.42,26.82,39.87,3.59,27.26,LOW
1841,28.43,55.29,47.75,23.78,2.21,32.8,MODERATE
1842,3.1,35.8,61.51,50.38,8.86,31.64,MODERATE
1843,24.73,92.37,34.49,52.59,6.05,42.98,MODERATE
1844,43.3,28.79,41.04,21.17,0.05,29.03,LOW
1845,3.35,28.79,66.25,44.11,5.32,29.47,LOW
1846,4.22,44.42,67.09,69.3,9.98,38.71,MODERATE
1847,4.31,30.65,27.39,79.52,5.52,29.42,LOW
1848,72.99,55.29,52.06,66.65,0.0,53.05,MODERATE
1849,19.0,50.43,44.65,72.77,3.22,38.8,MODERATE
1850,33.73,81.03,36.79,73.54,2.69,47.11,MODERATE
1851,89.34,50.43,49.79,22.56,7.83,48.07,MODERATE
1852,33.61,44.42,45.14,30.75,2.65,32.86,MODERATE
1853,52.42,44.42,67.09,69.3,9.98,50.76,MODERATE
1854,12.08,13.5,45.17,43.38,7.55,24.56,LOW
1855,8.97,28.79,48.0,31.83,2.74,24.38,LOW
1856,41.34,81.78,59.46,42.01,6.98,48.03,MODERATE
1857,18.21,55.29,43.87,39.72,19.26,35.22,MODERATE
1858,17.64,13.5,45.96,28.05,13.05,23.87,LOW
1859,10.85,67.71,55.74,73.6,6.83,43.15,MODERATE
1860,10.84,9.3,46.14,60.26,0.85,25.98,LOW
1861,11.62,30.65,37.2,33.49,4.35,23.82,LOW
1862,9.75,81.78,46.47,69.35,1.31,42.15,MODERATE
1863,45.99,38.81,62.03,35.4,11.62,40.49,MODERATE
1864,100.0,39.87,49.28,20.61,8.21,48.18,MODERATE
1865,7.03,55.29,43.72,62.22,4.4,34.66,MODERATE
1866,6.52,35.8,55.74,73.6,6.83,35.68,MODERATE
1867,27.01,30.65,67.74,76.58,5.54,42.58,MODERATE
1868,49.81,31.05,47.71,75.92,5.14,44.16,MODERATE
1869,30.23,44.85,42.71,43.66,6.29,34.74,MODERATE
1870,89.59,52.85,23.77,18.02,4.26,41.96,MODERATE
1871,19.36,7.4,61.34,75.53,1.78,33.96,MODERATE
1872,17.08,52.85,23.77,18.02,4.26,23.84,LOW
1873,3.49,45.69,62.96,56.72,14.21,36.08,MODERATE
1874,24.97,33.91,34.49,52.59,6.05,31.35,MODERATE
1875,17.97,77.67,52.06,66.65,0.0,43.77,MODERATE
1876,41.49,7.4,41.57,33.83,3.77,27.5,LOW
1877,27.6,54.51,27.73,28.53,9.45,30.47,MODERATE
1878,4.39,30.5,43.41,62.07,2.53,28.67,LOW
1879,24.76,55.29,47.75,23.78,2.21,31.89,MODERATE
1880,51.94,38.81,62.03,35.4,11.62,41.98,MODERATE
1881,30.31,30.65,49.28,20.61,8.21,28.92,LOW
1882,15.86,77.67,52.06,66.65,0.0,43.24,MODERATE
1883,58.57,35.8,67.09,69.3,9.98,50.58,MODERATE
1884,14.64,13.5,26.82,39.87,3.59,20.24,LOW
1885,43.3,22.06,48.0,31.83,2.74,31.61,MODERATE
1886,11.92,9.17,32.94,31.9,6.06,18.69,LOW
1887,44.79,44.42,37.7,35.87,3.28,35.29,MODERATE
1888,9.62,45.61,56.62,50.18,100.0,47.89,MODERATE
1889,2.75,32.66,36.51,72.54,8.54,30.31,MODERATE
1890,30.89,54.51,27.73,28.53,9.45,31.29,MODERATE
1891,46.59,52.85,64.62,62.23,1.45,47.8,MODERATE
1892,3.59,30.65,49.79,22.56,7.83,22.67,LOW
1893,5.12,44.85,43.21,37.75,6.15,27.36,LOW
1894,35.71,47.08,45.14,30.75,2.65,33.92,MODERATE
1895,4.19,13.5,36.69,13.35,13.11,15.72,LOW
1896,5.26,35.8,55.74,73.6,6.83,35.37,MODERATE
1897,23.14,31.05,45.68,70.55,5.22,36.02,MODERATE
1898,11.19,33.91,34.49,52.59,6.05,27.9,LOW
1899,30.31,45.61,61.51,50.38,8.86,40.4,MODERATE
1900,0.83,67.71,49.79,22.56,7.83,29.4,LOW
1901,10.16,30.5,47.75,23.78,2.21,23.28,LOW
1902,14.51,70.78,54.8,54.62,4.34,40.32,MODERATE
1903,12.54,39.19,67.09,69.3,9.98,39.75,MODERATE
1904,6.38,92.37,32.58,28.53,7.36,33.4,MODERATE
1905,13.09,44.42,37.7,35.87,3.28,27.36,LOW
1906,37.86,55.28,36.69,13.35,13.11,32.5,MODERATE
1907,5.71,41.92,62.83,59.7,4.82,35.04,MODERATE
1908,13.57,45.61,23.77,18.02,4.26,21.51,LOW
1909,25.67,44.42,45.14,30.75,2.65,30.88,MODERATE
1910,6.51,39.19,43.72,62.22,4.4,31.31,MODERATE
1911,5.77,27.6,34.49,52.59,6.05,25.28,LOW
1912,25.44,22.06,55.16,54.74,3.55,33.29,MODERATE
1913,33.24,31.05,44.94,41.99,4.2,32.54,MODERATE
1914,34.2,67.71,55.74,73.6,6.83,48.98,MODERATE
1915,3.37,46.27,74.84,21.52,9.31,30.76,MODERATE
1916,10.88,13.5,61.69,65.14,8.5,32.06,MODERATE
1917,5.54,7.4,41.44,31.24,6.52,18.38,LOW
1918,17.03,47.08,61.63,40.68,4.75,34.85,MODERATE
1919,9.49,81.78,59.46,42.01,6.98,40.07,MODERATE
1920,53.34,52.85,64.62,62.23,1.45,49.49,MODERATE
1921,18.19,13.5,27.73,28.53,9.45,19.92,LOW
1922,82.21,70.78,59.46,42.01,6.98,56.05,ELEVATED
1923,77.17,32.66,67.09,69.3,9.98,54.6,MODERATE
1924,10.13,92.37,34.3,19.13,10.61,33.28,MODERATE
1925,9.52,45.61,55.38,71.74,7.53,38.05,MODERATE
1926,8.71,45.61,55.16,54.74,3.55,33.81,MODERATE
1927,69.53,47.08,61.63,40.68,4.75,47.97,MODERATE
1928,7.72,45.61,41.04,21.17,0.05,23.5,LOW
1929,25.64,77.67,66.25,44.11,5.32,44.81,MODERATE
1930,19.9,45.69,59.24,22.75,11.82,32.28,MODERATE
1931,37.89,47.08,64.62,62.23,1.45,44.48,MODERATE
1932,22.26,45.61,61.51,50.38,8.86,38.39,MODERATE
1933,11.18,7.4,43.41,62.07,2.53,25.75,LOW
1934,21.79,55.29,43.41,62.07,2.53,37.98,MODERATE
1935,28.55,81.78,28.14,37.62,28.48,40.92,MODERATE
1936,29.22,77.67,66.25,44.11,5.32,45.71,MODERATE
1937,11.57,55.28,44.14,84.78,4.01,40.34,MODERATE
1938,24.29,81.03,40.22,58.67,10.3,43.6,MODERATE
1939,21.27,31.05,61.34,75.53,1.78,39.17,MODERATE
1940,1.68,9.17,61.63,40.68,4.75,23.43,LOW
1941,14.05,13.5,36.69,13.35,13.11,18.19,LOW
1942,28.39,92.37,34.3,19.13,10.61,37.85,MODERATE
1943,35.26,32.66,34.3,19.13,10.61,27.63,LOW
1944,13.76,45.61,42.71,43.66,6.29,30.78,MODERATE
1945,18.2,13.5,27.73,28.53,9.45,19.92,LOW
1946,0.26,44.85,46.74,32.43,8.08,26.08,LOW
1947,19.1,30.65,43.42,67.64,5.36,33.92,MODERATE
1948,43.12,27.6,64.55,94.57,7.93,49.31,MODERATE
1949,5.12,28.79,50.05,54.59,6.49,28.94,LOW
1950,44.26,13.5,56.62,50.18,100.0,50.12,MODERATE
1951,17.47,55.29,43.41,62.07,2.53,36.9,MODERATE
1952,11.83,81.03,49.06,88.54,1.51,46.91,MODERATE
1953,37.02,47.08,56.62,50.18,100.0,55.03,ELEVATED
1954,13.13,21.89,43.72,62.22,4.4,29.51,LOW
1955,16.79,50.43,64.55,94.57,7.93,47.3,MODERATE
1956,7.35,54.69,41.04,21.17,0.05,25.23,LOW
1957,15.86,92.37,44.14,84.78,4.01,48.82,MODERATE
1958,22.65,35.8,52.61,51.56,6.38,34.61,MODERATE
1959,0.9,81.03,53.94,66.16,1.04,40.61,MODERATE
1960,8.42,67.71,26.54,32.88,8.7,28.84,LOW
1961,44.06,45.61,56.62,50.18,100.0,56.5,ELEVATED
1962,39.04,13.5,66.25,44.11,5.32,35.33,MODERATE
1963,22.64,54.51,41.57,33.83,3.77,32.21,MODERATE
1964,22.65,55.28,27.73,28.53,9.45,29.39,LOW
1965,17.46,47.08,49.06,88.54,1.51,41.53,MODERATE
1966,58.52,9.17,32.94,31.9,6.06,30.34,MODERATE
1967,5.21,81.03,49.06,88.54,1.51,45.26,MODERATE
1968,11.61,27.6,37.2,33.49,4.35,23.21,LOW
1969,5.08,44.42,40.22,58.67,10.3,31.48,MODERATE
1970,22.96,46.27,32.94,31.9,6.06,28.87,LOW
1971,1.2,9.3,40.07,84.98,2.17,27.5,LOW
1972,33.53,54.51,41.57,33.83,3.77,34.93,MODERATE
1973,39.68,38.81,43.21,37.75,6.15,34.8,MODERATE
1974,15.29,67.71,55.74,73.6,6.83,44.26,MODERATE
1975,20.47,32.66,36.51,72.54,8.54,34.74,MODERATE
1976,3.29,54.69,54.79,31.06,8.54,30.21,MODERATE
1977,20.15,7.4,36.79,73.54,2.69,28.99,LOW
1978,15.93,67.71,69.63,63.49,5.5,44.97,MODERATE
1979,36.81,30.65,33.99,44.43,2.53,31.39,MODERATE
1980,13.92,81.78,37.2,33.49,4.35,34.62,MODERATE
1981,31.29,67.71,63.25,50.14,3.97,44.64,MODERATE
1982,18.31,22.06,54.8,54.62,4.34,31.52,MODERATE
1983,22.76,45.69,43.87,39.72,19.26,34.44,MODERATE
1984,8.52,35.8,52.61,51.56,6.38,31.08,MODERATE
1985,28.09,54.69,34.49,52.59,6.05,36.28,MODERATE
1986,22.77,45.69,44.94,41.99,4.2,32.85,MODERATE
1987,36.55,46.27,46.14,60.26,0.85,39.8,MODERATE
1988,25.89,38.81,62.96,56.72,14.21,40.3,MODERATE
1989,39.43,35.8,67.09,69.3,9.98,45.79,MODERATE
1990,54.46,79.62,62.83,59.7,4.82,54.77,MODERATE
1991,16.77,39.19,36.51,72.54,8.54,35.12,MODERATE
1992,31.86,9.17,37.97,85.55,7.91,35.69,MODERATE
1993,56.01,9.3,35.93,38.19,7.67,31.84,MODERATE
1994,16.01,55.28,26.82,39.87,3.59,28.94,LOW
1995,9.02,55.29,43.41,62.07,2.53,34.79,MODERATE
1996,64.82,92.37,67.74,76.58,5.54,64.37,ELEVATED
1997,66.94,47.08,43.87,39.72,19.26,45.76,MODERATE
1998,5.77,67.71,49.79,22.56,7.83,30.63,MODERATE
1999,21.64,44.85,34.09,22.41,5.31,26.48,LOW
2000,16.27,35.8,61.51,50.38,8.86,34.93,MODERATE
2001,0.92,31.05,49.28,20.61,8.21,21.65,LOW
2002,4.88,30.65,33.99,44.43,2.53,23.41,LOW
2003,40.51,55.28,49.33,36.19,8.62,39.58,MODERATE
2004,10.93,31.05,67.09,69.3,9.98,37.72,MODERATE
2005,7.26,9.3,32.94,31.9,6.06,17.55,LOW
2006,100.0,31.05,47.75,23.78,2.21,45.85,MODERATE
2007,5.87,28.79,49.79,22.56,7.83,22.87,LOW
2008,21.35,81.78,63.25,50.14,3.97,44.97,MODERATE
2009,18.49,47.08,27.73,28.53,9.45,26.71,LOW
2010,21.93,35.8,44.94,41.99,4.2,30.66,MODERATE
2011,8.11,54.69,59.46,42.01,6.98,34.31,MODERATE
2012,4.65,50.43,64.55,94.57,7.93,44.26,MODERATE
2013,58.06,9.17,50.05,54.59,6.49,38.25,MODERATE
2014,61.43,49.18,34.3,19.13,10.61,37.47,MODERATE
2015,60.19,9.17,46.03,96.31,7.43,46.46,MODERATE
2016,31.19,35.8,44.39,16.48,3.54,27.67,LOW
2017,12.84,50.43,27.39,79.52,5.52,35.51,MODERATE
2018,35.55,33.91,43.41,62.07,2.53,37.14,MODERATE
2019,11.54,27.6,74.34,80.87,5.45,40.27,MODERATE
2020,46.56,30.5,38.77,75.74,3.32,41.14,MODERATE
2021,78.3,28.79,37.7,35.87,3.28,40.54,MODERATE
2022,8.01,50.98,35.93,38.19,7.67,28.17,LOW
2023,2.34,30.65,43.72,62.22,4.4,28.56,LOW
2024,7.36,52.85,64.62,62.23,1.45,38.0,MODERATE
2025,16.91,70.78,74.84,21.52,9.31,39.05,MODERATE
2026,23.04,52.85,64.62,62.23,1.45,41.92,MODERATE
2027,8.48,41.92,41.57,33.83,3.77,26.15,LOW
2028,22.44,47.08,56.62,50.18,100.0,51.39,MODERATE
2029,22.42,41.92,37.2,33.49,4.35,28.78,LOW
2030,16.17,50.43,62.34,56.72,6.72,38.95,MODERATE
2031,47.65,7.4,28.14,37.62,28.48,30.82,MODERATE
2032,11.09,21.89,27.73,28.53,9.45,19.82,LOW
2033,33.25,38.81,59.24,22.75,11.82,34.25,MODERATE
2034,5.04,54.51,40.22,58.67,10.3,33.49,MODERATE
2035,6.04,50.43,36.79,73.54,2.69,34.07,MODERATE
2036,33.12,55.29,46.47,69.35,1.31,42.7,MODERATE
2037,7.04,81.03,36.79,73.54,2.69,40.44,MODERATE
2038,18.52,33.91,37.7,35.87,3.28,26.62,LOW
2039,36.55,35.8,67.09,69.3,9.98,45.07,MODERATE
2040,6.74,77.67,46.14,60.26,0.85,38.63,MODERATE
2041,20.8,9.3,63.25,50.14,3.97,30.33,MODERATE
2042,20.1,9.17,37.97,85.55,7.91,32.75,MODERATE
2043,14.51,70.78,63.25,50.14,3.97,41.06,MODERATE
2044,7.93,33.91,37.7,35.87,3.28,23.97,LOW
