listing_id,property_id,listing_date,asking_price,status,days_on_market,price_change_pct
2442,6599,2024-02-23,11942000.0,Withdrawn,32,2.0
2443,3345,2025-06-23,11287000.0,Sold,12,-2.43
2444,3966,2024-07-12,15362000.0,Sold,103,-4.68
2445,5356,2025-01-30,13979000.0,Withdrawn,92,0.08
2446,1876,2026-01-20,8268000.0,Sold,109,1.98
2447,1764,2026-06-18,11995000.0,Active,51,-3.35
2448,521,2024-04-04,10561000.0,Active,65,-2.79
2449,5798,2026-03-16,13730000.0,Expired,43,-3.34
2450,1017,2024-06-25,6343000.0,Active,40,-7.14
2451,7100,2025-08-27,7661000.0,Sold,87,-2.06
2452,7999,2024-09-18,16574000.0,Active,32,4.13
2453,6870,2024-03-23,19884000.0,Sold,72,2.92
2454,5110,2025-06-16,23146000.0,Sold,82,-0.01
2455,6645,2024-06-22,15444000.0,Sold,119,-2.9
2456,117,2023-11-09,12796000.0,Expired,65,-0.42
2457,2434,2025-08-17,11405000.0,Active,44,0.11
2458,5464,2023-09-19,13292000.0,Sold,81,-2.77
2459,584,2024-08-07,13247000.0,Withdrawn,73,-0.76
2460,395,2024-08-04,15403000.0,Sold,77,-3.82
2461,5184,2025-03-20,9251000.0,Active,143,-4.97
2462,3789,2025-02-19,7121000.0,Active,103,-0.22
2463,2769,2024-02-15,17950000.0,Sold,32,-1.03
2464,4168,2024-07-04,11159000.0,Active,57,2.3
2465,3861,2026-06-03,14921000.0,Sold,58,-1.51
2466,274,2024-12-21,14314000.0,Active,77,-0.83
2467,2014,2024-05-01,26031000.0,Expired,75,-4.05
2468,5440,2025-02-14,11799000.0,Withdrawn,154,5.81
2469,4434,2024-05-20,11956000.0,Sold,38,1.19
2470,1390,2024-12-27,10379000.0,Expired,45,-3.1
2471,3567,2025-02-09,7299000.0,Expired,143,-7.68
2472,4703,2025-11-01,11261000.0,Active,19,-6.87
2473,166,2025-04-23,18037000.0,Sold,9,0.36
2474,1568,2025-10-23,13110000.0,Sold,163,-0.68
2475,6155,2026-08-15,23664000.0,Active,66,0.9
2476,5421,2025-08-01,13978000.0,Active,139,-8.55
2477,729,2024-10-23,8683000.0,Expired,69,-3.31
2478,6945,2025-08-12,7691000.0,Expired,31,-1.36
2479,2044,2026-02-15,12797000.0,Withdrawn,119,1.62
2480,4198,2024-08-26,10999000.0,Sold,75,0.97
2481,3497,2025-02-28,8273000.0,Sold,52,2.51
2482,5512,2024-08-06,14583000.0,Active,83,0.48
2483,779,2025-10-14,7108000.0,Active,55,-1.36
2484,214,2023-08-28,12400000.0,Active,70,-2.68
2485,3763,2025-02-15,9881000.0,Active,5,4.8
2486,5208,2024-02-15,19421000.0,Active,50,-0.4
2487,1577,2024-02-19,21416000.0,Sold,134,-5.33
2488,2449,2025-07-22,13773000.0,Active,139,-0.95
2489,6732,2026-07-31,11068000.0,Expired,66,-0.17
2490,2937,2024-05-11,7666000.0,Active,53,-0.44
2491,3118,2025-10-22,4909000.0,Active,11,1.88
2492,5792,2025-04-12,10496000.0,Withdrawn,16,-1.3
2493,7631,2025-04-29,6954000.0,Sold,5,-1.91
2494,592,2023-12-27,20923000.0,Active,112,-2.45
2495,5430,2025-09-13,15764000.0,Active,111,-0.59
2496,5206,2026-05-10,18788000.0,Withdrawn,81,1.18
2497,6236,2024-01-09,18783000.0,Sold,94,-0.66
2498,7828,2024-09-18,7075000.0,Active,92,-3.07
2499,2721,2023-11-26,13838000.0,Expired,57,7.86
2500,714,2024-02-08,11594000.0,Withdrawn,110,-2.33
2501,936,2026-02-10,17951000.0,Active,107,-0.2
2502,6048,2024-05-26,9947000.0,Active,76,-7.48
2503,4338,2024-11-30,23134000.0,Expired,32,1.42
2504,6140,2024-03-21,7146000.0,Expired,103,-2.9
2505,2,2024-10-13,14731000.0,Sold,111,-0.94
2506,6369,2023-09-23,11693000.0,Sold,133,-5.41
2507,2849,2026-04-16,25761000.0,Withdrawn,70,-0.54
2508,5865,2025-06-03,7563000.0,Withdrawn,73,-1.91
2509,4045,2024-09-21,7159000.0,Sold,124,-0.19
2510,1950,2024-03-02,12787000.0,Sold,5,-0.88
2511,6733,2023-10-04,10667000.0,Active,23,0.39
2512,6260,2024-07-30,15297000.0,Sold,138,1.58
2513,7834,2023-10-31,13338000.0,Expired,16,0.87
2514,918,2025-01-15,11295000.0,Expired,60,-0.24
2515,3175,2025-10-09,13940000.0,Active,38,2.41
2516,2242,2024-06-14,13260000.0,Sold,15,-3.75
2517,7334,2026-06-27,16942000.0,Sold,162,-0.76
2518,7015,2026-01-14,12866000.0,Active,92,-2.07
2519,90,2025-10-16,16311000.0,Sold,97,-3.43
2520,1710,2025-01-06,12885000.0,Sold,5,1.43
2521,2170,2025-08-21,17637000.0,Active,89,5.76
2522,4239,2024-06-12,14961000.0,Active,20,-3.11
2523,3042,2024-09-08,9219000.0,Active,126,3.75
2524,106,2026-01-25,12763000.0,Active,70,-0.45
2525,887,2024-12-14,21397000.0,Active,143,-5.25
2526,428,2024-12-09,7228000.0,Sold,10,-4.58
2527,5425,2025-03-01,10500000.0,Withdrawn,18,-2.91
2528,1896,2024-11-06,16291000.0,Sold,134,-2.78
2529,6091,2024-03-20,13503000.0,Active,48,-2.15
2530,317,2025-08-09,4963000.0,Active,71,0.32
2531,6083,2024-02-15,7751000.0,Active,86,0.22
2532,635,2026-07-02,12750000.0,Expired,96,0.69
2533,1926,2026-01-05,15892000.0,Sold,136,-5.37
2534,2057,2026-02-14,11356000.0,Sold,58,-1.74
2535,6918,2024-12-22,9340000.0,Expired,74,-2.16
2536,3145,2025-08-12,12424000.0,Sold,65,-2.71
2537,7527,2023-09-16,14143000.0,Active,68,-4.03
2538,2271,2025-07-15,6933000.0,Active,58,-1.53
2539,1440,2025-04-06,8350000.0,Sold,42,-1.9
2540,553,2023-11-15,15104000.0,Active,124,-6.59
2541,7538,2024-05-16,8036000.0,Active,22,-1.19
2542,716,2026-07-31,19068000.0,Active,81,-9.04
2543,5384,2025-03-13,14162000.0,Withdrawn,37,-2.24
2544,3912,2025-05-13,18370000.0,Sold,123,-3.6
2545,1714,2026-05-17,51817500.0,Active,97,-1.6
2546,5980,2023-12-07,11062000.0,Expired,85,-0.25
2547,3390,2025-11-22,9528000.0,Sold,5,-1.48
2548,1108,2026-03-02,20672000.0,Withdrawn,117,-3.38
2549,5438,2026-02-04,14628000.0,Sold,46,-8.0
2550,4207,2024-08-21,14613000.0,Sold,92,-3.08
2551,251,2024-11-07,11108000.0,Sold,49,-0.47
2552,2431,2026-01-08,17856000.0,Active,99,2.07
2553,2055,2024-11-02,14847000.0,Expired,56,-1.57
2554,459,2024-12-13,11489000.0,Expired,185,-5.53
2555,5204,2026-05-04,12910000.0,Expired,120,-1.16
2556,208,2025-05-21,10122000.0,Sold,27,-2.7
2557,900,2024-08-24,5197000.0,Sold,102,-5.02
2558,3462,2024-06-08,11586000.0,Active,42,3.18
2559,3386,2024-10-30,10399000.0,Expired,68,-1.8
2560,22,2023-09-20,9272000.0,Active,197,-1.41
2561,410,2025-01-31,16683000.0,Sold,104,-0.51
2562,895,2025-05-03,10403000.0,Sold,92,6.34
2563,515,2026-01-02,12055000.0,Sold,5,-1.64
2564,7295,2024-12-25,9903000.0,Sold,26,-1.91
2565,4905,2024-07-20,9690000.0,Sold,119,-1.77
2566,7868,2023-11-10,15504000.0,Active,167,-5.12
2567,4970,2026-05-01,22490000.0,Sold,54,3.12
2568,4110,2026-03-30,7602000.0,Withdrawn,116,-1.53
2569,5067,2025-01-12,8250000.0,Active,30,0.29
2570,7122,2026-01-11,18702000.0,Sold,67,-0.78
2571,7158,2024-01-08,19583000.0,Sold,49,-3.05
2572,7180,2024-02-03,14210000.0,Withdrawn,56,0.41
2573,2135,2024-04-01,16962000.0,Active,5,-0.48
2574,3596,2023-08-24,10426000.0,Active,30,-1.93
2575,2957,2025-09-29,11892000.0,Active,74,-3.86
2576,1561,2024-09-06,4652000.0,Sold,16,-3.02
2577,5421,2024-04-28,13978000.0,Sold,153,-5.76
2578,1267,2024-12-27,11126000.0,Active,109,-1.9
2579,2170,2026-04-03,17637000.0,Active,29,-0.45
2580,7315,2024-12-14,9555000.0,Active,5,-2.54
2581,3639,2025-08-09,4513000.0,Active,58,-4.22
2582,750,2024-08-07,7646000.0,Expired,5,1.71
2583,3428,2024-03-14,15065000.0,Expired,88,-4.96
2584,4781,2024-01-30,15081000.0,Expired,73,-1.04
2585,1928,2025-06-26,11006000.0,Active,98,-0.75
2586,3805,2024-09-10,16304000.0,Sold,162,-2.05
2587,3703,2025-05-25,13624000.0,Sold,180,-1.43
2588,2357,2025-09-13,8475000.0,Sold,28,-1.33
2589,4791,2025-03-25,6423000.0,Active,52,-2.55
2590,2336,2025-03-16,18936000.0,Sold,64,3.06
2591,307,2025-04-19,18195000.0,Expired,57,1.1
2592,7980,2025-12-26,7900000.0,Active,145,3.1
2593,3666,2024-09-18,10109000.0,Sold,32,-3.83
2594,1990,2025-02-20,10940000.0,Sold,44,-2.95
2595,7058,2024-02-27,15957000.0,Sold,8,3.32
2596,7891,2025-01-03,13451000.0,Sold,155,-0.61
2597,662,2024-02-23,15017000.0,Sold,67,-3.41
2598,4645,2025-06-16,8300000.0,Active,89,-1.66
2599,7520,2026-06-25,13925000.0,Withdrawn,86,-2.11
2600,312,2024-04-11,17680000.0,Sold,132,0.8
2601,2921,2025-10-22,17349000.0,Expired,66,-6.8
2602,1083,2025-09-25,15198000.0,Sold,154,0.03
2603,7811,2026-04-23,15091000.0,Sold,53,-5.29
2604,2972,2025-07-07,7168000.0,Sold,91,-1.78
2605,5834,2024-02-15,6611000.0,Expired,106,2.98
2606,755,2026-05-03,16229000.0,Active,135,-4.06
2607,4131,2023-09-21,14487000.0,Sold,9,0.4
2608,4541,2026-01-29,11474000.0,Expired,42,1.78
2609,6237,2024-05-11,10695000.0,Sold,44,-3.98
2610,6079,2025-02-21,8539000.0,Expired,48,-2.78
2611,5327,2025-08-18,9582000.0,Sold,131,-2.37
2612,353,2024-03-21,13285000.0,Active,135,-5.47
2613,903,2025-06-14,6000000.0,Sold,35,-1.11
2614,5452,2025-03-21,13264000.0,Expired,133,-0.05
2615,3889,2025-12-06,7463000.0,Sold,123,0.53
2616,7006,2024-06-28,9901000.0,Expired,107,2.64
2617,5845,2024-06-28,16112000.0,Sold,52,-4.93
2618,159,2024-01-15,13875000.0,Active,77,-0.19
2619,1978,2024-12-30,13992000.0,Sold,45,-1.41
2620,957,2025-05-22,17726000.0,Sold,70,-5.5
2621,2072,2024-04-30,16091000.0,Active,179,-1.32
2622,404,2025-10-20,10710000.0,Active,93,-0.53
2623,6949,2024-10-23,7332000.0,Active,90,-2.41
2624,4612,2025-08-31,7491000.0,Sold,118,-1.19
2625,2780,2024-01-10,12609000.0,Sold,73,0.23
2626,1388,2024-05-08,4890000.0,Sold,98,-3.12
2627,3454,2023-11-12,6839000.0,Expired,85,1.93
2628,6676,2025-10-31,10982000.0,Expired,153,5.09
2629,956,2024-11-18,10348000.0,Expired,51,-0.73
2630,6296,2024-12-29,19972000.0,Expired,168,6.11
2631,7730,2024-02-17,19019000.0,Sold,102,-4.1
2632,1713,2026-07-19,13273000.0,Active,166,2.34
2633,7091,2025-01-19,20828000.0,Active,57,2.14
2634,4704,2024-08-19,16708000.0,Withdrawn,138,-2.28
2635,7785,2026-07-29,6260000.0,Active,83,-3.41
2636,6564,2024-04-23,23457000.0,Sold,60,-3.46
2637,1274,2024-05-03,9174000.0,Active,148,-5.62
2638,7285,2024-07-26,9331000.0,Withdrawn,185,1.94
2639,7010,2023-08-23,10786000.0,Active,181,-3.85
2640,5632,2024-10-20,15929000.0,Sold,102,0.32
2641,3812,2024-02-09,16673000.0,Active,93,-4.89
2642,2626,2026-03-10,6600000.0,Expired,136,-0.4
2643,2383,2024-11-12,8326000.0,Withdrawn,103,0.79
2644,1442,2024-03-20,24667000.0,Active,74,-1.52
2645,2980,2024-06-11,12383000.0,Withdrawn,111,-1.08
2646,1798,2023-10-23,7679000.0,Active,107,1.39
2647,4391,2024-06-01,6936000.0,Active,193,-3.06
2648,4010,2026-04-07,13881000.0,Active,85,-6.95
2649,4851,2023-11-28,15477000.0,Sold,49,-1.76
2650,1395,2024-10-29,20500000.0,Sold,16,-2.87
2651,4282,2024-03-22,10106000.0,Active,6,-5.14
2652,1270,2026-04-12,22689000.0,Active,103,-5.43
2653,4733,2026-08-03,22243000.0,Active,40,-1.8
2654,5388,2024-03-01,12614000.0,Sold,51,-2.68
2655,3715,2026-04-03,7756000.0,Sold,36,2.28
2656,7405,2024-04-08,8132000.0,Sold,80,-11.52
2657,530,2024-02-23,12472000.0,Active,81,-2.52
2658,3624,2026-03-29,11317000.0,Active,17,-0.9
2659,6165,2025-04-21,11868000.0,Sold,120,-1.9
2660,2959,2024-03-06,16734000.0,Expired,125,-2.01
2661,7905,2024-04-13,20199000.0,Expired,58,-0.89
2662,2915,2024-09-22,19070000.0,Expired,68,-0.96
2663,4890,2023-09-24,12206000.0,Expired,130,-7.12
2664,3592,2024-06-17,7252000.0,Sold,98,0.98
2665,2148,2024-09-21,21451000.0,Sold,128,-6.74
2666,6896,2026-01-11,16328000.0,Active,124,-2.14
2667,4574,2023-12-26,13667000.0,Active,73,2.01
2668,5719,2026-05-10,12498000.0,Sold,130,2.18
2669,3370,2025-08-04,12067000.0,Active,76,2.91
2670,940,2024-07-20,10745000.0,Sold,75,5.71
2671,526,2024-06-11,17889000.0,Active,43,-4.46
2672,6478,2024-07-03,9087000.0,Sold,116,-4.87
2673,2,2024-01-28,14731000.0,Active,144,-1.29
2674,375,2023-11-12,10410000.0,Active,124,0.6
2675,2341,2025-01-13,12634000.0,Active,45,-5.53
2676,6981,2024-06-05,15947000.0,Sold,155,-7.21
2677,4006,2025-05-12,21388000.0,Active,16,2.25
2678,3053,2024-07-06,12135000.0,Active,135,-3.39
2679,4649,2025-05-03,15423000.0,Sold,40,-2.44
2680,2366,2025-01-24,16156000.0,Expired,31,-2.92
2681,1526,2024-07-01,15093000.0,Sold,65,-3.35
2682,5948,2025-12-05,7604000.0,Sold,79,-3.38
2683,4477,2023-11-16,9922000.0,Active,95,-8.95
2684,1647,2025-04-18,23797000.0,Withdrawn,108,0.25
2685,14,2025-10-15,19615000.0,Active,34,-1.6
2686,4600,2024-03-03,16701000.0,Sold,114,-2.08
2687,2279,2025-07-05,8969000.0,Withdrawn,59,5.59
2688,6105,2024-07-14,15455000.0,Active,102,-1.64
2689,3156,2024-05-06,11629000.0,Expired,128,0.78
2690,130,2023-12-18,11140000.0,Sold,145,0.84
2691,3815,2024-09-25,12742000.0,Expired,97,-1.17
2692,4934,2024-02-12,4747000.0,Active,116,-0.49
2693,3217,2023-12-19,15133000.0,Active,101,4.81
2694,2939,2026-07-27,12957000.0,Sold,37,1.65
2695,3929,2024-11-09,12892000.0,Expired,36,1.21
2696,2041,2025-11-21,14916000.0,Active,51,0.23
2697,28,2025-07-23,17523000.0,Sold,29,-4.21
2698,2114,2024-02-26,11913000.0,Active,57,-3.04
2699,7331,2024-05-21,14679000.0,Expired,68,-1.55
2700,1253,2024-10-17,8663000.0,Sold,120,1.18
2701,4357,2024-03-02,7483000.0,Active,27,-2.59
2702,2047,2025-06-03,22479000.0,Sold,72,-0.76
2703,5569,2025-02-19,7816000.0,Active,73,0.17
2704,5544,2024-12-16,10740000.0,Sold,56,3.55
2705,4556,2024-05-23,11732000.0,Active,105,0.39
2706,4024,2025-10-26,11166000.0,Active,128,1.33
2707,7844,2024-08-08,17304000.0,Active,165,-0.12
2708,4397,2025-08-03,10544000.0,Active,23,1.16
2709,7063,2025-07-01,6219000.0,Sold,82,-6.8
2710,3375,2025-03-21,13840000.0,Sold,64,-3.18
2711,6431,2025-02-13,10268000.0,Expired,58,-0.98
2712,3467,2025-12-05,13549000.0,Expired,116,-4.19
2713,3082,2025-05-05,16639000.0,Sold,160,-5.23
2714,3779,2023-12-27,7258000.0,Active,107,0.84
2715,630,2024-05-08,11740000.0,Withdrawn,129,-2.21
2716,270,2023-08-22,7048000.0,Sold,137,0.12
2717,2640,2025-01-10,14046000.0,Active,193,-5.55
2718,1994,2026-01-23,9675000.0,Sold,172,0.18
2719,5725,2024-06-01,17210000.0,Sold,78,-3.89
2720,5898,2026-07-30,9317000.0,Sold,128,-6.85
2721,2892,2025-08-02,14307000.0,Sold,118,-3.2
2722,4958,2026-01-09,7874000.0,Active,41,0.01
2723,3433,2024-04-17,9349000.0,Active,58,-2.87
2724,1281,2024-06-19,12105000.0,Sold,32,-0.4
2725,6277,2026-04-14,6237000.0,Sold,114,4.22
2726,7444,2024-03-01,13506000.0,Active,91,-2.82
2727,5896,2025-09-11,14764000.0,Sold,87,-1.21
2728,5803,2024-05-03,8722000.0,Sold,35,1.64
2729,7116,2024-08-26,13092000.0,Sold,49,-6.6
2730,6657,2025-01-11,14480000.0,Sold,138,-2.58
2731,2361,2026-04-19,19253000.0,Active,94,-2.12
2732,576,2024-02-23,12628000.0,Sold,57,-3.78
2733,7030,2024-08-09,10743000.0,Sold,70,-4.05
2734,6100,2024-03-22,6972000.0,Active,18,-0.87
2735,1308,2023-11-11,9315000.0,Active,75,2.39
2736,3193,2025-10-21,9638000.0,Sold,13,-3.48
2737,3179,2023-11-28,9700000.0,Expired,57,-10.02
2738,6053,2024-05-21,11985000.0,Sold,36,-0.94
2739,2735,2026-07-28,14761000.0,Active,167,-2.9
2740,6117,2026-05-06,10462000.0,Withdrawn,44,4.35
2741,7372,2024-05-07,9875000.0,Sold,58,-1.2
2742,2213,2025-01-25,8011000.0,Sold,67,5.31
2743,2353,2025-07-21,13549000.0,Sold,21,-6.75
2744,3569,2026-02-10,18908000.0,Active,82,5.15
2745,1656,2024-10-13,7929000.0,Active,70,-0.2
2746,1580,2024-02-20,13047000.0,Sold,54,-1.68
2747,5944,2024-04-01,7445000.0,Sold,81,-2.41
2748,2204,2023-10-11,21896000.0,Active,115,0.5
2749,1391,2026-02-01,8634000.0,Sold,150,-0.55
2750,1743,2023-11-05,4361000.0,Sold,41,-3.67
2751,1926,2024-06-09,15892000.0,Active,108,0.92
2752,620,2024-11-17,10577000.0,Expired,113,-8.14
2753,1275,2024-11-28,14431000.0,Sold,5,-0.13
2754,957,2025-11-04,17726000.0,Sold,14,-7.86
2755,1940,2025-05-28,11805000.0,Expired,85,-1.98
2756,3954,2023-12-23,8785000.0,Sold,5,-0.55
2757,2382,2023-09-18,6478000.0,Withdrawn,139,-6.26
2758,7810,2026-01-22,7497000.0,Active,80,0.1
2759,969,2025-06-02,15748000.0,Active,108,-0.97
2760,6655,2024-11-14,7941000.0,Sold,79,-3.27
2761,1317,2025-11-18,11215000.0,Expired,89,-5.56
2762,1044,2026-05-16,15740000.0,Sold,94,-0.14
2763,282,2025-06-15,15988000.0,Sold,62,1.9
2764,2845,2026-04-11,13524000.0,Active,5,-1.55
2765,7169,2024-01-28,9854000.0,Active,100,0.73
2766,6263,2026-03-17,17390000.0,Sold,57,-5.01
2767,1059,2023-10-28,12031000.0,Active,89,0.27
2768,4294,2026-05-16,16623000.0,Sold,108,-2.49
2769,2533,2025-06-05,15014000.0,Active,22,-3.09
2770,3829,2025-09-25,19110000.0,Active,100,-6.15
2771,5179,2023-09-29,13607000.0,Sold,37,5.08
2772,6981,2024-08-24,15947000.0,Active,108,0.26
2773,5281,2024-11-27,16741000.0,Sold,74,-2.39
2774,1009,2026-03-08,12857000.0,Active,57,-2.14
2775,6835,2024-06-06,7930000.0,Active,54,-4.56
2776,1230,2023-11-19,16277000.0,Sold,68,-2.25
2777,1036,2025-05-18,15008000.0,Expired,67,0.72
2778,4586,2023-12-10,7876000.0,Expired,96,0.91
2779,276,2026-05-02,13588000.0,Expired,27,-1.03
2780,2741,2024-08-02,11983000.0,Sold,76,-4.21
2781,2290,2024-01-19,16203000.0,Sold,5,-0.39
2782,1240,2026-08-10,12192000.0,Sold,50,6.98
2783,5371,2023-11-17,12413000.0,Sold,120,0.78
2784,7979,2023-10-07,13570000.0,Sold,78,2.69
2785,126,2026-05-13,10172000.0,Sold,5,0.96
2786,4066,2025-12-01,6952000.0,Active,117,1.91
2787,4313,2024-03-12,11532000.0,Active,97,1.82
2788,7474,2026-08-01,12024000.0,Active,86,-4.2
2789,3869,2024-02-16,14896000.0,Sold,5,-5.7
2790,1209,2026-06-02,11145000.0,Expired,105,-5.62
2791,7207,2025-06-30,14130000.0,Active,100,-1.65
2792,5343,2024-11-17,7455000.0,Sold,125,-0.31
2793,7352,2026-08-14,10967000.0,Sold,20,-0.06
2794,6639,2026-03-19,8803000.0,Active,57,-2.7
2795,6571,2026-07-09,14666000.0,Sold,52,-0.26
2796,3250,2025-07-20,11300000.0,Active,176,-2.37
2797,919,2023-12-21,10493000.0,Sold,56,0.87
2798,7596,2024-02-25,12099000.0,Active,154,-4.86
2799,5414,2025-04-18,17723000.0,Sold,135,-0.12
2800,3924,2026-04-19,6428000.0,Sold,76,-4.11
2801,6295,2024-06-04,8446000.0,Sold,62,-0.95
2802,6528,2025-09-27,13291000.0,Expired,76,-2.44
2803,5758,2025-04-11,7338000.0,Withdrawn,52,3.65
2804,7981,2024-01-21,14386000.0,Active,117,-5.55
2805,4404,2023-09-29,18373000.0,Sold,81,-4.64
2806,5456,2025-01-07,8979000.0,Sold,51,-1.44
2807,1970,2024-10-25,6070000.0,Active,51,1.3
2808,2794,2024-10-10,18240000.0,Active,15,1.25
2809,892,2025-06-12,13077000.0,Sold,83,-0.21
2810,4471,2025-07-17,9745000.0,Withdrawn,18,-2.09
2811,7176,2026-07-12,3713000.0,Sold,113,-4.73
2812,2034,2025-02-23,12428000.0,Withdrawn,5,-2.9
2813,1365,2024-06-01,12054000.0,Sold,150,2.66
2814,129,2023-09-24,15187000.0,Withdrawn,132,-8.54
2815,1015,2023-10-26,13587000.0,Sold,118,-6.61
2816,1800,2023-11-01,13770000.0,Active,96,0.71
2817,6813,2023-11-20,14285000.0,Expired,86,0.58
2818,7520,2026-02-23,13925000.0,Withdrawn,23,-6.45
2819,5478,2024-01-16,11570000.0,Active,96,-5.34
2820,4613,2024-10-22,8174000.0,Sold,83,3.68
2821,1519,2025-07-23,15984000.0,Sold,73,-6.82
2822,4182,2024-04-20,12093000.0,Active,167,-0.27
2823,1199,2025-02-05,20025000.0,Sold,109,-7.72
2824,3874,2024-05-16,8676000.0,Sold,25,-3.76
2825,7361,2026-03-01,15590000.0,Active,45,3.26
2826,6455,2026-05-21,17196000.0,Sold,123,-3.23
2827,5239,2023-11-02,14254000.0,Sold,70,-3.44
2828,7386,2026-07-28,11292000.0,Active,55,-3.44
2829,2475,2025-05-15,11589000.0,Sold,154,-0.17
2830,6090,2024-02-21,13114000.0,Active,133,-2.82
2831,3486,2025-09-30,10161000.0,Sold,114,-5.84
2832,6258,2026-02-28,16182000.0,Withdrawn,83,-0.96
2833,4050,2025-11-07,14065000.0,Active,53,1.85
2834,7313,2025-10-04,4560000.0,Sold,59,-1.61
2835,7706,2025-06-07,9502000.0,Active,130,-3.06
2836,3720,2025-01-01,14131000.0,Sold,80,-6.43
2837,303,2024-08-08,14384000.0,Active,5,1.77
2838,6888,2025-01-16,16172000.0,Active,79,-4.31
2839,3953,2024-12-10,12402000.0,Sold,81,0.62
2840,4684,2026-04-27,6554000.0,Withdrawn,33,0.14
2841,987,2026-04-29,10685000.0,Active,179,-2.41
2842,1864,2025-09-27,55445000.0,Withdrawn,75,-4.45
2843,4441,2025-06-17,3377000.0,Active,59,1.53
2844,4910,2024-02-22,17084000.0,Active,134,1.27
2845,6084,2024-04-27,19986000.0,Sold,111,1.19
2846,6945,2024-08-26,7691000.0,Sold,64,-1.04
2847,3073,2025-02-16,6264000.0,Active,143,-3.36
2848,7315,2025-05-10,9555000.0,Sold,76,-5.69
2849,5407,2025-08-12,9198000.0,Expired,74,3.76
2850,6096,2025-06-08,18416000.0,Sold,138,-4.84
2851,5774,2025-03-27,6554000.0,Active,112,-1.18
2852,3125,2026-02-16,13143000.0,Active,75,2.63
2853,1328,2024-10-20,10784000.0,Active,62,1.17
2854,5189,2024-12-08,6643000.0,Active,87,0.18
2855,2409,2025-01-15,11539000.0,Sold,127,-1.4
2856,3674,2025-10-17,11422000.0,Sold,50,-2.29
2857,3292,2023-12-07,7577000.0,Sold,22,-4.32
2858,4034,2024-09-27,10702000.0,Expired,46,2.74
2859,5106,2024-04-15,7876000.0,Active,85,-4.81
2860,704,2024-06-13,6571000.0,Sold,117,1.2
2861,575,2025-08-26,13096000.0,Withdrawn,67,-4.73
2862,5705,2023-12-11,15526000.0,Sold,19,-4.2
2863,3233,2023-08-24,16125000.0,Withdrawn,88,-4.91
2864,7849,2024-06-22,12132000.0,Active,22,-0.8
2865,5209,2026-03-05,17298000.0,Sold,87,-1.69
2866,4784,2025-05-05,11266000.0,Withdrawn,95,-6.31
2867,6925,2026-07-23,8815000.0,Withdrawn,82,-1.37
2868,2633,2024-08-27,13592000.0,Active,47,0.56
2869,3829,2026-01-22,19110000.0,Sold,182,-6.22
2870,6733,2025-11-10,10667000.0,Sold,140,-1.96
2871,3231,2026-04-04,8168000.0,Active,90,1.02
2872,489,2025-03-23,9354000.0,Sold,61,-0.96
2873,7115,2025-12-08,9309000.0,Active,20,-7.84
2874,1348,2025-07-13,12993000.0,Expired,64,0.25
2875,3682,2025-06-28,15969000.0,Active,151,-4.43
2876,7549,2026-07-11,8286000.0,Active,88,-4.21
2877,3174,2024-11-28,11577000.0,Active,11,-7.93
2878,4590,2023-09-05,15479000.0,Sold,29,-2.24
2879,1668,2025-06-26,14846000.0,Sold,105,-0.92
2880,1638,2024-04-07,11910000.0,Withdrawn,196,-1.71
2881,4115,2024-07-21,10727000.0,Sold,67,-3.0
2882,7622,2025-01-13,16078000.0,Expired,150,-4.25
2883,3554,2026-05-21,9960000.0,Sold,66,1.97
2884,7762,2023-09-07,13263000.0,Active,89,1.86
2885,6541,2025-02-02,17668000.0,Expired,104,1.16
2886,1001,2026-03-03,13842000.0,Sold,73,-5.3
2887,7447,2026-01-09,8305000.0,Active,49,-6.92
2888,851,2023-11-23,11251000.0,Active,67,0.95
2889,1389,2023-11-25,10527000.0,Expired,5,-5.12
2890,5451,2024-07-03,10004000.0,Active,110,1.23
2891,3713,2024-10-19,9398000.0,Active,109,0.18
2892,1368,2025-08-15,18103000.0,Sold,114,-3.83
2893,822,2024-10-09,19669000.0,Sold,44,-3.12
2894,455,2026-02-23,16736000.0,Expired,78,-2.78
2895,1625,2024-06-28,11786000.0,Active,28,-2.74
2896,2773,2023-12-11,18831000.0,Sold,17,1.93
2897,3727,2023-09-14,37810000.0,Expired,108,-1.75
2898,7233,2025-12-27,12661000.0,Expired,29,-2.05
2899,3148,2026-03-13,6159000.0,Withdrawn,96,-1.1
2900,4090,2024-09-01,5411000.0,Withdrawn,49,2.32
2901,4807,2024-07-06,12266000.0,Withdrawn,5,0.5
2902,2191,2025-02-19,10358000.0,Sold,120,-2.75
2903,917,2026-08-01,6026000.0,Active,92,-2.35
2904,3987,2025-06-14,13605000.0,Sold,46,-2.94
2905,2876,2024-05-02,16362000.0,Withdrawn,94,-0.92
2906,6749,2024-11-06,12915000.0,Active,108,-1.1
2907,5593,2024-05-09,10456000.0,Active,113,-2.84
2908,1441,2024-02-08,7792000.0,Active,40,3.77
2909,4401,2024-06-17,14255000.0,Active,106,-4.31
2910,736,2024-05-13,5894000.0,Sold,12,-1.33
2911,3569,2025-12-14,18908000.0,Withdrawn,91,1.46
2912,6435,2025-12-04,14681000.0,Active,58,-0.4
2913,6060,2026-06-20,7577000.0,Sold,113,2.2
2914,6246,2024-08-16,10121000.0,Sold,68,3.06
2915,6106,2026-02-06,13939000.0,Sold,108,-3.78
