rental_id,property_id,rental_date,monthly_rent,vacancy_days,lease_duration
2240,5472,2025-03-02,24500.0,4,12
2241,2109,2026-01-17,51300.0,41,11
2242,4559,2025-05-07,14500.0,13,11
2243,7544,2023-08-05,41100.0,0,11
2244,7161,2023-04-04,29300.0,7,24
2245,4903,2026-02-20,26600.0,21,24
2246,4647,2022-12-31,37100.0,25,11
2247,7151,2026-08-12,18700.0,16,12
2248,6646,2024-08-11,34300.0,32,12
2249,4878,2023-03-10,35900.0,22,11
2250,1028,2025-04-06,28100.0,0,11
2251,5566,2024-04-29,45200.0,27,11
2252,2569,2023-03-21,51600.0,34,12
2253,6696,2024-09-15,29500.0,44,12
2254,3610,2023-11-16,37600.0,43,24
2255,4787,2024-10-15,26600.0,17,11
2256,5472,2023-09-09,24100.0,34,12
2257,1275,2026-03-10,41400.0,51,11
2258,5204,2026-03-29,27100.0,14,11
2259,3993,2026-08-03,23700.0,23,36
2260,1466,2024-08-16,26800.0,43,11
2261,580,2023-02-23,35100.0,31,12
2262,2434,2022-08-23,29000.0,26,24
2263,1273,2025-11-16,50900.0,29,12
2264,2129,2025-05-22,18200.0,29,11
2265,5198,2025-07-28,14100.0,0,36
2266,280,2025-04-07,53300.0,37,24
2267,5434,2022-09-19,41100.0,0,12
2268,7211,2024-03-13,55700.0,16,12
2269,1929,2022-10-31,31200.0,18,24
2270,4684,2023-11-07,13000.0,11,11
2271,1293,2025-08-14,33600.0,33,11
2272,7647,2025-10-17,38900.0,20,36
2273,4934,2023-11-29,16100.0,44,11
2274,6468,2024-12-27,37700.0,7,24
2275,1064,2024-11-14,24900.0,33,24
2276,6811,2023-12-26,33000.0,1,11
2277,935,2023-06-20,18300.0,10,24
2278,6683,2023-03-17,37300.0,7,11
2279,903,2026-02-21,16200.0,20,11
2280,2813,2024-03-27,54800.0,33,11
2281,22,2025-03-29,28500.0,19,24
2282,4674,2025-07-20,47800.0,20,11
2283,3269,2026-02-24,19000.0,35,11
2284,6486,2025-06-01,35400.0,21,36
2285,2404,2023-06-05,56700.0,32,24
2286,7592,2023-07-28,62300.0,20,36
2287,4907,2026-03-24,22200.0,16,12
2288,699,2026-01-05,44400.0,0,24
2289,287,2026-04-09,27100.0,23,24
2290,4919,2024-02-28,13200.0,38,11
2291,3835,2025-06-26,37400.0,30,24
2292,776,2025-12-18,27600.0,18,12
2293,5466,2023-06-09,58300.0,31,11
2294,5156,2022-09-07,31800.0,37,11
2295,2482,2026-04-06,18600.0,36,11
2296,2562,2022-11-11,22900.0,22,11
2297,5241,2022-10-14,33300.0,26,24
2298,29,2022-11-04,24000.0,10,36
2299,924,2025-12-01,20200.0,46,12
2300,3177,2024-12-27,21000.0,31,24
2301,7974,2022-11-24,25700.0,5,11
2302,7174,2024-05-28,32500.0,21,12
2303,6353,2023-02-02,37100.0,35,11
2304,4093,2022-08-25,54900.0,6,12
2305,3065,2026-05-25,59200.0,52,24
2306,2561,2026-01-18,19400.0,18,11
2307,4771,2024-10-04,31600.0,17,12
2308,6230,2022-10-24,26600.0,39,12
2309,3694,2024-09-27,39200.0,18,11
2310,3637,2026-07-25,17200.0,10,24
2311,1485,2023-07-22,27800.0,31,11
2312,4941,2025-06-06,50100.0,22,11
2313,3439,2023-10-01,37800.0,42,12
2314,524,2023-12-22,31000.0,45,12
2315,6223,2026-02-26,33500.0,40,11
2316,7420,2025-01-12,37000.0,52,11
2317,6679,2023-05-09,16700.0,45,12
2318,7814,2025-05-13,68600.0,22,24
2319,39,2025-02-13,47000.0,27,12
2320,3424,2023-07-22,51100.0,28,11
2321,904,2026-04-30,23100.0,0,11
2322,2908,2025-06-16,43200.0,9,24
2323,2254,2025-03-02,44200.0,33,12
2324,1125,2024-04-20,54200.0,10,11
2325,7179,2022-12-27,29900.0,23,11
2326,1865,2025-09-18,23200.0,14,11
2327,3279,2024-03-17,50800.0,27,24
2328,5930,2024-10-07,21400.0,17,11
2329,5183,2025-03-15,25300.0,30,12
2330,3231,2024-09-05,12100.0,29,11
2331,3166,2025-11-16,10300.0,11,24
2332,3614,2023-03-13,21400.0,29,11
2333,5781,2023-03-08,25900.0,6,11
2334,3866,2025-03-05,46800.0,19,11
2335,2963,2024-09-17,21600.0,29,24
2336,3537,2024-01-11,19300.0,13,24
2337,7041,2026-07-27,37300.0,19,24
2338,3595,2025-09-04,26300.0,43,12
2339,7930,2023-11-05,19800.0,33,24
2340,1007,2024-06-20,61100.0,2,36
2341,4210,2025-06-03,32200.0,27,36
2342,6583,2023-08-29,30100.0,25,11
2343,5076,2024-06-19,36400.0,0,12
2344,4120,2022-08-25,24700.0,38,11
2345,4273,2024-01-09,28400.0,10,24
2346,1720,2025-07-03,27700.0,37,11
2347,6199,2022-12-05,27300.0,16,12
2348,7778,2025-12-12,40000.0,9,11
2349,5629,2026-08-16,18800.0,21,11
2350,5749,2022-10-12,57600.0,32,12
2351,7579,2024-01-11,50100.0,36,11
2352,4771,2024-10-29,31400.0,29,11
2353,4056,2023-06-25,31900.0,40,12
2354,951,2025-10-02,45100.0,44,11
2355,3683,2023-08-12,41700.0,21,11
2356,3313,2026-01-30,34300.0,7,11
2357,2024,2024-05-13,19300.0,24,12
2358,7484,2026-05-09,30700.0,23,11
2359,1897,2025-01-19,19500.0,28,24
2360,3128,2025-02-08,33800.0,9,12
2361,807,2023-10-18,64900.0,22,11
2362,806,2023-03-11,28400.0,35,12
2363,7850,2024-11-11,49000.0,32,11
2364,1850,2026-08-01,51600.0,3,11
2365,5511,2025-08-15,62100.0,16,11
2366,6778,2023-03-12,36400.0,29,11
2367,2306,2024-04-27,43200.0,17,12
2368,3695,2023-07-26,28500.0,1,24
2369,1643,2026-08-18,69900.0,8,11
2370,5294,2025-07-26,49600.0,0,11
2371,6713,2024-01-22,63400.0,22,12
2372,1002,2022-10-01,29800.0,23,11
2373,5900,2025-07-19,79200.0,25,24
2374,3761,2024-04-03,47200.0,7,12
2375,3463,2024-07-29,31300.0,30,11
2376,528,2024-07-19,33800.0,36,12
2377,600,2026-02-06,50200.0,21,11
2378,1074,2024-09-01,44300.0,22,12
2379,5929,2024-07-19,26800.0,35,11
2380,3718,2026-02-10,39300.0,16,12
2381,6260,2023-02-19,39600.0,18,12
2382,6475,2024-10-03,28200.0,22,11
2383,6669,2025-11-16,13900.0,40,11
2384,4548,2023-07-02,50800.0,18,12
2385,977,2026-05-05,50800.0,10,24
2386,6186,2024-05-12,14100.0,26,11
2387,705,2024-09-26,70500.0,34,24
2388,5778,2025-04-17,34400.0,34,36
2389,3990,2024-01-24,25600.0,19,11
2390,4577,2022-12-26,27700.0,41,36
2391,3016,2025-04-02,57500.0,26,11
2392,7211,2026-02-24,53100.0,45,11
2393,7884,2025-10-05,29800.0,12,11
2394,535,2023-04-12,47800.0,8,11
2395,3304,2026-05-01,25900.0,24,12
2396,7027,2023-04-28,38000.0,31,12
2397,2304,2023-04-09,24000.0,26,12
2398,6738,2024-05-02,59800.0,9,11
2399,3426,2024-05-16,32300.0,28,24
2400,4058,2024-09-10,13600.0,12,24
2401,5475,2025-05-25,31400.0,35,12
2402,1917,2022-09-05,36100.0,28,36
2403,1802,2025-06-06,30700.0,15,24
2404,529,2023-05-31,39900.0,22,11
2405,5921,2025-03-17,41100.0,32,12
2406,1038,2022-12-23,23100.0,26,11
2407,7252,2024-03-19,31900.0,32,12
2408,7018,2025-11-25,27300.0,8,11
2409,5224,2023-04-23,37300.0,19,11
2410,6787,2024-10-31,31500.0,37,12
2411,117,2025-03-13,41900.0,0,11
2412,2487,2025-05-03,30300.0,44,24
2413,5584,2025-06-28,41200.0,19,11
2414,593,2026-07-03,47100.0,33,11
2415,398,2022-08-20,40600.0,37,12
2416,5298,2023-10-19,41200.0,31,11
2417,3876,2024-12-19,17700.0,32,36
2418,2830,2025-11-13,38500.0,3,24
2419,4261,2024-11-23,36500.0,26,11
2420,3951,2023-01-22,32500.0,27,11
2421,276,2023-12-05,44000.0,38,11
2422,2057,2025-02-14,35700.0,27,36
2423,5560,2024-07-21,28700.0,10,11
2424,4537,2023-03-30,12200.0,0,36
2425,1420,2023-12-04,30900.0,33,11
2426,3650,2025-01-17,42800.0,0,36
2427,4809,2024-08-13,21800.0,35,12
2428,166,2023-10-27,50300.0,30,36
2429,1602,2024-10-30,44100.0,49,36
2430,6283,2023-05-21,34900.0,0,12
2431,5541,2024-11-10,27100.0,29,11
2432,741,2026-06-21,27500.0,38,12
2433,7095,2024-10-05,31500.0,7,11
2434,2088,2023-11-26,53300.0,25,11
2435,4293,2026-05-01,67900.0,24,12
2436,3580,2026-04-22,40800.0,37,11
2437,5634,2026-05-26,26800.0,45,11
2438,792,2023-10-19,73200.0,18,11
2439,214,2025-09-22,38000.0,15,11
2440,3850,2023-01-26,29400.0,18,24
2441,5323,2026-06-03,42300.0,20,11
2442,1611,2024-03-08,15800.0,13,12
2443,2502,2024-07-25,26100.0,11,11
2444,6876,2024-12-18,51500.0,20,11
2445,3006,2024-12-02,43100.0,20,11
2446,3192,2026-06-12,40300.0,21,12
2447,5915,2023-03-11,29400.0,44,24
2448,7788,2026-06-18,44100.0,26,24
2449,601,2026-01-31,37900.0,26,12
2450,5550,2026-02-07,26500.0,14,11
2451,5321,2024-01-14,40300.0,21,36
2452,6366,2023-01-02,6300.0,8,24
2453,7988,2024-10-06,50000.0,51,11
2454,2781,2022-12-15,46300.0,54,11
2455,726,2023-02-02,34100.0,29,24
2456,953,2026-07-17,21800.0,19,36
2457,6174,2024-09-25,37600.0,31,36
2458,4441,2022-10-16,10100.0,20,12
2459,6268,2026-02-15,27400.0,13,11
2460,2,2024-01-29,48300.0,7,11
2461,6502,2022-10-22,27100.0,31,36
2462,2912,2025-07-04,49200.0,4,24
2463,5989,2023-05-15,28000.0,14,11
2464,4138,2023-09-18,30400.0,33,12
2465,1993,2025-06-13,61400.0,38,12
2466,6877,2023-05-11,34500.0,37,11
2467,6390,2026-06-04,24000.0,12,12
2468,7994,2024-11-16,37500.0,24,36
2469,935,2026-03-10,19400.0,18,11
2470,3250,2024-01-12,28600.0,31,24
2471,2291,2024-06-26,27000.0,30,24
2472,7487,2022-10-31,32600.0,18,11
2473,7166,2023-07-26,37400.0,10,11
2474,90,2022-09-13,46700.0,49,11
2475,1747,2023-03-14,21500.0,26,11
2476,2218,2023-06-02,27700.0,42,11
2477,4335,2023-02-16,49700.0,7,36
2478,3113,2025-07-23,53700.0,49,11
2479,106,2023-03-27,44900.0,7,11
2480,904,2025-03-02,23200.0,57,11
2481,431,2022-11-21,29400.0,0,12
2482,5545,2024-08-29,11700.0,24,24
2483,1938,2025-12-22,36900.0,15,12
2484,6217,2022-10-11,44700.0,27,24
2485,319,2023-09-26,40200.0,7,11
2486,6209,2024-12-02,39400.0,19,11
2487,644,2026-07-05,15800.0,17,11
2488,1969,2024-03-28,26700.0,27,36
2489,2101,2025-03-16,27700.0,27,36
2490,7068,2024-01-05,18000.0,42,24
2491,3220,2026-08-13,48500.0,29,11
2492,7682,2023-04-13,57300.0,50,11
2493,2321,2026-01-14,37900.0,0,24
2494,1470,2024-04-07,49900.0,31,11
2495,561,2023-06-24,46200.0,7,11
2496,7693,2023-02-09,42900.0,28,11
2497,728,2024-11-16,30300.0,29,12
2498,5504,2024-03-03,20400.0,31,36
2499,4002,2026-03-07,29300.0,39,11
2500,1751,2022-09-08,28700.0,9,12
2501,6104,2026-06-11,19100.0,11,24
2502,3472,2025-03-10,31900.0,25,11
2503,1134,2022-09-17,23800.0,8,11
2504,5558,2023-03-06,26300.0,21,11
2505,4302,2023-09-06,56500.0,27,12
2506,252,2023-04-29,18400.0,18,24
2507,2484,2024-03-04,36400.0,15,24
2508,2099,2025-06-23,38100.0,29,11
2509,463,2023-03-10,20900.0,45,11
2510,5318,2025-06-10,17700.0,39,12
2511,208,2024-12-05,19800.0,29,24
2512,917,2024-02-02,15500.0,38,12
2513,3545,2024-07-06,28900.0,33,11
2514,3468,2025-10-20,52500.0,36,11
2515,22,2025-03-04,27800.0,28,12
2516,413,2026-08-11,58700.0,31,11
2517,912,2025-06-03,35500.0,21,11
2518,523,2023-12-10,40200.0,26,11
2519,7448,2026-03-03,38200.0,17,12
2520,5016,2025-05-24,39100.0,15,24
2521,5081,2025-11-10,23600.0,12,11
2522,4203,2025-09-07,32700.0,16,11
2523,5180,2023-11-08,15300.0,28,11
2524,7275,2026-06-02,29400.0,33,11
2525,7311,2026-06-24,56500.0,0,12
2526,7333,2024-02-07,28900.0,23,11
2527,2182,2024-04-07,115600.0,47,11
2528,3680,2025-09-28,44100.0,29,36
2529,3026,2024-08-13,92700.0,38,11
2530,1595,2022-10-31,53900.0,5,11
2531,5541,2024-02-26,26900.0,47,11
2532,1294,2026-03-31,38600.0,34,24
2533,2218,2025-10-15,27700.0,27,12
2534,7468,2024-01-30,48900.0,31,11
2535,3723,2023-11-07,29600.0,9,24
2536,762,2026-05-23,21400.0,14,12
2537,3510,2023-07-05,20700.0,14,11
2538,4888,2023-12-15,25400.0,21,12
2539,1971,2022-11-23,22400.0,0,11
2540,3892,2024-02-27,43100.0,44,11
2541,3788,2024-05-07,41700.0,39,11
2542,2408,2024-10-30,35800.0,52,11
2543,4898,2024-10-11,16000.0,45,11
2544,2386,2025-12-03,40200.0,46,24
2545,309,2024-01-19,26900.0,46,11
2546,3750,2026-02-16,35400.0,15,11
2547,2033,2023-06-06,29600.0,40,24
2548,7209,2025-08-16,23400.0,16,11
2549,672,2023-09-15,32300.0,21,36
2550,4750,2023-06-05,34700.0,42,11
2551,7675,2023-10-27,44700.0,23,11
2552,314,2025-08-07,39400.0,0,11
2553,2990,2023-07-20,26400.0,45,12
2554,1108,2026-05-24,59200.0,7,12
2555,7971,2024-01-17,38800.0,12,11
2556,3042,2024-10-27,21800.0,41,11
2557,5958,2024-05-07,16800.0,46,12
2558,768,2023-04-10,44600.0,34,12
2559,4224,2024-04-19,49600.0,31,11
2560,4644,2024-08-11,31700.0,35,11
2561,6367,2024-05-15,40400.0,22,11
2562,6205,2024-03-14,22100.0,27,11
2563,5445,2023-10-31,24300.0,51,24
2564,356,2023-11-20,22400.0,0,24
2565,920,2023-04-02,42800.0,23,24
2566,5572,2026-01-28,49100.0,7,12
2567,3979,2025-11-17,12900.0,11,12
2568,7157,2024-07-10,7400.0,0,12
2569,5969,2024-09-24,84400.0,29,11
2570,159,2022-08-26,53000.0,14,11
2571,2021,2024-08-31,25700.0,31,11
2572,974,2025-01-25,27700.0,40,12
2573,2116,2023-08-11,36200.0,39,11
2574,407,2025-09-22,11300.0,14,24
2575,7099,2025-03-27,20300.0,7,12
2576,4717,2025-09-20,21600.0,20,11
2577,2842,2025-01-27,25100.0,14,11
2578,1418,2023-07-05,29600.0,23,12
2579,3537,2025-12-13,19800.0,17,12
2580,6819,2023-08-22,15600.0,1,36
2581,973,2023-08-11,22400.0,40,11
2582,6428,2026-07-15,14600.0,20,11
2583,7888,2024-05-10,14600.0,23,11
2584,1750,2025-01-08,40000.0,23,36
2585,7242,2023-12-25,30500.0,5,11
2586,4810,2024-10-10,23700.0,26,11
2587,7945,2024-01-22,21400.0,76,12
2588,6702,2025-09-07,46500.0,39,36
2589,1301,2025-10-17,18100.0,2,36
2590,7438,2023-11-29,17500.0,1,11
2591,7161,2022-11-15,25800.0,27,11
2592,5754,2026-08-12,25900.0,8,11
2593,3899,2022-10-05,41700.0,28,11
2594,2683,2023-05-02,22000.0,25,11
2595,2434,2023-09-17,29300.0,23,36
2596,1472,2024-06-27,25900.0,32,24
2597,3050,2025-07-25,21500.0,32,11
2598,1838,2022-08-31,26600.0,41,12
2599,4494,2024-06-18,46800.0,26,11
2600,4103,2023-10-03,30200.0,48,11
2601,4959,2026-04-21,26700.0,16,24
2602,1425,2025-08-31,33400.0,13,24
2603,4381,2025-09-01,40200.0,18,12
2604,1297,2024-11-25,29800.0,35,11
2605,4839,2025-06-03,18800.0,29,36
2606,5508,2024-06-02,42500.0,16,24
2607,3800,2026-04-17,24500.0,30,24
2608,7559,2024-08-04,32900.0,26,11
2609,538,2023-03-15,95900.0,28,11
2610,3708,2026-07-10,28400.0,7,12
2611,6293,2023-11-22,72000.0,36,12
2612,3029,2025-03-04,42900.0,20,36
2613,2981,2026-04-28,52300.0,29,11
2614,5001,2025-04-20,21300.0,40,36
2615,3676,2026-07-06,66700.0,25,12
2616,2195,2022-08-26,58400.0,5,11
2617,7046,2024-11-18,38400.0,31,24
2618,4678,2022-09-30,68200.0,23,11
2619,5842,2024-04-27,37000.0,0,12
2620,3452,2023-12-22,29600.0,32,12
2621,957,2026-08-09,54900.0,11,24
2622,534,2023-01-27,39600.0,45,11
2623,6615,2022-10-15,33200.0,0,11
2624,2,2023-03-01,49500.0,17,36
2625,378,2025-06-03,34000.0,24,12
2626,2391,2022-08-27,67600.0,23,24
2627,7132,2026-08-08,26800.0,48,11
2628,4099,2022-09-22,58500.0,50,11
2629,3124,2023-05-17,43200.0,38,11
2630,4754,2024-11-18,23900.0,14,11
2631,2417,2023-11-18,38300.0,17,11
2632,1560,2024-01-03,20400.0,41,11
2633,6072,2026-03-04,41300.0,21,12
2634,4580,2023-03-11,12800.0,43,11
2635,1684,2024-06-27,33500.0,33,11
2636,14,2023-09-10,47000.0,8,11
2637,4704,2025-05-15,50200.0,0,12
2638,2329,2025-04-28,74800.0,21,11
2639,6232,2023-07-25,54800.0,19,11
2640,3231,2023-07-12,12400.0,33,11
2641,130,2024-08-07,23500.0,17,11
2642,3902,2026-01-25,35300.0,22,36
2643,5045,2025-09-01,42300.0,27,12
2644,3296,2023-05-21,27200.0,5,11
2645,3008,2025-10-28,52000.0,28,24
2646,4019,2025-07-14,34700.0,0,11
2647,2085,2023-01-13,31700.0,16,36
2648,28,2023-03-15,49100.0,41,11
2649,2159,2025-04-05,9700.0,10,11
2650,7484,2024-12-08,30500.0,11,11
2651,1280,2023-09-25,20200.0,25,11
2652,4460,2026-02-09,45700.0,27,11
2653,2091,2024-03-28,33600.0,30,24
2654,5691,2023-05-16,38600.0,11,11
2655,5666,2024-06-23,48500.0,29,24
2656,4660,2023-09-09,39000.0,44,11
2657,4117,2024-11-02,13900.0,28,11
2658,4500,2025-12-29,70400.0,23,11
2659,7214,2024-02-26,23200.0,25,36
2660,3457,2023-05-14,40400.0,35,12
2661,6567,2025-04-21,39200.0,20,11
2662,3550,2023-01-29,27400.0,26,11
2663,3153,2022-11-02,39500.0,66,11
2664,3866,2024-02-02,46200.0,12,24
2665,639,2023-07-12,27700.0,11,11
2666,272,2023-05-28,40200.0,27,11
2667,2697,2025-06-29,33800.0,15,12
2668,2037,2024-01-13,29800.0,27,12
2669,5848,2023-10-21,16400.0,12,11
2670,6022,2026-06-14,20100.0,17,36
2671,2958,2023-09-03,35600.0,57,11
2672,5069,2025-08-29,32700.0,31,12
2673,3515,2026-07-17,34800.0,3,11
2674,1308,2025-10-29,17600.0,51,11
2675,6408,2025-12-05,63800.0,30,11
2676,7599,2025-02-19,47400.0,0,12
2677,6020,2024-12-21,59200.0,15,11
2678,5926,2023-12-06,23600.0,24,12
2679,7269,2022-12-12,46100.0,20,11
2680,6799,2025-04-18,94900.0,22,11
2681,2412,2026-04-29,59900.0,28,12
2682,584,2024-01-04,28200.0,9,12
2683,7181,2024-01-24,44300.0,9,36
2684,6226,2025-08-28,23700.0,0,36
2685,1336,2023-07-07,55700.0,26,11
2686,3270,2024-06-12,23900.0,10,24
2687,3254,2022-10-04,29600.0,16,11
2688,6179,2025-09-10,23500.0,23,24
2689,2795,2023-03-06,30100.0,31,11
2690,6245,2023-05-19,25100.0,19,11
2691,7525,2026-01-05,73600.0,14,11
2692,2262,2024-04-18,69500.0,38,11
2693,2403,2023-06-07,59500.0,40,11
2694,3652,2024-05-27,36800.0,6,36
2695,1693,2024-03-04,44900.0,23,24
2696,1614,2026-08-16,25700.0,40,24
2697,6068,2023-03-13,20900.0,26,11
2698,2252,2022-12-24,16600.0,41,11
2699,1421,2023-11-26,45500.0,22,11
2700,1781,2024-07-14,32900.0,37,11
2701,1969,2026-06-27,28000.0,37,12
2702,629,2025-07-05,29700.0,11,24
2703,1302,2025-09-07,27600.0,8,12
2704,974,2025-08-15,30000.0,42,11
2705,1983,2025-09-04,42200.0,29,36
2706,4045,2023-08-30,19500.0,32,11
2707,2433,2023-01-15,65000.0,12,12
2708,7970,2025-08-24,24900.0,33,11
2709,986,2022-09-30,12300.0,16,11
2710,6797,2023-08-31,39900.0,16,24
2711,1347,2023-02-09,33700.0,15,24
2712,1067,2026-07-15,38800.0,17,36
2713,284,2025-04-02,31300.0,26,11
2714,2908,2024-03-15,43200.0,40,12
2715,7322,2022-09-09,50600.0,30,36
2716,6393,2025-02-12,32600.0,15,11
2717,1084,2022-11-14,49800.0,28,11
2718,4393,2024-12-01,22900.0,32,12
2719,2588,2022-12-20,28800.0,5,24
2720,3917,2025-12-17,53400.0,53,24
2721,5293,2023-08-06,41100.0,42,11
2722,7132,2025-10-17,26400.0,14,11
2723,5398,2023-07-29,34900.0,47,24
2724,1029,2025-02-08,37400.0,0,11
2725,6981,2023-12-23,34700.0,0,12
2726,1257,2022-12-05,29200.0,31,24
2727,1058,2025-08-12,49800.0,35,11
2728,4690,2026-05-25,42800.0,58,36
2729,278,2023-11-17,21100.0,21,11
2730,2801,2022-10-06,18900.0,57,11
2731,2340,2023-12-15,34000.0,20,12
2732,1267,2025-02-04,22300.0,33,11
2733,5491,2024-12-29,19900.0,4,11
2734,126,2023-03-16,29600.0,29,11
2735,4159,2025-12-01,52500.0,20,11
2736,4413,2026-04-16,21000.0,35,11
2737,7629,2025-06-13,22200.0,21,11
2738,3959,2024-04-22,36400.0,45,12
2739,1236,2023-07-18,48700.0,40,12
2740,7360,2025-11-06,29900.0,22,12
2741,5462,2026-06-04,25700.0,51,11
2742,7505,2026-06-11,51700.0,20,11
2743,6781,2023-06-30,41100.0,24,24
2744,6710,2025-10-04,15700.0,13,24
2745,3329,2025-12-11,49200.0,27,11
2746,936,2024-10-03,35100.0,6,36
2747,7753,2024-11-09,75100.0,13,11
2748,5534,2026-06-18,53700.0,44,11
2749,4014,2023-11-13,30200.0,0,36
2750,6427,2024-01-04,23500.0,27,36
2751,6666,2026-05-18,19600.0,20,11
2752,5881,2025-04-06,30200.0,15,12
2753,4507,2025-03-26,21900.0,9,11
2754,5576,2022-11-11,29700.0,12,12
2755,2013,2024-02-10,28200.0,15,11
2756,2856,2025-11-24,28100.0,30,12
2757,909,2024-03-27,31000.0,2,24
2758,4574,2024-02-06,31200.0,7,12
2759,7329,2026-01-26,56100.0,34,11
2760,2077,2023-03-19,25000.0,52,12
2761,1395,2023-05-03,56000.0,46,12
2762,129,2025-07-10,42800.0,9,36
2763,1036,2023-01-23,34900.0,32,11
2764,1840,2023-08-28,22200.0,28,11
2765,6959,2024-07-08,30500.0,12,12
2766,7675,2025-09-13,46800.0,30,12
2767,5599,2024-05-26,34000.0,14,11
2768,4718,2024-07-01,37400.0,39,12
2769,1553,2025-01-21,37400.0,38,11
2770,4275,2022-11-21,61100.0,12,24
2771,1226,2025-07-04,35200.0,4,11
2772,3964,2023-10-21,49300.0,20,12
2773,7514,2022-09-24,22900.0,19,11
2774,6591,2023-10-10,9600.0,19,11
2775,5355,2023-09-02,40700.0,18,36
2776,7539,2026-03-20,45300.0,40,12
2777,2528,2024-09-19,14000.0,21,24
2778,6216,2025-06-18,19600.0,32,12
2779,3569,2025-03-22,47500.0,27,12
2780,6388,2023-08-18,19200.0,44,12
2781,4143,2026-03-01,22400.0,21,24
2782,7466,2024-02-15,36900.0,0,11
2783,7864,2026-04-18,31000.0,7,11
2784,3805,2022-12-21,40000.0,28,11
2785,305,2022-10-14,50800.0,16,11
2786,7037,2025-03-31,36300.0,37,11
2787,4044,2023-04-06,43200.0,22,11
2788,4789,2026-07-23,44500.0,59,24
2789,1005,2024-07-26,62400.0,5,36
2790,1905,2023-02-09,57500.0,51,11
2791,4544,2025-03-15,34100.0,51,11
2792,5021,2023-12-01,39700.0,19,11
2793,6210,2024-04-07,47400.0,22,36
2794,7095,2025-05-14,33500.0,27,11
2795,3144,2023-02-03,19200.0,31,12
2796,7468,2025-04-29,51900.0,26,11
2797,5527,2024-07-03,24500.0,30,24
2798,6222,2023-02-20,24000.0,14,11
2799,5897,2026-03-31,15600.0,23,24
2800,3199,2026-06-22,27400.0,74,11
2801,1358,2025-11-13,28400.0,0,24
2802,5303,2026-04-10,33100.0,38,24
2803,2460,2023-06-28,49400.0,0,24
2804,3758,2023-04-13,21300.0,39,12
2805,3372,2023-01-29,48900.0,23,11
2806,4127,2024-05-05,23400.0,41,12
2807,5220,2025-05-17,48400.0,11,12
2808,716,2022-12-19,46000.0,31,36
2809,583,2022-11-06,18200.0,2,11
2810,5827,2024-08-24,44300.0,50,11
2811,3312,2023-07-19,24300.0,8,12
2812,5324,2025-02-08,63700.0,18,24
2813,4891,2023-04-05,41800.0,27,12
2814,7075,2025-01-03,35900.0,15,24
2815,2690,2023-08-14,32900.0,42,11
2816,3917,2024-11-25,57000.0,13,11
2817,6877,2022-12-08,31000.0,6,12
2818,3310,2023-12-03,51600.0,23,11
2819,496,2023-07-04,24700.0,24,12
2820,7268,2024-06-22,22500.0,11,12
2821,1378,2025-09-29,37000.0,35,11
2822,3767,2023-02-02,71500.0,35,11
2823,7704,2022-09-28,33600.0,15,11
2824,3249,2023-03-08,18900.0,9,36
2825,4694,2024-09-08,33300.0,11,11
2826,1705,2024-06-09,35800.0,38,24
2827,1674,2022-08-21,46800.0,7,11
2828,4208,2025-03-17,24000.0,33,11
2829,7779,2024-01-07,43100.0,26,12
2830,3637,2025-01-05,16600.0,0,12
2831,7920,2025-02-08,18900.0,13,12
2832,6679,2025-07-20,16300.0,38,11
2833,1021,2024-02-16,35900.0,0,11
2834,7602,2023-06-03,45800.0,40,11
2835,866,2023-08-26,85600.0,24,11
2836,1419,2023-11-27,45700.0,25,36
2837,5571,2022-09-04,25600.0,0,11
2838,3798,2026-08-02,33400.0,50,36
2839,1398,2022-08-28,36100.0,11,11
2840,837,2025-09-26,34000.0,37,11
2841,459,2024-02-22,31000.0,25,11
2842,1660,2025-11-10,28800.0,16,11
2843,2834,2023-08-11,20700.0,50,24
2844,3813,2024-08-11,24500.0,36,11
2845,7386,2025-01-31,38600.0,37,11
2846,3223,2026-03-07,35900.0,55,12
2847,4183,2025-08-12,31400.0,11,11
2848,4914,2023-11-15,48500.0,35,11
2849,2239,2024-01-07,43800.0,56,11
2850,934,2022-11-08,51100.0,30,11
2851,4079,2025-01-04,31600.0,31,11
2852,2941,2024-08-23,23600.0,42,24
2853,6893,2024-06-11,20600.0,61,12
2854,5715,2024-03-21,20700.0,20,11
2855,1471,2023-08-02,37700.0,49,12
2856,4504,2025-10-01,51400.0,39,36
2857,748,2023-09-21,55600.0,61,24
2858,3652,2025-01-19,37000.0,0,11
2859,6571,2025-07-05,48500.0,25,11
2860,6186,2023-06-16,13600.0,10,36
2861,6376,2024-04-07,52300.0,44,11
2862,6233,2025-05-23,47700.0,30,11
2863,3420,2025-05-08,48000.0,46,36
2864,7162,2023-10-28,18900.0,2,24
2865,3087,2022-11-28,22600.0,7,24
2866,7950,2025-06-23,37400.0,27,11
2867,7271,2023-03-21,33100.0,37,11
2868,2956,2025-10-15,32700.0,13,24
2869,979,2024-10-19,11800.0,12,11
2870,3060,2023-01-07,50500.0,37,36
2871,3939,2022-12-08,54700.0,42,12
2872,1049,2023-08-10,24100.0,15,11
2873,6359,2024-10-30,26100.0,0,24
2874,3956,2023-03-01,52700.0,5,11
2875,6609,2023-04-29,31900.0,0,12
2876,2928,2022-10-29,48200.0,49,12
2877,5692,2025-08-20,38500.0,43,11
2878,2556,2023-01-13,40400.0,31,11
