property_id,project_id,property_type,bedrooms,bathrooms,area_sqft,floor,total_floors,age_years,parking,furnishing,asking_price,monthly_rent
2585,310,Studio,2,2,948,14,30,1,2,Semi-Furnished,9169000.0,20100.0
2586,7,Studio,3,3,1239,8,30,2,1,Semi-Furnished,12422000.0,34600.0
2587,349,Penthouse,1,1,723,29,21,4,2,Fully-Furnished,8292000.0,17800.0
2588,309,Apartment,3,3,1463,9,25,4,1,Unfurnished,10738000.0,29400.0
2589,430,Penthouse,2,2,1113,6,20,5,0,Fully-Furnished,12998000.0,44700.0
2590,135,Apartment,1,1,773,21,29,5,0,Semi-Furnished,6348000.0,14700.0
2591,238,Villa,2,1,707,11,15,2,0,Unfurnished,7882000.0,24500.0
2592,255,Apartment,3,3,1290,11,22,3,0,Unfurnished,15836000.0,35700.0
2593,445,Apartment,3,3,1028,2,29,2,1,Fully-Furnished,12308000.0,38500.0
2594,204,Apartment,3,2,933,6,15,3,0,Fully-Furnished,10283000.0,23300.0
2595,127,Studio,2,1,1675,15,19,2,1,Semi-Furnished,17327000.0,55500.0
2596,348,Studio,2,2,1338,25,6,3,1,Semi-Furnished,13520000.0,28900.0
2597,62,Villa,4,4,1470,26,24,1,2,Semi-Furnished,20320000.0,46000.0
2598,415,Penthouse,4,3,1759,25,11,4,1,Unfurnished,16448000.0,41900.0
2599,61,Row House,3,3,1258,12,5,5,1,Unfurnished,16709000.0,37600.0
2600,139,Apartment,1,1,825,24,12,4,1,Semi-Furnished,8997000.0,19500.0
2601,135,Studio,3,3,1275,7,29,5,1,Unfurnished,15336000.0,48300.0
2602,443,Apartment,3,2,1180,17,21,1,0,Semi-Furnished,11090000.0,36500.0
2603,349,Villa,2,1,1364,20,26,4,1,Semi-Furnished,15669000.0,51500.0
2604,473,Apartment,3,2,1257,27,19,4,1,Fully-Furnished,10585000.0,13700.0
2605,430,Apartment,2,1,1261,28,30,5,0,Unfurnished,15219000.0,45600.0
2606,142,Apartment,2,2,1102,24,28,3,0,Unfurnished,13493000.0,34800.0
2607,447,Villa,3,2,1299,20,24,4,0,Semi-Furnished,11431000.0,40400.0
2608,459,Villa,3,3,1189,27,16,2,1,Fully-Furnished,13133000.0,38100.0
2609,8,Apartment,2,2,975,29,11,1,1,Unfurnished,13534000.0,45300.0
2610,194,Apartment,1,1,782,21,27,4,1,Unfurnished,10354000.0,
2611,322,Villa,2,2,1120,9,27,5,1,Unfurnished,10904000.0,38400.0
2612,17,Studio,2,2,381,13,32,2,1,Semi-Furnished,4071000.0,9900.0
2613,430,Row House,2,2,972,20,26,5,2,Semi-Furnished,13269000.0,38200.0
2614,108,Apartment,4,4,1641,20,9,2,1,Unfurnished,21063000.0,53500.0
2615,279,Penthouse,2,2,969,0,14,4,1,Unfurnished,9862000.0,23100.0
2616,480,Apartment,2,1,700,7,10,0,1,Fully-Furnished,6149000.0,18600.0
2617,342,Apartment,3,3,1332,2,14,4,1,Unfurnished,13968000.0,35900.0
2618,294,Apartment,2,2,1182,2,25,2,1,Unfurnished,12480000.0,30200.0
2619,449,Apartment,1,1,1062,0,23,2,1,Unfurnished,8565000.0,20400.0
2620,444,Apartment,4,4,1447,23,15,2,0,Semi-Furnished,17238000.0,37200.0
2621,288,Row House,3,2,952,5,18,2,2,Unfurnished,9382000.0,31800.0
2622,136,Row House,2,2,1256,8,22,3,2,Semi-Furnished,10452000.0,34500.0
2623,362,Apartment,2,2,1202,7,11,5,1,Unfurnished,11926000.0,34000.0
2624,132,Penthouse,4,3,1527,8,20,2,1,Semi-Furnished,23115000.0,82900.0
2625,34,Apartment,3,2,1233,13,33,0,1,Fully-Furnished,11973000.0,32300.0
2626,253,Villa,2,1,827,17,30,5,2,Fully-Furnished,6600000.0,20300.0
2627,317,Apartment,2,1,1233,1,13,1,1,Fully-Furnished,11564000.0,33000.0
2628,166,Apartment,3,2,1562,2,4,3,1,Semi-Furnished,15784000.0,43800.0
2629,234,Studio,2,1,739,7,34,2,1,Unfurnished,8120000.0,20900.0
2630,57,Apartment,4,4,1741,22,8,0,1,Semi-Furnished,21301000.0,55000.0
2631,219,Studio,3,3,925,4,7,2,1,Fully-Furnished,10186000.0,34400.0
2632,79,Villa,3,2,1333,21,29,3,1,Semi-Furnished,10566000.0,23800.0
2633,146,Villa,3,2,1390,11,29,0,0,Unfurnished,13592000.0,40100.0
2634,8,Apartment,1,1,932,14,10,1,2,Unfurnished,13100000.0,28400.0
2635,310,Villa,2,1,1181,29,14,1,2,Unfurnished,10598000.0,31300.0
2636,235,Penthouse,3,2,1289,22,22,5,2,Unfurnished,15089000.0,39000.0
2637,447,Apartment,2,1,1256,24,5,4,1,Fully-Furnished,11592000.0,33500.0
2638,71,Apartment,3,2,1454,23,32,1,0,Unfurnished,13356000.0,34300.0
2639,313,Apartment,2,2,813,24,4,4,1,Semi-Furnished,8497000.0,29900.0
2640,335,Apartment,3,2,1064,17,30,2,2,Semi-Furnished,14046000.0,42600.0
2641,307,Apartment,2,1,1054,29,13,4,2,Unfurnished,11458000.0,35900.0
2642,234,Apartment,3,3,1311,12,20,2,1,Fully-Furnished,11093000.0,28600.0
2643,445,Studio,1,1,650,16,22,2,1,Fully-Furnished,7906000.0,23000.0
2644,102,Apartment,4,3,1675,22,9,5,1,Unfurnished,15780000.0,47000.0
2645,439,Apartment,2,2,958,23,30,0,2,Fully-Furnished,8404000.0,27600.0
2646,340,Apartment,4,3,1676,14,11,1,2,Fully-Furnished,18948000.0,52100.0
2647,115,Row House,2,1,1301,13,8,0,1,Unfurnished,17138000.0,47800.0
2648,499,Row House,2,1,798,16,30,5,1,Unfurnished,6157000.0,13500.0
2649,345,Apartment,1,1,602,20,27,5,1,Semi-Furnished,5065000.0,18100.0
2650,429,Apartment,3,3,1351,21,14,5,2,Unfurnished,13950000.0,39000.0
2651,432,Row House,3,2,1562,5,23,2,1,Unfurnished,18122000.0,53700.0
2652,184,Villa,3,3,1234,6,14,2,0,Semi-Furnished,12352000.0,39000.0
2653,309,Penthouse,3,2,1117,14,11,4,0,Unfurnished,12026000.0,43700.0
2654,53,Apartment,1,1,905,20,21,4,1,Unfurnished,8601000.0,20300.0
2655,26,Penthouse,3,2,1196,2,32,3,2,Unfurnished,10280000.0,38600.0
2656,114,Apartment,2,2,816,8,12,3,1,Semi-Furnished,9233000.0,29300.0
2657,416,Apartment,5,4,1778,7,14,0,2,Unfurnished,21553000.0,54400.0
2658,369,Apartment,4,3,1406,7,15,2,2,Unfurnished,12423000.0,34000.0
2659,212,Penthouse,5,5,2093,2,12,4,2,Unfurnished,18018000.0,46200.0
2660,249,Apartment,3,2,997,8,13,3,0,Semi-Furnished,8677000.0,26800.0
2661,257,Apartment,2,2,736,7,17,1,2,Semi-Furnished,8474000.0,23000.0
2662,72,Row House,3,3,1100,24,29,4,0,Semi-Furnished,8973000.0,19500.0
2663,354,Apartment,3,2,1127,1,27,0,1,Unfurnished,13726000.0,37000.0
2664,33,Apartment,3,3,1079,18,9,0,2,Semi-Furnished,12590000.0,41900.0
2665,396,Penthouse,2,2,1142,1,20,2,1,Fully-Furnished,10485000.0,31800.0
2666,365,Studio,3,3,1367,13,29,1,1,Unfurnished,13702000.0,44800.0
2667,448,Apartment,1,1,684,26,30,5,2,Semi-Furnished,5722000.0,13100.0
2668,18,Penthouse,3,2,1479,12,23,2,1,Fully-Furnished,20296000.0,59300.0
2669,106,Apartment,1,1,797,1,4,0,1,Semi-Furnished,8251000.0,19700.0
2670,152,Row House,1,1,800,20,29,3,2,Unfurnished,8065000.0,24500.0
2671,15,Penthouse,3,3,1409,14,31,3,2,Fully-Furnished,11418000.0,32300.0
2672,65,Penthouse,2,1,1177,24,27,3,2,Unfurnished,11060000.0,24400.0
2673,187,Villa,4,4,1438,27,20,0,2,Semi-Furnished,12572000.0,31300.0
2674,258,Apartment,1,1,872,11,32,5,1,Unfurnished,11234000.0,19500.0
2675,271,Apartment,1,1,794,15,9,0,1,Semi-Furnished,8377000.0,26800.0
2676,46,Apartment,2,1,1027,0,7,5,1,Semi-Furnished,12688000.0,33700.0
2677,242,Row House,1,1,480,13,15,4,1,Fully-Furnished,3891000.0,7700.0
2678,173,Apartment,2,2,740,18,23,3,1,Unfurnished,6864000.0,21700.0
2679,228,Apartment,2,2,845,28,8,2,0,Unfurnished,14582000.0,46100.0
2680,268,Apartment,4,4,1790,23,21,0,1,Semi-Furnished,19630000.0,63600.0
2681,24,Apartment,2,1,1010,6,32,5,1,Fully-Furnished,8622000.0,
2682,13,Apartment,3,2,1034,0,19,5,2,Semi-Furnished,10622000.0,28400.0
2683,319,Studio,1,1,1006,12,33,2,0,Semi-Furnished,8545000.0,22400.0
2684,68,Studio,3,3,1257,4,10,4,1,Unfurnished,14285000.0,49900.0
2685,432,Row House,3,2,1325,24,19,2,2,Fully-Furnished,16516000.0,44400.0
2686,257,Apartment,4,4,1565,26,17,1,1,Unfurnished,19194000.0,64500.0
2687,67,Apartment,1,1,790,24,26,4,2,Semi-Furnished,8209000.0,24300.0
2688,216,Apartment,4,4,1271,27,20,0,1,Semi-Furnished,14400000.0,31500.0
2689,210,Apartment,4,3,1624,29,13,3,1,Unfurnished,24861000.0,62100.0
2690,488,Penthouse,2,1,963,23,9,1,0,Fully-Furnished,9881000.0,32100.0
2691,238,Apartment,1,1,1050,6,22,2,1,Unfurnished,8999000.0,30900.0
2692,233,Studio,1,1,848,0,32,3,1,Unfurnished,9940000.0,26200.0
2693,402,Apartment,2,2,957,28,23,1,2,Semi-Furnished,11626000.0,32200.0
2694,391,Row House,2,1,1046,26,26,2,2,Fully-Furnished,12738000.0,28200.0
2695,346,Apartment,1,1,412,25,4,2,2,Fully-Furnished,5211000.0,15400.0
2696,214,Apartment,3,2,900,6,29,4,2,Semi-Furnished,10271000.0,22000.0
2697,226,Studio,3,2,1395,17,24,2,1,Unfurnished,16111000.0,32700.0
2698,276,Apartment,3,3,1286,27,31,4,1,Fully-Furnished,14176000.0,43300.0
2699,5,Penthouse,3,3,1508,7,25,5,1,Unfurnished,18899000.0,39700.0
2700,278,Apartment,2,2,1503,0,14,3,1,Semi-Furnished,12954000.0,41300.0
2701,95,Apartment,3,2,1293,25,27,4,0,Semi-Furnished,11500000.0,35200.0
2702,120,Apartment,2,2,1445,20,13,3,2,Unfurnished,12249000.0,36400.0
2703,225,Apartment,3,2,1139,23,33,2,2,Fully-Furnished,10454000.0,26000.0
2704,96,Apartment,1,1,833,28,17,3,1,Semi-Furnished,10170000.0,30600.0
2705,134,Apartment,4,4,1417,26,26,3,0,Semi-Furnished,18489000.0,37300.0
2706,325,Apartment,2,1,1204,5,10,5,1,Unfurnished,15494000.0,34300.0
2707,163,Apartment,2,2,1154,7,34,2,0,Semi-Furnished,10492000.0,32300.0
2708,411,Penthouse,2,2,1082,3,26,0,1,Unfurnished,9538000.0,23300.0
2709,91,Apartment,3,2,977,4,24,3,1,Unfurnished,10878000.0,26800.0
2710,375,Studio,2,2,718,10,14,1,0,Unfurnished,7641000.0,24100.0
2711,44,Apartment,3,3,1750,5,20,5,1,Semi-Furnished,13747000.0,28900.0
2712,214,Villa,2,1,675,17,11,4,2,Unfurnished,6328000.0,18100.0
2713,198,Apartment,4,3,1632,6,34,3,2,Unfurnished,17365000.0,56400.0
2714,399,Studio,4,3,1495,3,21,5,0,Unfurnished,18488000.0,58700.0
2715,226,Penthouse,1,1,765,20,9,2,1,Semi-Furnished,10472000.0,37200.0
2716,465,Apartment,5,5,2174,25,22,2,2,Semi-Furnished,22181000.0,78300.0
2717,338,Studio,2,2,1040,28,31,1,0,Unfurnished,11553000.0,
2718,439,Apartment,2,1,896,29,15,0,1,Semi-Furnished,9776000.0,32000.0
2719,2,Apartment,3,2,1391,24,24,3,2,Semi-Furnished,15423000.0,26200.0
2720,409,Studio,4,4,1646,11,30,5,0,Semi-Furnished,20922000.0,53800.0
2721,264,Apartment,3,2,1320,2,27,5,0,Unfurnished,13838000.0,26600.0
2722,260,Apartment,3,3,1234,16,24,3,1,Unfurnished,12570000.0,30900.0
2723,445,Row House,4,3,1497,1,27,2,1,Unfurnished,19273000.0,59500.0
2724,334,Studio,3,3,1015,5,6,2,1,Semi-Furnished,10117000.0,33500.0
2725,217,Apartment,3,2,992,19,25,4,0,Semi-Furnished,10960000.0,33100.0
2726,220,Apartment,2,2,594,5,34,1,1,Fully-Furnished,6721000.0,20300.0
2727,379,Studio,2,2,1251,15,7,1,1,Unfurnished,13381000.0,31900.0
2728,331,Apartment,5,5,2063,18,26,3,0,Semi-Furnished,21188000.0,61300.0
2729,238,Row House,1,1,424,14,5,2,2,Semi-Furnished,4496000.0,14900.0
2730,495,Apartment,2,1,1100,6,29,1,1,Fully-Furnished,11703000.0,31200.0
2731,12,Studio,5,5,2215,4,21,5,1,Unfurnished,21353000.0,37700.0
2732,311,Penthouse,2,2,999,19,10,1,1,Unfurnished,10582000.0,25400.0
2733,410,Row House,5,4,1888,23,25,4,2,Unfurnished,20664000.0,40700.0
2734,173,Apartment,3,3,1485,25,28,3,1,Semi-Furnished,14533000.0,27000.0
2735,258,Villa,3,3,1304,0,27,5,1,Semi-Furnished,14761000.0,46800.0
2736,315,Apartment,4,3,1955,16,29,1,2,Unfurnished,21894000.0,62900.0
2737,226,Row House,2,2,857,21,18,2,1,Unfurnished,10757000.0,25500.0
2738,66,Apartment,1,1,937,3,14,1,1,Unfurnished,12704000.0,39200.0
2739,23,Apartment,3,2,1043,27,25,3,2,Unfurnished,9916000.0,32200.0
2740,146,Apartment,2,2,1163,7,17,0,1,Semi-Furnished,13946000.0,41200.0
2741,230,Row House,3,2,1029,11,7,4,1,Unfurnished,11983000.0,26900.0
2742,397,Studio,4,3,1692,15,6,1,1,Semi-Furnished,19954000.0,41900.0
2743,87,Apartment,2,2,1200,20,26,2,2,Unfurnished,11208000.0,50500.0
2744,346,Apartment,2,1,846,16,7,2,1,Fully-Furnished,8168000.0,21100.0
2745,243,Apartment,4,3,1340,12,12,2,2,Semi-Furnished,18213000.0,44000.0
2746,142,Apartment,2,1,1055,3,31,3,1,Unfurnished,10743000.0,36200.0
2747,59,Apartment,1,1,437,19,27,1,1,Fully-Furnished,3999000.0,9700.0
2748,189,Penthouse,2,1,887,26,12,1,1,Semi-Furnished,10421000.0,30700.0
2749,438,Apartment,2,2,837,12,14,3,1,Semi-Furnished,7685000.0,
2750,36,Apartment,4,4,1813,8,20,1,2,Semi-Furnished,18969000.0,57900.0
2751,35,Apartment,3,2,1029,19,31,4,1,Unfurnished,11659000.0,27300.0
2752,476,Apartment,2,1,884,24,6,1,1,Unfurnished,7809000.0,20900.0
2753,130,Studio,3,2,1780,1,7,5,2,Unfurnished,16834000.0,47500.0
2754,170,Penthouse,3,3,1165,12,31,0,1,Fully-Furnished,12392000.0,28200.0
2755,282,Apartment,2,1,1055,18,32,4,1,Fully-Furnished,14058000.0,38300.0
2756,279,Apartment,2,2,931,4,4,4,1,Unfurnished,9586000.0,31000.0
2757,417,Studio,2,2,829,27,20,5,1,Semi-Furnished,8865000.0,20500.0
2758,170,Apartment,1,1,1028,25,9,0,0,Unfurnished,9385000.0,31900.0
2759,71,Apartment,1,1,734,24,29,1,2,Unfurnished,8699000.0,22600.0
2760,161,Studio,2,1,1144,28,25,1,2,Unfurnished,14766000.0,48500.0
2761,314,Apartment,5,4,1640,28,19,3,2,Semi-Furnished,17732000.0,70100.0
2762,294,Apartment,3,3,1020,15,17,2,2,Unfurnished,11667000.0,38200.0
2763,66,Apartment,1,1,757,14,10,1,2,Unfurnished,9192000.0,20800.0
2764,398,Studio,2,1,911,8,18,2,1,Unfurnished,6743000.0,21800.0
2765,463,Apartment,2,2,899,14,31,1,1,Unfurnished,6337000.0,20800.0
2766,330,Row House,3,2,1244,11,5,1,1,Fully-Furnished,14846000.0,40100.0
2767,500,Apartment,2,2,907,14,13,0,1,Semi-Furnished,10713000.0,26900.0
2768,261,Apartment,3,3,1132,4,20,2,1,Fully-Furnished,13679000.0,33300.0
2769,61,Apartment,3,3,1564,3,29,5,1,Unfurnished,17950000.0,52900.0
2770,237,Studio,3,3,1340,23,11,5,1,Fully-Furnished,17136000.0,27300.0
2771,474,Apartment,2,1,916,14,4,5,2,Unfurnished,10648000.0,
2772,288,Apartment,3,2,1500,17,13,2,1,Unfurnished,17291000.0,45500.0
2773,178,Apartment,3,2,1504,16,28,4,1,Semi-Furnished,18831000.0,52100.0
2774,411,Apartment,1,1,719,5,31,0,1,Unfurnished,5262000.0,16700.0
2775,275,Villa,2,2,1002,8,18,4,1,Unfurnished,12017000.0,37900.0
2776,407,Studio,2,2,751,15,33,1,0,Fully-Furnished,8571000.0,20900.0
2777,430,Apartment,3,3,1344,21,23,5,1,Semi-Furnished,17020000.0,55300.0
2778,394,Apartment,2,2,1179,22,26,3,2,Fully-Furnished,11241000.0,30900.0
2779,183,Apartment,3,2,1488,9,6,3,1,Semi-Furnished,16655000.0,54500.0
2780,149,Studio,3,3,1140,0,18,5,1,Semi-Furnished,12609000.0,34200.0
2781,392,Apartment,4,3,1691,27,15,2,1,Unfurnished,15780000.0,44800.0
2782,442,Studio,3,2,1253,29,29,5,0,Semi-Furnished,11414000.0,34200.0
2783,304,Studio,4,4,1465,0,10,1,1,Semi-Furnished,15468000.0,40500.0
2784,382,Apartment,5,4,1615,1,7,1,1,Unfurnished,15331000.0,44700.0
2785,278,Apartment,1,1,518,15,33,3,1,Fully-Furnished,5429000.0,15600.0
2786,115,Apartment,2,1,752,28,8,0,1,Unfurnished,7407000.0,20900.0
2787,500,Studio,2,2,618,6,25,0,1,Fully-Furnished,6656000.0,20900.0
2788,305,Apartment,4,3,1793,26,6,1,2,Unfurnished,18890000.0,59000.0
2789,138,Apartment,2,2,1396,11,14,3,1,Fully-Furnished,14994000.0,45500.0
2790,256,Studio,4,4,1908,3,13,2,2,Unfurnished,21331000.0,68700.0
2791,254,Apartment,3,3,1521,29,9,0,1,Semi-Furnished,20810000.0,51700.0
2792,459,Apartment,1,1,535,22,15,2,1,Semi-Furnished,5565000.0,19000.0
2793,134,Row House,3,2,1290,25,34,3,1,Unfurnished,13874000.0,40100.0
2794,69,Apartment,4,4,2117,26,32,4,2,Unfurnished,18240000.0,48000.0
2795,320,Apartment,2,1,1245,21,26,3,2,Unfurnished,12490000.0,28300.0
2796,246,Studio,4,3,1788,5,20,2,2,Semi-Furnished,11645000.0,33700.0
2797,431,Studio,3,3,1452,8,9,1,1,Fully-Furnished,16220000.0,26100.0
2798,472,Apartment,1,1,559,10,20,4,1,Semi-Furnished,4823000.0,13800.0
2799,494,Apartment,2,2,659,3,9,3,2,Unfurnished,9145000.0,24800.0
2800,398,Penthouse,3,3,1182,21,28,2,1,Semi-Furnished,10829000.0,24100.0
2801,44,Apartment,1,1,754,19,24,5,1,Semi-Furnished,6904000.0,18900.0
2802,289,Studio,1,1,1271,3,12,4,1,Unfurnished,15490000.0,38900.0
2803,232,Row House,1,1,685,12,32,5,1,Fully-Furnished,6624000.0,17600.0
2804,322,Apartment,3,2,1078,14,6,5,2,Semi-Furnished,7906000.0,22600.0
2805,110,Apartment,2,2,670,21,4,5,0,Semi-Furnished,5246000.0,12900.0
2806,178,Villa,1,1,339,14,9,4,1,Unfurnished,2961000.0,6400.0
2807,449,Apartment,3,2,1102,6,31,2,1,Unfurnished,12722000.0,35400.0
2808,384,Studio,2,1,1268,8,31,0,2,Unfurnished,18531000.0,65500.0
2809,404,Penthouse,2,2,789,2,33,2,0,Unfurnished,9950000.0,23800.0
2810,119,Apartment,3,2,1495,2,6,2,2,Unfurnished,16278000.0,45700.0
2811,128,Penthouse,2,1,726,18,27,4,1,Fully-Furnished,6829000.0,19200.0
2812,407,Apartment,2,2,1268,16,20,1,0,Unfurnished,14800000.0,51400.0
2813,372,Penthouse,5,5,1863,19,7,5,2,Fully-Furnished,19340000.0,52500.0
2814,369,Apartment,2,2,1115,3,7,2,1,Semi-Furnished,10292000.0,26000.0
2815,441,Apartment,4,3,1264,29,24,4,2,Semi-Furnished,14147000.0,47500.0
2816,208,Villa,4,3,1482,10,17,3,1,Fully-Furnished,16472000.0,
2817,426,Villa,2,1,889,6,28,4,2,Unfurnished,7213000.0,20900.0
2818,155,Apartment,1,1,942,13,34,4,0,Unfurnished,11266000.0,25700.0
2819,107,Apartment,4,3,1686,1,11,3,2,Fully-Furnished,15618000.0,62300.0
2820,222,Row House,3,2,1552,15,20,4,2,Semi-Furnished,17478000.0,39000.0
2821,292,Studio,2,2,828,11,26,5,2,Fully-Furnished,9277000.0,29600.0
2822,4,Apartment,3,3,1203,27,17,4,0,Fully-Furnished,10107000.0,33100.0
2823,433,Apartment,3,2,1340,0,14,5,0,Semi-Furnished,17211000.0,36800.0
2824,325,Apartment,2,2,1242,15,30,5,1,Semi-Furnished,14728000.0,30900.0
2825,141,Studio,4,3,1215,8,11,3,2,Unfurnished,11833000.0,35300.0
2826,212,Apartment,3,2,1366,11,16,4,1,Unfurnished,12936000.0,34300.0
2827,262,Apartment,2,1,991,14,4,0,1,Fully-Furnished,7416000.0,18300.0
2828,276,Penthouse,2,2,1059,27,7,4,1,Semi-Furnished,8673000.0,17700.0
2829,39,Row House,2,2,935,15,16,2,2,Fully-Furnished,12066000.0,36800.0
2830,284,Apartment,2,2,882,10,4,1,0,Semi-Furnished,11917000.0,37500.0
2831,75,Apartment,3,3,1378,2,10,5,2,Semi-Furnished,19709000.0,40000.0
2832,495,Villa,4,4,1594,19,15,1,2,Semi-Furnished,15896000.0,43900.0
2833,258,Apartment,3,3,813,11,18,5,2,Unfurnished,8794000.0,18400.0
2834,190,Penthouse,2,1,817,27,16,3,2,Unfurnished,9917000.0,20000.0
2835,442,Row House,1,1,435,22,19,5,1,Semi-Furnished,3847000.0,11000.0
2836,372,Studio,1,1,745,15,11,5,1,Unfurnished,7944000.0,13700.0
2837,134,Apartment,1,1,769,6,7,3,1,Semi-Furnished,10241000.0,35900.0
2838,391,Apartment,2,2,1076,6,13,2,0,Semi-Furnished,11342000.0,24700.0
2839,437,Apartment,3,2,1525,4,14,3,1,Semi-Furnished,16380000.0,47600.0
2840,348,Villa,4,3,1442,6,5,3,1,Semi-Furnished,16052000.0,31900.0
2841,59,Apartment,3,3,1519,20,4,1,1,Unfurnished,13336000.0,
2842,315,Studio,3,3,1612,7,20,1,1,Semi-Furnished,13700000.0,25300.0
2843,350,Studio,3,3,1243,20,25,3,1,Semi-Furnished,17075000.0,49900.0
2844,25,Villa,2,1,817,0,13,5,0,Semi-Furnished,8852000.0,19300.0
2845,442,Apartment,2,2,1096,5,15,5,1,Semi-Furnished,13524000.0,29800.0
2846,326,Apartment,2,2,647,14,10,3,2,Semi-Furnished,6801000.0,21400.0
2847,195,Apartment,2,1,1196,4,27,2,1,Semi-Furnished,13257000.0,30600.0
2848,64,Apartment,3,2,1442,11,30,4,2,Semi-Furnished,12992000.0,27800.0
2849,27,Apartment,4,4,1834,17,7,0,2,Semi-Furnished,25761000.0,55700.0
2850,340,Apartment,1,1,250,15,11,1,1,Unfurnished,3221000.0,12400.0
2851,151,Row House,2,1,844,10,34,5,0,Semi-Furnished,7161000.0,23800.0
2852,445,Row House,2,1,1085,0,10,2,1,Semi-Furnished,14057000.0,47800.0
2853,80,Penthouse,2,1,1052,23,34,5,1,Unfurnished,9155000.0,30400.0
2854,349,Row House,1,1,506,19,12,4,1,Fully-Furnished,4178000.0,9700.0
2855,103,Apartment,3,2,1428,8,23,2,1,Semi-Furnished,9855000.0,29900.0
2856,80,Apartment,4,3,1397,9,5,5,1,Fully-Furnished,11487000.0,28200.0
2857,186,Penthouse,2,1,1055,24,24,5,2,Semi-Furnished,11679000.0,22400.0
2858,408,Apartment,4,3,1195,20,8,0,1,Unfurnished,16000000.0,49300.0
2859,134,Apartment,1,1,898,12,25,3,1,Unfurnished,9867000.0,30900.0
2860,127,Apartment,3,2,1405,15,14,2,0,Semi-Furnished,18885000.0,47900.0
2861,242,Apartment,4,4,1730,3,25,4,0,Fully-Furnished,13515000.0,34500.0
2862,37,Villa,2,2,1323,19,28,4,1,Unfurnished,14164000.0,24800.0
2863,256,Apartment,3,2,1278,14,4,2,1,Semi-Furnished,11073000.0,24500.0
2864,212,Penthouse,1,1,841,20,7,4,1,Unfurnished,6115000.0,17300.0
2865,107,Studio,4,4,1621,22,9,3,2,Unfurnished,25910000.0,85500.0
2866,410,Apartment,5,4,1398,28,26,4,2,Unfurnished,11044000.0,24700.0
2867,125,Studio,4,3,1802,25,27,3,1,Unfurnished,17703000.0,47200.0
2868,95,Apartment,4,3,1757,4,28,4,1,Unfurnished,15856000.0,47100.0
2869,59,Apartment,1,1,927,2,33,1,1,Unfurnished,7802000.0,21200.0
2870,244,Apartment,3,3,1400,3,9,0,2,Semi-Furnished,16435000.0,42000.0
2871,3,Apartment,3,3,1047,20,9,4,0,Semi-Furnished,10164000.0,22400.0
2872,450,Apartment,2,2,993,23,9,3,1,Semi-Furnished,8407000.0,16100.0
2873,29,Villa,1,1,912,20,24,4,2,Semi-Furnished,10576000.0,21700.0
2874,97,Penthouse,1,1,838,19,11,3,1,Semi-Furnished,9920000.0,20100.0
2875,339,Villa,1,1,818,1,5,3,1,Unfurnished,8040000.0,20800.0
2876,293,Villa,3,2,1474,25,9,2,0,Fully-Furnished,16362000.0,49900.0
2877,197,Penthouse,1,1,483,28,13,1,1,Semi-Furnished,4992000.0,13500.0
2878,310,Studio,3,3,1255,13,33,1,1,Unfurnished,11888000.0,39600.0
2879,437,Apartment,1,1,658,14,17,3,1,Unfurnished,5386000.0,17500.0
2880,394,Apartment,2,2,915,12,34,3,1,Unfurnished,8085000.0,18800.0
2881,159,Villa,3,2,1112,2,8,4,2,Unfurnished,9638000.0,26500.0
2882,178,Apartment,1,1,880,29,12,4,1,Unfurnished,9029000.0,31600.0
2883,493,Apartment,2,1,1099,0,31,3,2,Semi-Furnished,10428000.0,
2884,327,Apartment,4,3,1602,9,17,5,1,Fully-Furnished,19373000.0,55200.0
2885,249,Studio,2,1,1144,15,30,3,0,Unfurnished,12766000.0,41500.0
2886,97,Row House,3,3,1387,22,14,3,0,Unfurnished,14316000.0,54800.0
2887,330,Apartment,3,3,1180,5,15,1,1,Unfurnished,13431000.0,40900.0
2888,36,Apartment,2,2,825,9,17,1,1,Unfurnished,7835000.0,25800.0
2889,396,Penthouse,4,4,1448,2,33,2,1,Unfurnished,13543000.0,34400.0
2890,272,Apartment,2,1,1074,28,30,0,1,Unfurnished,12832000.0,30500.0
2891,85,Penthouse,1,1,1185,20,7,0,2,Unfurnished,9226000.0,28200.0
2892,363,Studio,3,2,1299,28,31,4,0,Unfurnished,14307000.0,52600.0
2893,425,Row House,4,3,1623,5,7,1,1,Unfurnished,14804000.0,38100.0
2894,419,Apartment,2,2,1171,27,16,5,1,Semi-Furnished,9558000.0,35000.0
2895,373,Apartment,2,2,1096,9,14,1,1,Unfurnished,13709000.0,32800.0
2896,464,Villa,2,1,750,12,4,1,1,Unfurnished,6967000.0,19600.0
2897,401,Apartment,2,1,1050,26,22,5,1,Unfurnished,10120000.0,40300.0
2898,190,Apartment,3,2,1251,7,5,3,2,Unfurnished,12724000.0,40300.0
2899,143,Apartment,1,1,927,4,18,3,2,Unfurnished,9736000.0,32200.0
2900,171,Studio,2,1,998,26,19,2,2,Fully-Furnished,7946000.0,23000.0
2901,481,Apartment,3,2,1345,21,5,5,1,Fully-Furnished,9862000.0,27100.0
2902,414,Apartment,4,3,1563,21,27,5,2,Semi-Furnished,16885000.0,35900.0
2903,38,Penthouse,2,1,701,27,29,2,1,Semi-Furnished,8676000.0,33200.0
2904,494,Penthouse,2,2,817,1,31,3,1,Semi-Furnished,7725000.0,22900.0
