locality_id,month,average_price_sqft,median_price_sqft,demand_index,supply_index,units_sold,available_inventory,absorption_rate,average_days_on_market
29,2025-09,28259.3,27877.6,90.2,34.7,100,29,3.448,56
29,2025-10,28959.3,29484.3,90.6,34.6,110,50,2.2,60
29,2025-11,29919.1,29408.9,90.0,34.3,119,20,5.95,56
29,2025-12,30646.8,30645.0,91.0,35.7,118,44,2.682,54
30,2020-01,11851.8,11928.3,74.6,28.9,88,145,0.607,64
30,2020-02,12169.5,11976.4,73.7,30.5,91,23,3.957,75
30,2020-03,12518.4,12575.0,74.5,28.9,88,139,0.633,95
30,2020-04,12850.4,12604.6,75.9,26.9,94,75,1.253,81
30,2020-05,13159.3,13260.2,72.8,27.4,82,67,1.224,72
30,2020-06,13441.9,13111.8,72.8,28.8,83,170,0.488,62
30,2020-07,13812.1,13403.5,73.5,27.7,95,28,3.393,72
30,2020-08,14169.5,13829.9,72.4,25.4,95,54,1.759,77
30,2020-09,14565.6,14732.3,72.5,26.4,89,27,3.296,82
30,2020-10,15015.2,14264.6,73.9,28.8,89,74,1.203,60
30,2020-11,15422.3,15013.8,74.1,29.0,75,102,0.735,63
30,2020-12,15772.2,15317.7,74.6,28.2,95,119,0.798,79
30,2021-01,16205.2,15657.3,75.6,29.2,98,29,3.379,76
30,2021-02,16692.6,16527.4,76.6,30.0,85,103,0.825,71
30,2021-03,17045.4,16654.1,75.0,29.7,94,50,1.88,83
30,2021-04,17240.2,16864.8,77.4,30.8,96,116,0.828,64
30,2021-05,17755.0,17486.9,78.9,29.0,107,66,1.621,56
30,2021-06,18234.7,17769.9,81.7,30.6,104,86,1.209,70
30,2021-07,18737.4,19015.4,81.4,32.9,82,103,0.796,68
30,2021-08,19164.1,18564.1,81.7,32.9,86,20,4.3,65
30,2021-09,19561.5,19861.2,79.4,32.8,93,49,1.898,69
30,2021-10,19844.6,19563.6,78.8,34.0,98,57,1.719,86
30,2021-11,20134.7,19848.4,78.7,32.0,108,20,5.4,58
30,2021-12,20533.3,20541.0,80.0,31.0,77,146,0.527,52
30,2022-01,20942.0,19900.5,78.3,29.8,98,68,1.441,65
30,2022-02,21536.2,21514.5,76.1,28.2,65,104,0.625,79
30,2022-03,22076.4,22044.7,77.2,25.6,93,20,4.65,55
30,2022-04,22982.3,22258.8,79.0,24.9,100,90,1.111,67
30,2022-05,23803.5,23300.0,78.1,24.3,75,88,0.852,69
30,2022-06,24530.6,23223.4,77.9,26.2,86,112,0.768,54
30,2022-07,25183.0,25131.8,78.9,27.0,100,20,5.0,70
30,2022-08,25928.2,26041.2,78.7,26.6,101,21,4.81,79
30,2022-09,26693.6,27038.4,78.3,25.1,90,73,1.233,79
30,2022-10,27405.5,26854.5,77.6,25.6,95,22,4.318,71
30,2022-11,28214.1,27098.0,75.9,25.3,89,131,0.679,79
30,2022-12,29037.1,28773.3,76.7,26.8,100,82,1.22,81
30,2023-01,29985.4,29303.7,76.7,27.2,97,20,4.85,81
30,2023-02,30792.2,29807.7,78.8,27.3,97,103,0.942,66
30,2023-03,31700.8,30492.9,79.0,27.1,88,96,0.917,52
30,2023-04,32698.5,32515.8,79.8,27.5,94,20,4.7,87
30,2023-05,33904.7,33860.1,80.2,26.3,96,20,4.8,72
30,2023-06,34910.0,33934.4,80.8,26.9,89,37,2.405,74
30,2023-07,35803.7,35068.9,79.3,27.5,96,107,0.897,69
30,2023-08,36735.2,35338.8,80.3,27.4,105,26,4.038,60
30,2023-09,37647.2,36321.3,81.3,28.4,98,50,1.96,67
30,2023-10,38721.8,37089.6,79.8,29.2,91,84,1.083,73
30,2023-11,39707.7,40443.1,80.4,28.4,92,54,1.704,66
30,2023-12,41115.0,41346.8,80.2,28.6,92,37,2.486,73
30,2024-01,42526.5,42661.0,80.5,29.2,84,53,1.585,71
30,2024-02,43577.0,43309.0,80.3,29.2,100,36,2.778,70
30,2024-03,44390.3,42915.1,78.4,31.1,96,82,1.171,61
30,2024-04,45410.9,44479.9,76.5,30.1,94,79,1.19,66
30,2024-05,46596.3,44986.6,77.6,28.4,78,30,2.6,66
30,2024-06,47861.3,45056.7,75.6,28.6,73,141,0.518,52
30,2024-07,49152.6,47901.1,72.9,26.8,83,142,0.585,67
30,2024-08,49986.2,49512.1,70.6,28.6,73,80,0.912,63
30,2024-09,51016.8,51607.0,72.7,29.3,102,47,2.17,73
30,2024-10,52035.3,50908.9,71.0,30.2,96,20,4.8,67
30,2024-11,53067.5,53139.0,71.0,28.8,68,63,1.079,83
30,2024-12,54620.2,53448.8,70.7,27.5,91,36,2.528,86
30,2025-01,55810.5,53222.3,69.8,28.2,94,156,0.603,75
30,2025-02,57033.5,56699.5,69.4,27.9,79,72,1.097,82
30,2025-03,58297.5,54987.0,69.7,28.2,74,148,0.5,77
30,2025-04,59728.0,57047.8,72.2,29.8,98,45,2.178,79
30,2025-05,60959.2,58477.1,75.9,30.2,86,105,0.819,63
30,2025-06,62135.2,62246.5,73.4,30.8,87,96,0.906,80
30,2025-07,63348.8,60396.8,74.5,30.6,80,101,0.792,98
30,2025-08,64773.7,62605.6,75.7,30.5,103,100,1.03,68
30,2025-09,66588.5,65694.1,75.7,32.6,97,94,1.032,68
30,2025-10,67749.4,63958.5,76.5,32.5,87,77,1.13,94
30,2025-11,69416.9,68490.9,77.1,32.1,85,54,1.574,74
30,2025-12,71546.4,70103.0,78.0,30.5,102,20,5.1,75
31,2020-01,10588.8,10081.7,49.4,56.0,57,101,0.564,98
31,2020-02,10600.4,10201.4,50.9,58.3,62,168,0.369,98
31,2020-03,10596.5,10802.8,55.1,58.3,90,54,1.667,104
31,2020-04,10594.3,10241.4,56.3,59.3,61,143,0.427,109
31,2020-05,10576.9,10566.7,56.8,58.3,49,134,0.366,96
31,2020-06,10568.2,10489.4,58.0,59.1,79,133,0.594,100
31,2020-07,10500.1,10038.8,58.7,57.6,79,93,0.849,105
31,2020-08,10486.8,10174.4,59.2,56.4,66,160,0.412,104
31,2020-09,10516.8,10544.5,57.6,57.1,73,182,0.401,102
31,2020-10,10460.4,10320.1,56.8,58.1,76,113,0.673,99
31,2020-11,10453.1,10271.2,56.9,59.8,56,89,0.629,106
31,2020-12,10433.8,10563.8,55.8,57.7,75,156,0.481,95
31,2021-01,10375.3,10544.7,56.4,56.8,75,119,0.63,97
31,2021-02,10356.7,10253.3,57.5,55.3,70,152,0.461,119
31,2021-03,10399.4,9995.8,59.3,56.6,71,110,0.645,108
31,2021-04,10435.7,10102.6,57.4,56.5,68,161,0.422,103
31,2021-05,10391.5,10026.3,58.9,55.8,78,43,1.814,100
31,2021-06,10415.2,10497.6,59.4,57.2,58,143,0.406,107
31,2021-07,10431.7,10054.5,58.3,56.5,81,79,1.025,98
31,2021-08,10413.8,10593.6,61.3,56.1,84,129,0.651,96
31,2021-09,10446.2,10648.6,61.5,54.9,68,54,1.259,81
31,2021-10,10400.5,10455.5,58.9,54.7,84,130,0.646,102
31,2021-11,10424.8,10197.6,61.4,54.9,85,187,0.455,90
31,2021-12,10536.1,9969.6,61.7,53.9,59,96,0.615,85
31,2022-01,10598.8,10767.7,61.2,55.1,65,117,0.556,83
31,2022-02,10648.9,10812.4,62.7,54.5,63,165,0.382,100
31,2022-03,10642.5,10295.9,63.4,54.0,71,57,1.246,79
31,2022-04,10696.2,10225.3,64.5,53.3,100,152,0.658,99
31,2022-05,10799.4,10805.3,63.6,52.3,89,182,0.489,101
31,2022-06,10815.6,10386.3,61.4,51.6,69,131,0.527,76
31,2022-07,10843.7,10587.2,60.4,50.9,78,32,2.438,106
31,2022-08,10896.6,10556.8,63.9,49.9,77,125,0.616,78
31,2022-09,10960.5,10913.4,64.2,51.3,74,115,0.643,112
31,2022-10,11003.9,11199.7,64.6,50.3,95,134,0.709,94
31,2022-11,11056.4,10765.2,63.7,52.4,70,144,0.486,106
31,2022-12,11089.5,11308.8,63.0,53.2,75,132,0.568,83
31,2023-01,11131.6,11056.0,62.8,52.4,78,144,0.542,85
31,2023-02,11193.7,11315.7,62.2,50.9,63,148,0.426,98
31,2023-03,11306.3,11249.2,63.6,50.1,81,128,0.633,94
31,2023-04,11358.0,11069.2,64.3,48.0,78,96,0.812,104
31,2023-05,11442.2,10767.7,64.4,47.8,96,75,1.28,102
31,2023-06,11464.6,10945.3,62.4,46.8,62,104,0.596,90
31,2023-07,11537.2,11724.9,63.0,46.3,75,126,0.595,99
31,2023-08,11635.2,11126.9,63.2,45.6,82,60,1.367,66
31,2023-09,11644.7,11338.2,62.2,44.9,70,118,0.593,106
31,2023-10,11724.0,11180.8,61.3,43.8,63,134,0.47,104
31,2023-11,11789.6,11760.2,61.5,44.3,96,120,0.8,92
31,2023-12,11763.9,11171.1,60.4,45.2,60,129,0.465,97
31,2024-01,11823.3,12058.6,62.9,45.9,65,89,0.73,99
31,2024-02,11880.9,11715.1,63.4,46.1,77,92,0.837,89
31,2024-03,11907.7,11521.5,67.1,47.3,84,97,0.866,90
31,2024-04,11942.0,12104.4,67.8,45.2,101,161,0.627,86
31,2024-05,12001.5,11535.9,67.0,42.9,68,111,0.613,103
31,2024-06,12034.9,11611.3,66.4,46.4,85,168,0.506,77
31,2024-07,12097.5,11593.8,66.3,47.3,84,182,0.462,112
31,2024-08,12068.9,12101.7,66.7,49.4,75,93,0.806,80
31,2024-09,12129.1,12086.0,66.5,50.0,66,69,0.957,98
31,2024-10,12173.5,11588.5,65.8,50.9,100,131,0.763,99
31,2024-11,12194.6,11637.9,67.4,53.8,91,139,0.655,85
31,2024-12,12234.5,12003.9,65.3,53.1,77,58,1.328,110
31,2025-01,12273.3,11677.5,65.0,51.8,84,39,2.154,92
31,2025-02,12283.1,11553.8,64.9,51.6,84,34,2.471,93
31,2025-03,12307.2,12130.3,64.5,51.5,78,116,0.672,86
31,2025-04,12280.5,12024.8,65.7,51.6,75,155,0.484,85
31,2025-05,12380.3,12433.4,64.5,52.2,88,55,1.6,99
31,2025-06,12390.5,12496.3,67.5,53.3,83,32,2.594,96
31,2025-07,12451.6,11885.5,66.8,53.3,85,68,1.25,74
31,2025-08,12485.7,11831.8,65.3,50.3,79,20,3.95,88
31,2025-09,12536.2,12087.0,68.2,49.6,84,86,0.977,95
31,2025-10,12642.6,12884.3,67.4,49.9,83,178,0.466,96
31,2025-11,12747.5,12359.4,67.4,49.0,77,135,0.57,91
31,2025-12,12775.2,12527.5,67.1,51.5,80,77,1.039,87
32,2020-01,10714.2,10697.7,72.9,37.1,82,135,0.607,71
32,2020-02,10921.3,10958.3,77.8,36.7,93,70,1.329,81
32,2020-03,11137.8,10636.9,78.8,39.0,88,40,2.2,86
32,2020-04,11273.5,10707.9,79.3,39.9,108,70,1.543,70
32,2020-05,11437.8,11658.8,79.2,39.6,107,76,1.408,76
32,2020-06,11640.0,11089.7,77.2,38.0,79,113,0.699,98
32,2020-07,11716.7,11912.0,79.5,39.5,98,75,1.307,87
32,2020-08,11938.8,11623.7,80.9,38.7,85,20,4.25,94
32,2020-09,12061.5,12300.3,79.8,41.5,93,114,0.816,71
32,2020-10,12276.3,12097.2,83.5,41.6,103,59,1.746,76
32,2020-11,12388.5,12476.3,84.2,41.6,98,103,0.951,70
32,2020-12,12559.4,11933.9,85.4,43.1,110,50,2.2,80
32,2021-01,12783.9,12668.1,85.7,42.4,111,95,1.168,70
32,2021-02,12886.7,12302.1,85.8,41.7,97,41,2.366,66
32,2021-03,13130.7,12844.2,86.1,42.9,83,78,1.064,61
32,2021-04,13389.4,12728.3,86.7,44.2,101,59,1.712,70
32,2021-05,13596.6,13205.1,86.0,45.6,107,115,0.93,87
32,2021-06,13695.8,13667.7,86.3,45.4,97,20,4.85,62
32,2021-07,13933.8,14114.1,87.2,45.1,87,65,1.338,72
32,2021-08,14168.2,14332.2,87.1,45.8,94,20,4.7,72
32,2021-09,14435.4,13746.7,86.9,46.3,102,20,5.1,81
32,2021-10,14654.9,14104.3,90.0,46.0,114,20,5.7,73
32,2021-11,14901.6,14974.3,92.2,44.5,114,57,2.0,76
32,2021-12,15171.9,15167.2,93.5,43.0,117,20,5.85,53
32,2022-01,15478.5,14640.6,93.6,43.4,110,36,3.056,57
32,2022-02,15671.0,15743.6,93.7,45.4,106,37,2.865,72
32,2022-03,16052.3,15955.1,97.6,45.4,122,20,6.1,59
32,2022-04,16342.8,15586.9,96.7,44.2,105,20,5.25,61
32,2022-05,16653.5,16928.3,96.3,45.1,116,49,2.367,76
32,2022-06,16896.8,16430.0,96.1,46.0,103,20,5.15,67
32,2022-07,17107.2,16574.7,97.9,45.8,126,50,2.52,71
32,2022-08,17475.9,16515.8,99.0,45.5,123,42,2.929,61
32,2022-09,17748.8,17714.7,97.4,44.1,122,38,3.211,64
32,2022-10,18084.3,17096.0,96.6,43.5,111,20,5.55,62
32,2022-11,18513.7,17852.4,93.3,43.9,103,20,5.15,48
32,2022-12,18806.3,18156.9,94.2,45.9,111,20,5.55,49
32,2023-01,19228.4,19005.9,95.7,45.5,112,24,4.667,51
32,2023-02,19477.7,18916.2,93.9,48.5,117,20,5.85,88
32,2023-03,19747.9,18901.0,92.7,48.0,123,27,4.556,78
32,2023-04,19915.7,19585.4,92.8,48.5,102,20,5.1,93
32,2023-05,20155.0,20142.0,93.3,49.1,118,70,1.686,55
32,2023-06,20471.7,20716.9,91.9,49.2,110,20,5.5,81
32,2023-07,20693.1,20208.8,89.3,50.8,113,31,3.645,92
32,2023-08,20861.2,19640.3,89.2,52.6,98,60,1.633,74
32,2023-09,21026.8,20644.5,89.2,53.1,108,26,4.154,74
32,2023-10,21213.7,21076.4,90.1,53.9,112,29,3.862,68
32,2023-11,21504.3,20480.0,89.8,53.5,99,42,2.357,70
32,2023-12,21683.8,21288.8,89.9,53.0,108,20,5.4,86
32,2024-01,21897.7,20841.3,86.5,51.9,105,36,2.917,82
32,2024-02,22201.5,21136.7,85.6,52.9,110,23,4.783,58
32,2024-03,22672.7,22519.9,86.7,51.9,110,20,5.5,82
32,2024-04,22892.9,22028.2,89.7,52.4,111,23,4.826,92
32,2024-05,23163.9,22290.1,89.6,53.2,115,37,3.108,90
32,2024-06,23370.8,22803.4,87.8,53.0,112,33,3.394,70
32,2024-07,23562.5,22324.9,87.5,52.5,107,65,1.646,60
32,2024-08,23864.3,22606.5,87.9,52.6,104,20,5.2,91
32,2024-09,24171.4,22994.3,89.4,53.8,121,20,6.05,71
32,2024-10,24602.8,23485.9,89.3,53.9,131,33,3.97,77
32,2024-11,24953.9,25103.5,91.2,54.2,110,47,2.34,71
32,2024-12,25300.0,24772.2,89.9,53.5,100,96,1.042,76
32,2025-01,25625.7,25749.7,87.6,54.2,114,20,5.7,60
32,2025-02,25868.2,24837.3,89.5,53.6,105,72,1.458,81
32,2025-03,26152.7,26366.6,89.5,53.0,103,110,0.936,81
32,2025-04,26551.7,25924.3,92.7,54.0,116,20,5.8,88
32,2025-05,26873.5,26418.7,92.9,50.9,111,30,3.7,71
32,2025-06,27347.3,27341.1,95.8,50.0,113,20,5.65,57
32,2025-07,27810.8,28267.5,96.3,51.1,115,20,5.75,66
32,2025-08,28161.0,26754.5,94.8,50.8,122,20,6.1,76
32,2025-09,28602.5,27615.6,95.2,52.4,107,20,5.35,85
32,2025-10,28675.3,27046.0,96.3,53.5,108,20,5.4,59
32,2025-11,28959.6,29129.7,95.9,54.4,120,20,6.0,74
32,2025-12,29487.2,28400.7,95.2,54.2,110,33,3.333,53
33,2020-01,10420.4,10347.6,31.5,37.3,26,271,0.096,107
33,2020-02,10377.8,10020.5,32.7,38.5,32,197,0.162,136
33,2020-03,10350.1,9985.5,34.0,38.7,26,206,0.126,114
33,2020-04,10384.0,10060.6,32.3,37.4,31,201,0.154,110
33,2020-05,10326.1,10127.9,32.6,38.7,34,260,0.131,117
33,2020-06,10258.6,9704.1,32.2,38.0,41,180,0.228,141
33,2020-07,10282.3,9755.0,32.3,36.7,36,156,0.231,108
33,2020-08,10292.0,10349.1,34.1,36.9,48,129,0.372,112
33,2020-09,10268.0,10042.8,33.1,37.1,26,209,0.124,115
33,2020-10,10220.8,10330.0,33.1,36.0,53,181,0.293,120
33,2020-11,10196.7,10033.1,33.3,35.9,33,150,0.22,125
33,2020-12,10221.9,9972.0,35.1,36.7,39,222,0.176,124
33,2021-01,10228.7,10280.2,35.9,35.3,28,192,0.146,93
33,2021-02,10163.2,9903.9,35.3,36.0,20,141,0.142,127
33,2021-03,10202.0,10067.0,34.7,34.9,41,218,0.188,126
33,2021-04,10195.9,9943.3,36.0,36.3,41,208,0.197,116
33,2021-05,10238.5,10104.0,36.8,38.3,43,215,0.2,103
33,2021-06,10234.3,9939.2,37.9,36.5,45,178,0.253,113
33,2021-07,10204.3,9912.3,38.9,34.6,35,265,0.132,93
33,2021-08,10188.4,9978.4,37.5,33.8,61,160,0.381,105
33,2021-09,10291.5,9714.6,38.9,33.6,31,268,0.116,106
33,2021-10,10284.2,9726.3,38.1,33.9,69,111,0.622,111
33,2021-11,10286.3,9676.1,37.2,34.4,47,176,0.267,103
33,2021-12,10307.8,10097.6,37.7,36.1,35,228,0.154,98
33,2022-01,10313.9,9907.5,39.5,35.6,48,195,0.246,101
33,2022-02,10311.0,9785.2,39.4,36.8,36,237,0.152,95
33,2022-03,10365.7,10406.8,38.6,36.7,35,236,0.148,91
33,2022-04,10359.4,10337.6,38.6,38.4,43,162,0.265,110
33,2022-05,10410.6,10482.6,37.6,37.7,39,146,0.267,119
33,2022-06,10370.3,10383.1,36.7,36.5,52,206,0.252,97
33,2022-07,10382.3,10289.7,38.5,34.8,39,195,0.2,113
33,2022-08,10427.4,10080.0,38.7,35.4,50,139,0.36,113
33,2022-09,10404.4,10286.2,40.4,33.0,46,186,0.247,105
33,2022-10,10391.2,10399.8,43.0,32.6,57,169,0.337,77
33,2022-11,10418.9,10265.0,41.8,33.9,60,178,0.337,115
33,2022-12,10481.3,9893.1,44.1,31.1,58,214,0.271,103
33,2023-01,10527.6,10452.0,43.3,30.8,51,195,0.262,98
33,2023-02,10533.9,10315.2,44.5,31.6,51,145,0.352,84
33,2023-03,10683.0,10446.3,43.4,31.6,71,144,0.493,99
33,2023-04,10753.0,10196.1,45.4,31.2,40,135,0.296,84
33,2023-05,10842.3,10934.8,49.2,33.5,60,191,0.314,100
33,2023-06,10926.0,10452.9,48.6,34.1,31,56,0.554,106
33,2023-07,10968.7,10877.5,49.3,36.0,57,148,0.385,102
33,2023-08,11040.6,10559.5,49.4,35.6,69,155,0.445,99
33,2023-09,11101.3,11265.1,49.7,35.7,64,160,0.4,77
33,2023-10,11116.1,11152.8,52.0,35.5,47,178,0.264,115
33,2023-11,11190.9,11379.6,52.6,37.7,64,183,0.35,104
33,2023-12,11185.3,10939.2,52.0,38.4,70,127,0.551,105
33,2024-01,11306.7,10706.9,51.8,37.4,81,155,0.523,92
33,2024-02,11281.7,11022.3,51.2,38.7,58,203,0.286,95
33,2024-03,11277.6,11437.0,50.4,39.6,66,174,0.379,84
33,2024-04,11293.0,11260.0,54.0,39.6,58,62,0.935,107
33,2024-05,11350.1,11200.4,57.0,39.6,78,154,0.506,90
33,2024-06,11362.4,11058.2,56.2,37.8,62,109,0.569,103
33,2024-07,11464.0,11176.6,54.9,36.2,77,225,0.342,82
33,2024-08,11503.6,11181.7,54.0,34.7,66,163,0.405,83
33,2024-09,11595.8,11539.9,55.0,35.0,74,131,0.565,98
33,2024-10,11726.3,11399.9,55.3,37.2,68,102,0.667,104
33,2024-11,11853.4,11870.8,54.4,36.8,65,63,1.032,88
33,2024-12,11840.3,11629.0,54.6,35.7,64,137,0.467,86
33,2025-01,11986.3,11707.4,53.9,35.6,58,126,0.46,73
33,2025-02,11992.1,11494.6,53.4,33.6,53,198,0.268,98
33,2025-03,12049.8,11860.0,54.6,34.1,56,96,0.583,103
33,2025-04,12156.1,12314.2,57.0,33.5,74,178,0.416,87
33,2025-05,12299.8,12497.8,54.7,33.0,67,58,1.155,107
33,2025-06,12443.1,12363.0,54.5,32.0,82,50,1.64,91
33,2025-07,12568.6,12124.8,55.5,32.0,91,96,0.948,89
33,2025-08,12744.8,12077.9,56.2,30.2,70,155,0.452,107
33,2025-09,12914.7,12488.9,56.6,29.6,69,155,0.445,72
33,2025-10,12956.1,12559.2,60.1,32.8,63,139,0.453,106
33,2025-11,13147.1,12944.8,63.1,33.6,64,85,0.753,106
33,2025-12,13275.7,13459.0,61.6,32.7,39,136,0.287,99
34,2020-01,11402.5,11459.9,64.1,37.9,62,25,2.48,90
34,2020-02,11494.0,10835.1,64.6,40.2,74,99,0.747,108
34,2020-03,11565.0,11434.8,63.9,40.2,88,160,0.55,84
34,2020-04,11657.3,11030.9,63.9,38.0,72,163,0.442,73
34,2020-05,11738.0,11580.0,65.2,37.6,83,167,0.497,81
34,2020-06,11821.6,11326.3,62.0,36.9,69,102,0.676,91
34,2020-07,11940.0,11819.0,60.2,36.5,76,73,1.041,74
34,2020-08,12039.2,12041.4,61.5,36.9,71,49,1.449,90
34,2020-09,12239.5,11514.0,62.7,36.1,72,83,0.867,87
34,2020-10,12349.9,12395.8,62.3,36.2,76,43,1.767,79
34,2020-11,12460.7,12023.6,64.2,36.6,63,26,2.423,102
34,2020-12,12499.5,12143.6,64.4,36.9,73,39,1.872,78
34,2021-01,12639.0,12233.5,63.4,37.6,74,126,0.587,72
34,2021-02,12749.8,12043.5,60.6,37.0,92,140,0.657,74
34,2021-03,12908.7,12980.9,62.9,35.8,83,144,0.576,84
34,2021-04,13020.2,12720.6,62.2,37.3,81,96,0.844,84
34,2021-05,13081.7,13054.0,63.6,37.1,70,74,0.946,88
34,2021-06,13147.5,12726.0,63.0,37.7,68,113,0.602,81
34,2021-07,13304.4,12921.9,63.1,38.1,57,69,0.826,79
34,2021-08,13437.9,13107.1,62.9,39.5,86,167,0.515,95
34,2021-09,13582.4,13118.0,65.2,38.5,67,141,0.475,67
34,2021-10,13721.3,13251.9,65.3,38.6,79,161,0.491,86
34,2021-11,13960.4,13640.2,66.8,37.9,76,82,0.927,92
34,2021-12,14105.8,14136.7,71.7,36.2,91,45,2.022,57
34,2022-01,14337.6,13742.4,72.2,37.7,99,142,0.697,65
34,2022-02,14536.0,13791.2,71.5,37.7,75,108,0.694,84
34,2022-03,14842.5,15089.4,71.5,37.7,85,107,0.794,78
34,2022-04,15014.6,14625.7,68.8,38.7,80,105,0.762,86
34,2022-05,15061.2,14436.9,68.3,41.3,83,115,0.722,90
34,2022-06,15258.6,14733.1,69.7,39.5,80,85,0.941,79
34,2022-07,15348.7,14928.1,71.5,38.1,89,43,2.07,83
34,2022-08,15579.0,14732.2,70.7,37.3,79,61,1.295,87
34,2022-09,15814.4,15061.9,70.8,37.9,73,83,0.88,97
34,2022-10,16036.7,16170.1,72.2,38.5,84,74,1.135,79
34,2022-11,16254.3,15668.5,75.7,40.1,78,55,1.418,64
34,2022-12,16379.7,15859.5,74.0,39.4,88,97,0.907,76
34,2023-01,16533.2,16600.2,73.4,40.1,94,103,0.913,81
34,2023-02,16669.2,15880.3,77.7,41.8,105,39,2.692,85
34,2023-03,16930.5,17017.9,79.4,41.5,95,62,1.532,72
34,2023-04,17034.1,16871.0,78.5,42.6,83,108,0.769,69
34,2023-05,17263.4,16786.0,79.3,42.3,92,118,0.78,64
34,2023-06,17397.2,16848.8,76.1,42.8,86,122,0.705,77
34,2023-07,17614.0,17831.7,76.4,43.7,90,65,1.385,87
34,2023-08,17726.0,17659.6,78.0,44.9,84,51,1.647,85
34,2023-09,17855.4,18075.7,79.9,45.4,85,26,3.269,77
34,2023-10,17978.6,17143.1,80.0,45.1,108,66,1.636,81
34,2023-11,18211.4,17198.5,77.3,43.8,92,33,2.788,70
34,2023-12,18391.8,18164.6,78.2,44.4,101,61,1.656,84
34,2024-01,18631.9,18487.8,79.1,45.0,91,83,1.096,78
34,2024-02,18776.5,18752.7,80.8,46.0,94,107,0.879,75
34,2024-03,19001.2,18871.2,79.9,47.7,92,87,1.057,73
34,2024-04,19169.8,19004.5,80.5,49.1,100,37,2.703,65
34,2024-05,19405.5,18816.0,84.1,48.8,124,129,0.961,80
34,2024-06,19516.8,19751.4,83.0,50.5,103,76,1.355,86
34,2024-07,19744.9,20078.2,83.7,51.4,108,20,5.4,90
34,2024-08,19827.6,19752.4,83.8,52.5,104,82,1.268,88
34,2024-09,20032.0,20360.2,84.8,54.9,86,76,1.132,75
34,2024-10,20234.9,19748.9,86.8,54.5,111,75,1.48,65
34,2024-11,20417.3,19484.8,87.6,55.1,98,20,4.9,65
34,2024-12,20372.0,19971.3,88.8,56.2,117,64,1.828,73
34,2025-01,20649.8,19815.7,90.4,56.1,106,20,5.3,73
34,2025-02,20884.0,20434.9,93.1,55.9,89,32,2.781,91
34,2025-03,21005.2,20501.1,91.8,55.9,119,20,5.95,77
34,2025-04,21294.7,21150.4,90.3,55.3,118,20,5.9,87
34,2025-05,21573.3,20513.9,89.8,57.7,113,86,1.314,72
34,2025-06,21784.2,21861.2,88.1,57.3,99,40,2.475,84
34,2025-07,21882.1,21452.5,88.1,57.4,95,23,4.13,80
34,2025-08,21951.8,21196.4,88.8,57.0,99,43,2.302,79
34,2025-09,22010.2,21986.3,86.9,57.2,110,40,2.75,82
34,2025-10,22281.1,22515.3,89.6,56.6,109,22,4.955,71
34,2025-11,22498.5,22500.2,88.4,55.9,99,20,4.95,89
34,2025-12,22676.9,21591.5,87.2,52.1,117,20,5.85,50
35,2020-01,11026.4,10500.6,85.8,38.9,102,66,1.545,86
35,2020-02,11264.1,10823.9,84.5,39.4,97,66,1.47,59
35,2020-03,11509.6,11446.5,85.7,38.6,107,21,5.095,50
35,2020-04,11668.0,11848.7,85.4,40.4,105,20,5.25,73
35,2020-05,11846.8,11916.8,86.0,39.5,117,73,1.603,92
35,2020-06,12044.3,11362.2,84.8,41.0,96,69,1.391,61
35,2020-07,12203.1,12296.0,84.2,38.8,123,26,4.731,86
35,2020-08,12418.3,12552.5,84.5,38.4,98,43,2.279,78
35,2020-09,12594.8,12122.5,84.8,40.1,107,109,0.982,77
35,2020-10,12767.1,12666.2,85.6,39.5,98,139,0.705,65
35,2020-11,12965.2,12360.1,88.8,39.3,93,71,1.31,67
35,2020-12,13250.8,13466.8,91.3,38.2,98,21,4.667,56
35,2021-01,13540.6,13062.3,92.5,37.9,99,20,4.95,78
35,2021-02,13847.2,13729.6,93.6,38.8,99,20,4.95,77
35,2021-03,14116.6,14021.7,94.2,39.4,126,20,6.3,65
35,2021-04,14389.9,14672.1,95.0,40.3,123,80,1.538,64
35,2021-05,14667.3,14381.1,94.5,41.0,103,20,5.15,55
35,2021-06,15081.3,14195.3,94.9,40.1,117,20,5.85,46
35,2021-07,15385.2,14794.6,95.5,42.0,128,20,6.4,63
35,2021-08,15641.5,15004.3,98.0,43.7,110,20,5.5,76
35,2021-09,15886.8,14991.8,96.1,46.5,113,20,5.65,44
35,2021-10,16182.3,15629.9,96.5,46.8,113,32,3.531,65
35,2021-11,16466.8,16465.5,98.1,47.6,121,31,3.903,69
35,2021-12,16893.8,16756.7,99.0,46.9,120,20,6.0,73
35,2022-01,17115.4,16500.8,99.0,46.7,133,58,2.293,44
35,2022-02,17402.2,16723.4,98.4,46.7,135,74,1.824,84
35,2022-03,17687.9,17450.1,99.0,46.1,103,20,5.15,67
35,2022-04,18023.7,16963.7,98.7,44.6,137,20,6.85,76
35,2022-05,18294.2,18245.4,95.3,43.9,120,20,6.0,49
35,2022-06,18596.0,18341.5,95.9,43.3,104,20,5.2,81
35,2022-07,18919.2,18503.7,95.2,44.1,113,20,5.65,54
35,2022-08,19343.7,18979.1,97.2,45.0,116,20,5.8,72
35,2022-09,19776.9,19239.8,99.0,44.4,115,47,2.447,69
35,2022-10,20015.6,20005.3,99.0,44.0,115,20,5.75,56
