event_id,property_id,event_date,event_type,source,event_value
3849,5625,2026-06-27,View,Ad Campaign,0.654
3850,500,2026-02-04,Lead,App,0.331
3851,5693,2024-08-25,Inquiry,Walk-in,0.909
3852,138,2026-02-15,Lead,Website,0.291
3853,2098,2025-11-21,View,Broker,0.963
3854,5891,2024-11-20,Inquiry,Website,0.058
3855,5069,2025-04-29,View,App,0.383
3856,5739,2025-05-02,Lead,App,0.032
3857,3697,2025-01-08,View,App,0.333
3858,1886,2025-04-20,View,Ad Campaign,0.068
3859,6398,2025-12-13,Booking,Website,0.683
3860,7798,2026-05-14,View,Walk-in,0.967
3861,6125,2025-05-15,Site Visit,Broker,0.104
3862,2758,2026-01-07,View,Website,0.759
3863,3921,2025-07-17,View,App,0.472
3864,1901,2026-04-12,View,Broker,0.52
3865,2611,2025-12-20,View,App,0.044
3866,6901,2025-01-25,View,Walk-in,0.753
3867,3987,2024-12-25,Inquiry,Website,0.927
3868,1450,2025-05-08,Booking,App,0.12
3869,547,2025-04-03,View,App,0.623
3870,7470,2025-09-11,View,Broker,0.22
3871,5018,2026-04-25,View,Ad Campaign,0.583
3872,4677,2026-03-31,Inquiry,App,0.749
3873,5469,2024-11-16,View,App,0.311
3874,8000,2026-08-19,Lead,Ad Campaign,0.223
3875,6053,2026-02-09,View,Walk-in,0.763
3876,2004,2024-11-12,View,Walk-in,0.438
3877,2097,2025-07-10,View,Broker,0.75
3878,7061,2024-11-16,Lead,App,0.894
3879,7242,2025-02-08,View,Ad Campaign,0.667
3880,704,2025-01-16,Lead,Website,0.237
3881,6405,2025-09-30,View,Walk-in,0.759
3882,2404,2025-06-15,View,Walk-in,0.134
3883,7750,2026-06-01,View,App,0.473
3884,1626,2026-04-19,View,Website,0.63
3885,3332,2025-11-23,View,Walk-in,0.7
3886,4734,2024-11-17,Lead,Walk-in,0.497
3887,6887,2024-10-21,Inquiry,Walk-in,0.996
3888,7463,2025-06-28,Booking,Walk-in,0.796
3889,5106,2025-04-01,Inquiry,Walk-in,0.251
3890,2979,2025-01-27,View,Broker,0.214
3891,4737,2025-08-16,Lead,App,0.651
3892,2840,2025-09-23,View,App,0.826
3893,3385,2024-10-09,View,Website,0.955
3894,2660,2026-07-01,View,Website,0.728
3895,1862,2025-02-03,Inquiry,App,0.328
3896,2857,2026-07-15,Site Visit,App,0.766
3897,5302,2026-05-27,View,Walk-in,0.761
3898,686,2025-01-23,View,Website,0.636
3899,5948,2026-06-05,Booking,Broker,0.807
3900,7532,2025-12-21,View,Walk-in,0.149
3901,4284,2025-12-29,Booking,Broker,0.962
3902,7737,2024-10-19,Inquiry,Ad Campaign,0.697
3903,7711,2024-09-29,View,Walk-in,0.738
3904,1620,2025-05-01,Lead,Website,0.671
3905,5784,2026-04-11,View,Walk-in,0.669
3906,5081,2025-09-16,Lead,Ad Campaign,0.833
3907,4644,2026-03-05,Site Visit,Website,0.893
3908,6869,2026-08-15,Booking,Walk-in,0.062
3909,7070,2025-04-17,View,Broker,0.217
3910,1432,2024-12-13,Inquiry,App,0.085
3911,876,2026-06-14,Site Visit,Ad Campaign,0.775
3912,4714,2025-01-21,Inquiry,Website,0.753
3913,2462,2025-06-25,View,Ad Campaign,0.345
3914,1366,2025-03-12,View,App,0.923
3915,1244,2025-12-24,Inquiry,Ad Campaign,0.211
3916,4999,2025-01-13,View,Walk-in,0.215
3917,163,2024-11-18,View,Broker,0.282
3918,1975,2024-10-18,Cancellation,Website,0.366
3919,3292,2024-12-09,Cancellation,Walk-in,0.575
3920,270,2025-12-02,Inquiry,Walk-in,0.765
3921,632,2025-11-12,View,Walk-in,0.052
3922,906,2026-07-02,Inquiry,Website,0.331
3923,3472,2025-06-22,View,Ad Campaign,0.487
3924,3254,2025-09-13,View,Walk-in,0.198
3925,2015,2026-01-29,Lead,Broker,0.195
3926,1642,2025-08-01,Inquiry,Ad Campaign,0.29
3927,7897,2025-03-21,View,Walk-in,0.85
3928,205,2025-12-19,Inquiry,Broker,0.771
3929,582,2025-07-30,Inquiry,Ad Campaign,0.527
3930,5676,2025-04-17,Lead,Website,0.842
3931,841,2025-04-05,View,Walk-in,0.465
3932,5933,2025-06-05,View,Website,0.672
3933,5348,2025-07-06,View,Walk-in,0.5
3934,1720,2024-11-26,View,Ad Campaign,0.925
3935,5739,2026-01-07,View,Walk-in,0.317
3936,2644,2025-07-06,Cancellation,App,0.991
3937,2298,2026-07-10,Lead,Website,0.124
3938,875,2026-07-10,Booking,Website,0.009
3939,5561,2024-09-14,Site Visit,Website,0.851
3940,7701,2025-05-26,View,Website,0.594
3941,6340,2025-11-12,Inquiry,Broker,0.053
3942,690,2024-11-02,View,Ad Campaign,0.009
3943,4001,2026-07-02,Inquiry,Website,0.551
3944,6107,2024-11-20,Inquiry,Walk-in,0.391
3945,7687,2026-02-05,Cancellation,Walk-in,0.323
3946,3142,2025-04-05,View,Walk-in,0.221
3947,6783,2026-05-06,View,Broker,0.312
3948,1423,2025-06-04,View,Broker,0.731
3949,6098,2025-04-16,View,Ad Campaign,0.448
3950,672,2026-05-10,Inquiry,Walk-in,0.311
3951,7928,2025-03-19,View,Ad Campaign,0.926
3952,7371,2025-06-22,View,Website,0.042
3953,1172,2026-04-11,Inquiry,Ad Campaign,0.11
3954,5592,2025-02-07,View,Website,0.072
3955,3727,2024-10-30,Booking,Ad Campaign,0.008
3956,944,2026-06-11,View,Website,0.761
3957,6343,2024-10-21,View,Broker,0.091
3958,1450,2025-05-24,Lead,Broker,0.698
3959,3738,2025-11-27,View,Walk-in,0.571
3960,2540,2025-09-19,Inquiry,App,0.737
3961,3960,2025-04-04,View,Ad Campaign,0.023
3962,4992,2024-09-08,View,Broker,0.868
3963,6286,2025-05-28,View,Website,0.592
3964,5433,2026-04-27,Inquiry,Ad Campaign,0.498
3965,4261,2024-10-30,Inquiry,Broker,0.291
3966,2362,2024-09-18,Site Visit,Website,0.59
3967,6165,2026-01-24,View,App,0.877
3968,5202,2025-12-11,Booking,Broker,0.202
3969,3653,2024-08-26,Site Visit,App,0.051
3970,7299,2025-02-14,View,Website,0.37
3971,3671,2026-08-03,Inquiry,Website,0.145
3972,1754,2025-02-17,View,App,0.903
3973,7128,2025-02-03,Inquiry,Ad Campaign,0.127
3974,2353,2025-05-15,Lead,App,0.476
3975,1939,2024-11-16,Site Visit,Broker,0.641
3976,371,2025-04-13,Lead,App,0.293
3977,5977,2024-12-22,Site Visit,Ad Campaign,0.762
3978,4949,2025-10-27,Lead,Broker,0.624
3979,4480,2024-10-23,View,Website,0.6
3980,1932,2026-04-09,View,Broker,0.954
3981,6589,2025-06-06,View,Ad Campaign,0.636
3982,425,2025-01-11,View,Ad Campaign,0.008
3983,6305,2026-06-04,Inquiry,App,0.679
3984,7346,2026-04-22,Inquiry,Walk-in,0.517
3985,4725,2026-02-07,Inquiry,App,0.506
3986,7876,2025-02-10,View,Ad Campaign,0.439
3987,895,2025-11-15,Lead,Broker,0.008
3988,6634,2026-07-17,View,Ad Campaign,0.72
3989,7161,2024-10-15,View,Ad Campaign,0.072
3990,6471,2025-12-21,View,Ad Campaign,0.036
3991,598,2025-08-27,Inquiry,Broker,0.383
3992,3063,2025-12-30,Site Visit,Ad Campaign,0.113
3993,2337,2026-07-16,Lead,Website,0.584
3994,4689,2025-04-01,View,Ad Campaign,0.036
3995,1688,2026-05-16,Booking,App,0.511
3996,7741,2024-09-09,Lead,Ad Campaign,0.467
3997,573,2025-07-24,View,App,0.064
3998,7522,2025-03-20,View,Ad Campaign,0.771
3999,6172,2025-04-22,View,Walk-in,0.271
4000,7098,2025-12-25,Booking,Broker,0.64
4001,2091,2026-06-06,Booking,App,0.973
4002,5801,2025-07-14,View,Walk-in,0.217
4003,6567,2025-08-11,View,Website,0.558
4004,3670,2026-06-22,View,Broker,0.252
4005,4273,2024-11-15,Inquiry,Website,0.23
4006,4625,2026-05-30,View,Walk-in,0.917
4007,1634,2026-06-06,Lead,Walk-in,0.409
4008,5062,2026-04-11,Lead,Broker,0.489
4009,1518,2026-02-16,Lead,App,0.754
4010,4294,2026-03-20,Inquiry,Broker,0.287
4011,2658,2026-05-15,View,Ad Campaign,0.172
4012,3649,2025-08-20,Inquiry,Broker,0.523
4013,6986,2024-10-28,Lead,Walk-in,0.467
4014,4949,2025-02-13,Lead,Ad Campaign,0.764
4015,3589,2026-02-23,View,App,0.156
4016,1538,2026-05-28,View,Walk-in,0.957
4017,6166,2025-01-28,View,Website,0.372
4018,7280,2026-03-16,View,Ad Campaign,0.794
4019,5177,2026-05-30,View,Walk-in,0.695
4020,3138,2026-01-16,View,Ad Campaign,0.616
4021,6986,2025-01-09,Site Visit,App,0.689
4022,98,2025-04-19,Site Visit,App,0.906
4023,3216,2026-02-06,Booking,Ad Campaign,0.49
4024,6000,2025-07-23,Inquiry,App,0.681
4025,4531,2025-08-23,Inquiry,Broker,0.655
4026,4733,2025-05-23,Inquiry,Ad Campaign,0.239
4027,3751,2026-05-20,View,Walk-in,0.746
4028,3158,2025-07-16,Site Visit,App,0.084
4029,4684,2024-09-30,View,Walk-in,0.638
4030,344,2026-04-15,Site Visit,Ad Campaign,0.749
4031,5414,2026-05-14,Site Visit,Ad Campaign,0.979
4032,6076,2024-09-04,View,Broker,0.817
4033,4667,2026-01-26,View,Ad Campaign,0.462
4034,7818,2025-05-25,Cancellation,Ad Campaign,0.147
4035,611,2025-06-26,View,Ad Campaign,0.212
4036,1728,2026-07-04,Inquiry,Broker,0.395
4037,2291,2025-10-13,Site Visit,App,0.291
4038,1855,2025-12-24,Lead,App,0.491
4039,2609,2024-09-02,Inquiry,App,0.411
4040,5056,2026-07-04,Lead,Broker,0.64
4041,2080,2026-01-21,Lead,Website,0.252
4042,6535,2025-06-26,Inquiry,Website,0.565
4043,2325,2026-07-13,View,Website,0.111
4044,4628,2025-06-22,Inquiry,Walk-in,0.87
4045,1178,2025-11-12,Inquiry,Walk-in,0.047
4046,6527,2025-05-18,Site Visit,Ad Campaign,0.943
4047,1092,2026-05-09,Inquiry,Website,0.668
4048,5998,2026-02-07,Inquiry,Broker,0.644
4049,4980,2024-11-26,View,Ad Campaign,0.527
4050,6358,2026-02-27,View,Broker,0.419
4051,5775,2025-02-21,Inquiry,Ad Campaign,0.378
4052,6520,2025-03-05,Lead,Walk-in,0.324
4053,2792,2024-11-05,View,Ad Campaign,0.183
4054,6357,2026-01-19,View,Walk-in,0.31
4055,6223,2024-10-04,Cancellation,Website,0.55
4056,1750,2025-12-23,Inquiry,Website,0.721
4057,2676,2024-08-29,Inquiry,Broker,0.709
4058,6748,2026-02-20,View,Broker,0.29
4059,782,2025-02-25,Site Visit,Ad Campaign,0.476
4060,7549,2025-10-08,Booking,Walk-in,0.716
4061,3049,2025-09-03,Inquiry,Walk-in,0.626
4062,6824,2025-08-30,View,App,0.083
4063,2106,2025-01-19,Lead,Walk-in,0.222
4064,3868,2025-10-19,Lead,Broker,0.403
4065,7194,2026-03-06,View,App,0.749
4066,4977,2024-09-24,Inquiry,App,0.383
4067,4543,2024-08-22,View,Website,0.262
4068,2114,2024-10-07,Lead,Ad Campaign,0.979
4069,5880,2025-12-14,View,Walk-in,0.857
4070,5374,2024-12-10,Inquiry,Ad Campaign,0.665
4071,3971,2026-06-09,Lead,Website,0.494
4072,1992,2025-08-10,Inquiry,Walk-in,0.409
4073,1068,2025-05-29,View,Walk-in,0.991
4074,7265,2025-01-24,View,Website,0.899
4075,1578,2026-05-29,Lead,Ad Campaign,0.589
4076,1012,2024-11-16,Inquiry,Ad Campaign,0.46
4077,2275,2025-01-23,Lead,Broker,0.501
4078,4870,2025-12-26,Inquiry,Walk-in,0.265
4079,6823,2025-11-23,Site Visit,Ad Campaign,0.062
4080,7604,2024-12-03,Lead,App,0.937
4081,1815,2024-10-17,Inquiry,Broker,0.638
4082,6745,2024-10-27,View,Broker,0.823
4083,2427,2025-10-26,Site Visit,Walk-in,0.724
4084,5298,2026-03-31,Inquiry,Broker,0.07
4085,5547,2025-10-01,Site Visit,Broker,0.705
4086,6853,2026-05-06,View,Website,0.189
4087,4403,2026-07-17,Lead,Broker,0.573
4088,4875,2025-09-13,View,Ad Campaign,0.603
4089,2552,2026-05-20,View,Walk-in,0.009
4090,6412,2024-11-20,View,Website,0.668
4091,3658,2025-06-17,View,Ad Campaign,0.511
4092,8,2024-08-20,View,Walk-in,0.138
4093,2556,2026-04-30,Lead,Broker,0.801
4094,476,2026-07-18,View,Website,0.231
4095,5417,2025-07-25,View,App,0.767
4096,2212,2025-05-10,Lead,Walk-in,0.483
4097,485,2025-06-22,Lead,Website,0.019
4098,7765,2024-08-24,View,Walk-in,0.975
4099,7240,2025-08-27,View,Walk-in,0.302
4100,6711,2026-07-25,Lead,Ad Campaign,0.89
4101,5001,2025-06-30,Inquiry,App,0.46
4102,4655,2025-07-06,View,Walk-in,0.235
4103,6064,2026-04-26,Lead,Ad Campaign,0.219
4104,2286,2026-02-17,View,App,0.71
4105,5224,2024-11-19,Lead,App,0.659
4106,5330,2024-11-22,View,Broker,0.216
4107,6698,2025-10-29,View,App,0.794
4108,6972,2024-10-21,View,Walk-in,0.592
4109,4564,2024-11-21,Site Visit,App,0.517
4110,3526,2025-09-01,View,Website,0.875
4111,3340,2025-01-30,View,App,0.693
4112,6530,2025-08-27,Booking,Website,0.934
4113,2823,2026-06-13,Lead,Broker,0.375
4114,4944,2026-08-10,Inquiry,Broker,0.411
4115,6531,2025-06-10,Site Visit,Broker,0.301
4116,2925,2025-07-04,View,Walk-in,0.756
4117,259,2026-03-22,Lead,Website,0.178
4118,283,2024-10-16,Inquiry,Broker,0.373
4119,5746,2026-07-13,View,Broker,0.31
4120,1899,2025-01-12,Inquiry,Website,0.746
4121,4136,2025-01-16,Inquiry,Website,0.321
4122,6630,2026-04-29,View,Broker,0.466
4123,2977,2026-03-03,Lead,App,0.356
4124,2268,2025-07-21,View,Website,0.702
4125,3201,2025-03-18,Inquiry,Ad Campaign,0.635
4126,5111,2025-02-14,Cancellation,Broker,0.929
4127,7168,2025-02-09,Lead,App,0.354
4128,7688,2024-11-27,View,App,0.685
4129,613,2026-07-30,View,App,0.74
4130,7072,2026-02-13,Lead,Ad Campaign,0.622
4131,6012,2025-12-26,View,Broker,0.888
4132,688,2025-06-26,Lead,Walk-in,0.704
4133,3691,2024-12-30,View,App,0.918
4134,613,2026-03-27,View,Website,0.657
4135,2308,2025-04-26,Inquiry,Walk-in,0.812
4136,7134,2025-02-15,View,App,0.719
4137,3014,2025-08-13,View,App,0.88
4138,6510,2025-12-13,View,Website,0.04
4139,1782,2024-10-03,View,App,0.013
4140,5907,2026-05-10,Lead,Walk-in,0.352
4141,2592,2026-05-22,Lead,Website,0.058
4142,2697,2025-04-10,View,Broker,0.284
4143,5644,2026-02-20,Inquiry,Broker,0.255
4144,6027,2025-06-24,Booking,Website,0.641
4145,6958,2026-03-07,View,Walk-in,0.374
4146,3959,2024-11-07,Site Visit,Broker,0.143
4147,7184,2025-01-22,View,Walk-in,0.15
4148,5249,2024-11-07,View,Walk-in,0.765
4149,575,2024-12-20,View,Walk-in,0.883
4150,7277,2024-10-27,Site Visit,Broker,0.989
4151,1911,2025-04-17,Lead,Walk-in,0.42
4152,5109,2025-09-13,View,Walk-in,0.958
4153,3605,2025-01-08,View,Walk-in,0.199
4154,670,2024-12-22,View,Broker,0.248
4155,4365,2024-10-25,View,Website,0.881
4156,7330,2026-02-09,View,Ad Campaign,0.713
4157,1284,2026-07-10,Booking,Website,0.882
4158,924,2025-03-17,View,Website,0.14
4159,1126,2025-02-06,Booking,Walk-in,0.171
4160,1530,2025-04-19,Lead,Ad Campaign,0.462
4161,5855,2025-01-03,View,Walk-in,0.962
4162,1595,2025-03-14,Inquiry,Broker,0.665
4163,247,2024-08-28,View,Broker,0.939
4164,3712,2025-07-31,Site Visit,Website,0.787
4165,7963,2026-08-13,Site Visit,Walk-in,0.044
4166,1561,2025-06-18,Inquiry,App,0.202
4167,6275,2025-11-25,View,Ad Campaign,0.733
4168,2401,2025-08-23,View,App,0.183
4169,2244,2025-04-14,View,Broker,0.202
4170,3865,2025-03-27,View,Website,0.861
4171,1940,2026-02-14,Inquiry,Broker,0.755
4172,5026,2025-06-27,Inquiry,Broker,0.05
4173,7834,2025-04-06,Booking,Website,0.579
4174,7550,2026-01-19,View,Ad Campaign,0.049
4175,3070,2025-09-16,Inquiry,App,0.097
4176,6789,2024-11-10,View,Walk-in,0.71
4177,227,2026-04-30,View,App,0.592
4178,6845,2026-05-06,Lead,Broker,0.698
4179,3548,2025-08-11,Site Visit,Broker,0.398
4180,7645,2025-11-11,Inquiry,Walk-in,0.394
4181,265,2025-09-30,Inquiry,Ad Campaign,0.269
4182,1396,2024-12-26,Inquiry,Website,0.656
4183,3558,2026-02-24,View,Ad Campaign,0.056
4184,5554,2026-06-03,Lead,Ad Campaign,0.274
4185,646,2026-06-11,View,Ad Campaign,0.33
4186,6355,2025-08-26,Inquiry,Broker,0.629
4187,7740,2026-07-06,Lead,Broker,0.637
4188,7545,2026-07-20,Lead,App,0.036
4189,5515,2025-03-11,View,Website,0.169
4190,5570,2024-09-17,View,App,0.385
4191,2991,2026-03-11,View,Ad Campaign,0.2
4192,5484,2024-09-30,Inquiry,App,0.588
4193,1900,2026-03-04,View,Walk-in,0.337
4194,2505,2025-04-24,View,App,0.833
4195,2773,2025-01-18,View,App,0.347
4196,7896,2026-02-28,Booking,Walk-in,0.172
4197,5346,2025-05-23,Cancellation,Broker,0.738
4198,5078,2024-09-27,View,Website,0.908
4199,1155,2026-01-16,Inquiry,Walk-in,0.315
4200,588,2025-06-18,View,Website,0.229
4201,4572,2026-01-07,Inquiry,Walk-in,0.988
4202,1822,2025-11-14,View,Website,0.978
4203,986,2026-06-22,View,Ad Campaign,0.719
4204,4080,2026-01-05,Lead,Ad Campaign,0.876
4205,3349,2025-01-26,View,App,0.543
4206,6300,2025-08-12,Site Visit,Ad Campaign,0.539
4207,3832,2025-03-01,Booking,Walk-in,0.411
4208,1242,2025-08-04,Lead,Broker,0.759
4209,190,2025-08-13,View,App,0.906
4210,5537,2025-02-02,View,Walk-in,0.855
4211,981,2024-10-21,Lead,App,0.082
4212,1699,2025-04-24,View,Ad Campaign,0.697
4213,1716,2025-02-09,Lead,Ad Campaign,0.739
4214,2594,2026-03-28,Inquiry,Walk-in,0.093
4215,4137,2026-04-21,View,Broker,0.536
4216,6451,2026-06-24,Inquiry,Walk-in,0.782
4217,5039,2026-03-09,Booking,Ad Campaign,0.199
4218,4434,2025-02-16,View,Website,0.66
4219,5434,2026-05-12,Lead,Walk-in,0.262
4220,1099,2024-10-21,Inquiry,Broker,0.054
4221,7097,2025-06-24,View,Website,0.98
4222,2327,2026-03-09,Inquiry,Walk-in,0.632
4223,3248,2026-04-15,View,App,0.497
4224,896,2024-11-25,Cancellation,App,0.533
4225,7830,2026-02-03,Booking,App,0.406
4226,6417,2026-08-03,View,Ad Campaign,0.821
4227,6981,2025-11-15,View,Walk-in,0.052
4228,6764,2025-07-10,View,Broker,0.243
4229,1675,2026-04-24,View,Walk-in,0.44
4230,2910,2025-05-14,View,Ad Campaign,0.405
4231,7951,2026-02-28,View,Walk-in,0.526
4232,931,2026-07-13,Inquiry,Website,0.776
4233,4385,2026-03-07,Inquiry,Walk-in,0.768
4234,724,2026-05-21,View,Ad Campaign,0.71
4235,2941,2026-04-08,View,Ad Campaign,0.788
4236,6416,2025-11-23,Booking,Walk-in,0.468
4237,6050,2026-05-14,View,Broker,0.877
4238,1090,2026-06-02,Inquiry,Ad Campaign,0.074
4239,4579,2025-02-05,Inquiry,Website,0.982
4240,936,2026-08-04,View,App,0.903
4241,2296,2025-07-07,Site Visit,Ad Campaign,0.934
4242,156,2025-12-29,View,Broker,0.709
4243,1071,2025-07-16,View,Broker,0.957
4244,1959,2025-04-03,Inquiry,Ad Campaign,0.875
4245,2502,2024-10-27,Inquiry,Walk-in,0.758
4246,6345,2026-05-11,View,Ad Campaign,0.732
4247,5780,2026-06-04,View,Walk-in,0.716
4248,4220,2025-12-31,View,Broker,0.253
4249,6145,2025-02-19,Lead,Broker,0.799
4250,5064,2025-10-20,Lead,Website,0.336
4251,3831,2026-06-09,View,Ad Campaign,0.736
4252,855,2026-02-17,Inquiry,Website,0.603
4253,640,2026-02-26,View,App,0.634
4254,2239,2025-09-02,View,Ad Campaign,0.182
4255,1603,2026-08-09,View,Walk-in,0.266
4256,6660,2024-09-28,Lead,Broker,0.34
4257,442,2024-08-27,Site Visit,Website,0.718
4258,6041,2025-12-22,View,Website,0.938
4259,5935,2026-06-18,View,Broker,0.107
4260,5926,2024-09-13,Site Visit,Walk-in,0.937
4261,6287,2026-02-07,Lead,App,0.693
4262,7359,2025-04-21,Inquiry,Website,0.828
4263,4629,2026-02-22,Inquiry,Website,0.18
4264,6371,2024-12-30,View,Website,0.086
4265,1337,2026-02-08,Inquiry,Website,0.594
4266,3701,2024-11-09,Lead,Walk-in,0.11
4267,949,2026-05-26,Inquiry,App,0.281
4268,3374,2025-01-10,Inquiry,Website,0.25
4269,7822,2026-02-03,View,Website,0.058
4270,6116,2024-11-25,View,Broker,0.027
4271,460,2026-07-21,Cancellation,Ad Campaign,0.777
4272,7569,2024-09-26,Booking,Broker,0.767
4273,4647,2024-10-16,Lead,Website,0.877
4274,393,2024-08-26,View,Walk-in,0.449
4275,3939,2025-06-05,Lead,Walk-in,0.355
4276,1788,2025-03-12,View,App,0.452
4277,4941,2025-07-03,Site Visit,Ad Campaign,0.25
4278,7375,2025-05-08,View,Walk-in,0.254
4279,2258,2026-04-26,Site Visit,Ad Campaign,0.641
4280,1139,2025-08-20,Inquiry,Walk-in,0.318
4281,3809,2025-03-02,Lead,Broker,0.845
4282,4742,2025-08-25,Booking,Walk-in,0.986
4283,7419,2025-08-25,Inquiry,Website,0.88
4284,6363,2026-01-24,View,Walk-in,0.675
4285,2455,2025-12-01,Lead,App,0.507
4286,1467,2025-07-26,Inquiry,Website,0.699
4287,3675,2025-09-24,View,Website,0.063
4288,1378,2026-08-11,Inquiry,App,0.679
4289,7032,2025-05-01,View,Broker,0.094
4290,6702,2025-08-19,Site Visit,Broker,0.433
4291,2598,2026-01-16,Lead,Ad Campaign,0.328
4292,142,2025-08-13,View,Broker,0.352
4293,2660,2026-02-05,Booking,Broker,0.716
4294,4597,2025-05-05,Site Visit,Broker,0.299
4295,840,2026-01-13,Site Visit,Walk-in,0.481
4296,6846,2025-08-02,Booking,App,0.217
4297,3619,2024-10-30,Site Visit,Broker,0.54
4298,5779,2026-05-19,Booking,Broker,0.975
4299,5662,2024-10-21,View,Walk-in,0.896
4300,6143,2026-06-20,Inquiry,Broker,0.61
4301,3918,2025-11-01,View,Ad Campaign,0.055
4302,5627,2025-03-21,View,App,0.93
4303,596,2024-10-07,View,App,0.507
4304,1905,2026-05-15,View,Walk-in,0.497
4305,281,2024-09-27,Site Visit,Ad Campaign,0.098
4306,424,2025-05-20,View,App,0.369
4307,7000,2026-01-18,View,App,0.901
4308,4366,2026-07-07,View,Website,0.581
4309,4250,2026-03-26,View,Ad Campaign,0.738
4310,6758,2025-11-28,View,Broker,0.168
4311,1751,2025-10-10,Inquiry,Ad Campaign,0.17
4312,4758,2025-05-05,Cancellation,Broker,0.278
4313,1968,2024-09-03,View,App,0.403
4314,4089,2026-05-09,Lead,App,0.031
4315,4179,2026-07-23,View,Website,0.476
4316,7790,2026-01-29,Inquiry,Broker,0.479
4317,7091,2026-02-07,Lead,Website,0.083
4318,2947,2025-01-15,View,App,0.653
4319,1450,2024-11-24,Cancellation,Walk-in,0.811
4320,5395,2025-08-14,View,Website,0.759
4321,7881,2025-08-31,View,Ad Campaign,0.976
4322,2332,2025-06-05,Inquiry,Broker,0.321
4323,5076,2025-09-03,Lead,Broker,0.373
4324,2221,2025-06-26,Site Visit,Website,0.627
4325,7495,2026-07-29,Inquiry,Ad Campaign,0.48
4326,3790,2026-08-07,View,Website,0.545
4327,7231,2025-10-10,Inquiry,Ad Campaign,0.756
4328,7241,2025-03-27,View,Broker,0.564
4329,2811,2024-08-31,View,Walk-in,0.41
4330,5756,2025-02-02,Inquiry,Website,0.211
4331,5495,2026-07-08,View,App,0.404
4332,4729,2026-07-06,Booking,App,0.625
4333,1532,2025-04-17,View,Ad Campaign,0.249
4334,4883,2025-11-30,Inquiry,Website,0.042
4335,2991,2026-08-17,View,Website,0.987
4336,7156,2026-05-22,View,Website,0.929
4337,4494,2026-06-19,View,Website,0.343
4338,1144,2025-02-26,View,Ad Campaign,0.032
4339,934,2024-10-28,Inquiry,Website,0.115
4340,1461,2026-02-21,Inquiry,Ad Campaign,0.201
4341,5949,2024-09-16,View,Website,0.87
4342,2724,2025-07-08,View,Broker,0.848
4343,7080,2025-06-12,Lead,Broker,0.444
4344,2513,2026-04-27,View,Walk-in,0.533
4345,286,2026-08-18,View,Ad Campaign,0.742
4346,265,2025-01-28,Inquiry,Website,0.743
4347,2368,2025-04-22,Lead,Broker,0.52
4348,6817,2026-04-24,Booking,App,0.266
4349,3448,2025-03-13,Lead,Broker,0.088
4350,6964,2025-05-19,Inquiry,App,0.533
4351,6233,2025-07-04,View,Walk-in,0.17
4352,5774,2025-02-16,View,Broker,0.354
4353,5323,2026-08-12,Lead,Broker,0.884
4354,4917,2026-02-20,Inquiry,App,0.241
4355,1763,2025-06-20,Site Visit,Walk-in,0.729
4356,3049,2026-01-04,View,Walk-in,0.895
4357,2382,2026-08-15,View,Broker,0.097
4358,2270,2025-09-17,Inquiry,Ad Campaign,0.363
4359,41,2026-03-16,Inquiry,Broker,0.019
4360,5828,2026-07-08,Cancellation,App,0.551
4361,68,2025-12-28,View,Walk-in,0.9
4362,988,2024-12-17,Inquiry,App,0.72
4363,5896,2026-01-26,Site Visit,Broker,0.693
4364,6658,2025-08-03,Inquiry,Broker,0.826
4365,7805,2025-03-27,Lead,Website,0.889
4366,7790,2025-04-07,Lead,App,0.295
4367,5718,2025-09-04,Inquiry,Ad Campaign,0.244
4368,4009,2025-06-25,View,Walk-in,0.0
4369,5752,2025-07-09,Cancellation,App,0.477
4370,3199,2024-10-09,View,Website,0.057
4371,5375,2026-01-08,Lead,App,0.126
4372,4791,2025-10-08,Site Visit,Website,0.6
4373,7184,2025-06-15,Inquiry,Website,0.008
4374,2525,2025-05-21,View,Broker,0.656
4375,1086,2024-11-09,View,Website,0.963
4376,7025,2025-11-27,Inquiry,Ad Campaign,0.126
4377,2480,2026-05-07,Inquiry,Ad Campaign,0.918
4378,1694,2025-04-21,Inquiry,Broker,0.319
4379,2316,2025-11-23,View,Ad Campaign,0.769
4380,5155,2025-06-10,Inquiry,Website,0.622
4381,779,2024-10-07,Inquiry,Ad Campaign,0.308
4382,7744,2025-03-12,View,Ad Campaign,0.846
4383,4590,2025-01-31,View,Broker,0.858
4384,1586,2026-05-02,View,Broker,0.757
4385,1493,2025-04-27,View,Broker,0.887
4386,5887,2025-01-10,Inquiry,Broker,0.62
4387,661,2025-12-18,Booking,Walk-in,0.473
4388,1349,2025-08-28,View,App,0.725
4389,5424,2025-01-05,Lead,Walk-in,0.831
