expense_id,property_id,date,property_tax,maintenance,insurance,management_cost,renovation_cost
2593,3666,2025-04-21,20220.0,4070.0,8090.0,1780.0,300000
2594,1990,2024-10-06,21880.0,3600.0,8750.0,2300.0,0
2595,7058,2025-06-29,31910.0,4280.0,12770.0,3740.0,0
2596,7891,2025-05-09,26900.0,5590.0,10760.0,2860.0,0
2597,662,2025-10-22,30030.0,4050.0,12010.0,3380.0,150000
2598,4645,2025-02-02,16600.0,2200.0,6640.0,1220.0,0
2599,7520,2025-03-03,27850.0,4030.0,11140.0,3580.0,0
2600,312,2026-08-11,35360.0,5750.0,14140.0,2980.0,0
2601,2921,2025-10-27,34700.0,4150.0,13880.0,3800.0,150000
2602,1083,2025-10-27,30400.0,4950.0,12160.0,3180.0,300000
2603,7811,2025-04-28,30180.0,2970.0,12070.0,1970.0,0
2604,2972,2024-12-12,14340.0,4090.0,5730.0,1980.0,300000
2605,5834,2025-09-18,13220.0,2440.0,5290.0,1320.0,0
2606,755,2026-05-19,32460.0,3500.0,12980.0,4570.0,0
2607,4131,2025-02-08,28970.0,4560.0,11590.0,2910.0,150000
2608,4541,2026-05-18,22950.0,3630.0,9180.0,2560.0,300000
2609,6237,2026-08-17,21390.0,3840.0,8560.0,1860.0,150000
2610,6079,2026-08-18,17080.0,4710.0,6830.0,2200.0,0
2611,5327,2025-02-16,19160.0,2210.0,7670.0,2230.0,50000
2612,353,2025-04-15,26570.0,2360.0,10630.0,2700.0,0
2613,903,2025-08-27,12000.0,1950.0,4800.0,1360.0,300000
2614,5452,2026-06-27,26530.0,2780.0,10610.0,3780.0,0
2615,3889,2026-03-01,14930.0,4800.0,5970.0,1810.0,0
2616,7006,2025-05-15,19800.0,2650.0,7920.0,2750.0,50000
2617,5845,2025-09-20,32220.0,3310.0,12890.0,2940.0,50000
2618,159,2026-04-05,27750.0,3610.0,11100.0,4290.0,0
2619,1978,2025-12-20,27980.0,4490.0,11190.0,2340.0,0
2620,957,2025-10-03,35450.0,6420.0,14180.0,4220.0,0
2621,2072,2025-06-25,32180.0,3880.0,12870.0,3480.0,150000
2622,404,2024-11-06,21420.0,3980.0,8570.0,2660.0,50000
2623,6949,2024-11-02,14660.0,1870.0,5870.0,1260.0,0
2624,4612,2025-03-15,14980.0,4550.0,5990.0,1740.0,0
2625,2780,2025-05-11,25220.0,5360.0,10090.0,2740.0,50000
2626,1388,2024-10-18,9780.0,1560.0,3910.0,1140.0,0
2627,3454,2026-05-08,13680.0,2290.0,5470.0,1230.0,0
2628,6676,2025-06-26,21960.0,2950.0,8790.0,2240.0,0
2629,956,2025-07-25,20700.0,4270.0,8280.0,1940.0,50000
2630,6296,2025-04-15,39940.0,4510.0,15980.0,4330.0,150000
2631,7730,2025-06-15,38040.0,5200.0,15220.0,3360.0,50000
2632,1713,2025-12-20,26550.0,5060.0,10620.0,4130.0,0
2633,7091,2026-05-25,41660.0,8440.0,16660.0,4230.0,0
2634,4704,2024-10-31,33420.0,4180.0,13370.0,3860.0,50000
2635,7785,2026-05-27,12520.0,3900.0,5010.0,1660.0,50000
2636,6564,2025-07-15,46910.0,7760.0,18770.0,8050.0,0
2637,1274,2025-05-12,18350.0,2530.0,7340.0,1890.0,300000
2638,7285,2026-02-05,18660.0,3140.0,7460.0,1900.0,300000
2639,7010,2025-03-26,21570.0,3190.0,8630.0,2110.0,150000
2640,5632,2026-04-07,31860.0,5830.0,12740.0,3620.0,150000
2641,3812,2024-09-21,33350.0,4660.0,13340.0,3590.0,300000
2642,2626,2025-07-18,13200.0,3840.0,5280.0,1620.0,0
2643,2383,2025-05-02,16650.0,1800.0,6660.0,1660.0,150000
2644,1442,2025-05-21,49330.0,10120.0,19730.0,6060.0,50000
2645,2980,2026-07-19,24770.0,3100.0,9910.0,3000.0,0
2646,1798,2025-02-15,15360.0,2060.0,6140.0,1600.0,300000
2647,4391,2026-08-17,13870.0,3420.0,5550.0,1380.0,50000
2648,4010,2026-05-25,27760.0,5020.0,11100.0,3020.0,50000
2649,4851,2025-10-05,30950.0,3600.0,12380.0,3700.0,50000
2650,1395,2025-03-06,41000.0,5440.0,16400.0,4180.0,150000
2651,4282,2025-07-28,20210.0,2930.0,8080.0,1750.0,0
2652,1270,2025-12-18,45380.0,4430.0,18150.0,5950.0,0
2653,4733,2025-10-17,44490.0,5870.0,17790.0,4190.0,300000
2654,5388,2026-04-09,25230.0,4780.0,10090.0,2670.0,0
2655,3715,2024-09-19,15510.0,1580.0,6200.0,2010.0,0
2656,7405,2024-09-23,16260.0,2310.0,6510.0,1770.0,50000
2657,530,2025-03-30,24940.0,5290.0,9980.0,3000.0,150000
2658,3624,2024-10-04,22630.0,1980.0,9050.0,1620.0,50000
2659,6165,2026-04-28,23740.0,5050.0,9490.0,2040.0,300000
2660,2959,2025-11-24,33470.0,6320.0,13390.0,4770.0,0
2661,7905,2024-08-26,40400.0,4720.0,16160.0,3510.0,50000
2662,2915,2026-02-22,38140.0,6460.0,15260.0,4950.0,150000
2663,4890,2024-09-14,24410.0,2870.0,9760.0,1750.0,50000
2664,3592,2024-08-24,14500.0,2510.0,5800.0,1230.0,150000
2665,2148,2025-08-18,42900.0,6140.0,17160.0,4170.0,300000
2666,6896,2026-03-11,32660.0,6470.0,13060.0,3220.0,50000
2667,4574,2026-01-20,27330.0,4900.0,10930.0,2390.0,300000
2668,5719,2025-09-02,25000.0,3010.0,10000.0,2180.0,150000
2669,3370,2025-02-09,24130.0,3790.0,9650.0,2710.0,50000
2670,940,2025-05-21,21490.0,3590.0,8600.0,3550.0,0
2671,526,2026-04-25,35780.0,6620.0,14310.0,3020.0,0
2672,6478,2025-09-07,18170.0,2130.0,7270.0,1470.0,50000
2673,2,2024-10-18,29460.0,4060.0,11780.0,3800.0,0
2674,375,2026-01-27,20820.0,2890.0,8330.0,2020.0,0
2675,2341,2025-04-09,25270.0,2930.0,10110.0,3210.0,0
2676,6981,2025-08-27,31890.0,3510.0,12760.0,2820.0,300000
2677,4006,2025-07-31,42780.0,5490.0,17110.0,3780.0,0
2678,3053,2026-08-10,24270.0,5150.0,9710.0,2400.0,300000
2679,4649,2025-01-07,30850.0,5090.0,12340.0,3750.0,0
2680,2366,2026-04-11,32310.0,6580.0,12920.0,4080.0,150000
2681,1526,2026-06-07,30190.0,2980.0,12070.0,4240.0,0
2682,5948,2025-02-22,15210.0,3680.0,6080.0,1600.0,50000
2683,4477,2025-06-02,19840.0,4290.0,7940.0,2600.0,300000
2684,1647,2026-06-26,47590.0,7830.0,19040.0,5360.0,50000
2685,14,2025-02-16,39230.0,6160.0,15690.0,3760.0,0
2686,4600,2026-01-20,33400.0,4630.0,13360.0,3860.0,300000
2687,2279,2024-10-10,17940.0,2890.0,7180.0,1220.0,50000
2688,6105,2026-08-05,30910.0,6630.0,12360.0,3940.0,0
2689,3156,2025-08-01,23260.0,2980.0,9300.0,1820.0,300000
2690,130,2025-07-08,22280.0,3480.0,8910.0,1930.0,300000
2691,3815,2025-07-29,25480.0,4310.0,10190.0,2700.0,0
2692,4934,2025-02-02,9490.0,1710.0,3800.0,1220.0,300000
2693,3217,2025-12-13,30270.0,4340.0,12110.0,3240.0,150000
2694,2939,2026-04-10,25910.0,6830.0,10370.0,2090.0,50000
2695,3929,2026-03-01,25780.0,4870.0,10310.0,3490.0,300000
2696,2041,2024-10-21,29830.0,6120.0,11930.0,3310.0,50000
2697,28,2024-10-06,35050.0,4290.0,14020.0,3700.0,150000
2698,2114,2025-08-24,23830.0,5350.0,9530.0,2200.0,50000
2699,7331,2026-06-15,29360.0,2950.0,11740.0,3020.0,50000
2700,1253,2025-11-23,17330.0,3170.0,6930.0,1850.0,300000
2701,4357,2025-06-30,14970.0,2570.0,5990.0,1140.0,50000
2702,2047,2024-09-19,44960.0,6870.0,17980.0,5440.0,0
2703,5569,2025-05-29,15630.0,2720.0,6250.0,1980.0,300000
2704,5544,2024-12-19,21480.0,3390.0,8590.0,2180.0,0
2705,4556,2026-01-21,23460.0,2590.0,9390.0,3350.0,150000
2706,4024,2024-10-17,22330.0,3510.0,8930.0,2580.0,300000
2707,7844,2025-11-14,34610.0,6490.0,13840.0,2930.0,300000
2708,4397,2026-06-06,21090.0,3400.0,8440.0,2440.0,0
2709,7063,2025-03-06,12440.0,1630.0,4980.0,1500.0,300000
2710,3375,2026-07-04,27680.0,2470.0,11070.0,2680.0,0
2711,6431,2025-06-06,20540.0,4610.0,8210.0,2500.0,50000
2712,3467,2024-09-02,27100.0,6680.0,10840.0,2930.0,0
2713,3082,2026-07-10,33280.0,3030.0,13310.0,3080.0,0
2714,3779,2026-05-22,14520.0,2020.0,5810.0,1570.0,0
2715,630,2026-03-24,23480.0,3450.0,9390.0,3500.0,0
2716,270,2026-06-08,14100.0,1810.0,5640.0,1380.0,0
2717,2640,2024-08-19,28090.0,2430.0,11240.0,3410.0,150000
2718,1994,2024-09-12,19350.0,2080.0,7740.0,2450.0,0
2719,5725,2024-10-02,34420.0,3710.0,13770.0,3280.0,150000
2720,5898,2024-09-15,18630.0,3920.0,7450.0,2360.0,0
2721,2892,2024-08-25,28610.0,4220.0,11450.0,4210.0,300000
2722,4958,2024-09-14,15750.0,2910.0,6300.0,1830.0,0
2723,3433,2025-09-09,18700.0,3430.0,7480.0,2700.0,150000
2724,1281,2024-12-08,24210.0,5580.0,9680.0,2130.0,150000
2725,6277,2026-07-06,12470.0,2490.0,4990.0,1290.0,150000
2726,7444,2026-01-04,27010.0,3850.0,10800.0,2860.0,0
2727,5896,2025-01-01,29530.0,6810.0,11810.0,3840.0,0
2728,5803,2026-07-17,17440.0,2860.0,6980.0,1670.0,50000
2729,7116,2024-11-15,26180.0,2420.0,10470.0,3120.0,0
2730,6657,2025-11-03,28960.0,4890.0,11580.0,3220.0,50000
2731,2361,2026-03-20,38510.0,7920.0,15400.0,4800.0,150000
2732,576,2026-04-19,25260.0,4230.0,10100.0,2560.0,0
2733,7030,2025-09-30,21490.0,5240.0,8590.0,1850.0,50000
2734,6100,2026-05-26,13940.0,3100.0,5580.0,1230.0,300000
2735,1308,2026-02-18,18630.0,2110.0,7450.0,1340.0,0
2736,3193,2025-11-05,19280.0,2180.0,7710.0,1660.0,0
2737,3179,2025-10-18,19400.0,4120.0,7760.0,3090.0,0
2738,6053,2026-03-24,23970.0,3990.0,9590.0,2540.0,300000
2739,2735,2024-12-16,29520.0,5590.0,11810.0,3740.0,150000
2740,6117,2024-12-06,20920.0,5190.0,8370.0,2910.0,300000
2741,7372,2025-06-13,19750.0,3680.0,7900.0,2710.0,0
2742,2213,2025-11-28,16020.0,2720.0,6410.0,1940.0,300000
2743,2353,2025-06-17,27100.0,4380.0,10840.0,2120.0,0
2744,3569,2026-01-15,37820.0,6400.0,15130.0,3900.0,0
2745,1656,2025-05-01,15860.0,2540.0,6340.0,1480.0,0
2746,1580,2025-04-01,26090.0,2970.0,10440.0,3700.0,0
2747,5944,2024-09-14,14890.0,3280.0,5960.0,1540.0,150000
2748,2204,2025-11-19,43790.0,6150.0,17520.0,5240.0,0
2749,1391,2026-03-08,17270.0,2550.0,6910.0,2400.0,0
2750,1743,2026-01-15,8720.0,950.0,3490.0,1100.0,150000
2751,1926,2025-10-25,31780.0,5420.0,12710.0,3290.0,0
2752,620,2025-03-21,21150.0,5420.0,8460.0,2230.0,0
2753,1275,2024-12-04,28860.0,7260.0,11540.0,3410.0,150000
2754,957,2025-05-02,35450.0,4410.0,14180.0,4220.0,0
2755,1940,2025-10-30,23610.0,4860.0,9440.0,2590.0,0
2756,3954,2024-11-18,17570.0,2520.0,7030.0,2450.0,0
2757,2382,2024-12-18,12960.0,2150.0,5180.0,960.0,0
2758,7810,2026-07-20,14990.0,1960.0,6000.0,1760.0,0
2759,969,2025-11-18,31500.0,5250.0,12600.0,2980.0,0
2760,6655,2026-04-22,15880.0,1980.0,6350.0,0.0,300000
2761,1317,2026-03-14,22430.0,3160.0,8970.0,1720.0,150000
2762,1044,2024-09-06,31480.0,6900.0,12590.0,3180.0,0
2763,282,2026-04-10,31980.0,6300.0,12790.0,4070.0,150000
2764,2845,2026-06-08,27050.0,4800.0,10820.0,2380.0,0
2765,7169,2026-07-15,19710.0,1940.0,7880.0,2340.0,0
2766,6263,2026-05-18,34780.0,3360.0,13910.0,4170.0,0
2767,1059,2025-04-27,24060.0,3620.0,9620.0,2820.0,0
2768,4294,2025-01-24,33250.0,6580.0,13300.0,5210.0,50000
2769,2533,2025-05-13,30030.0,6950.0,12010.0,3740.0,150000
2770,3829,2026-06-28,38220.0,7780.0,15290.0,4100.0,150000
2771,5179,2026-06-25,27210.0,2550.0,10890.0,2540.0,0
2772,6981,2025-08-26,31890.0,5730.0,12760.0,2820.0,300000
2773,5281,2026-05-08,33480.0,3460.0,13390.0,3870.0,150000
2774,1009,2025-01-13,25710.0,5360.0,10290.0,2750.0,50000
2775,6835,2026-04-14,15860.0,3280.0,6340.0,1550.0,300000
2776,1230,2024-09-17,32550.0,5770.0,13020.0,3430.0,50000
2777,1036,2026-03-15,30020.0,5300.0,12010.0,2720.0,0
2778,4586,2025-07-16,15750.0,3580.0,6300.0,1900.0,0
2779,276,2026-04-04,27180.0,2390.0,10870.0,3300.0,300000
2780,2741,2025-03-30,23970.0,3080.0,9590.0,2150.0,150000
2781,2290,2024-10-20,32410.0,3230.0,12960.0,4250.0,300000
2782,1240,2025-06-23,24380.0,3360.0,9750.0,2480.0,0
2783,5371,2026-05-27,24830.0,4620.0,9930.0,2590.0,150000
2784,7979,2024-12-08,27140.0,3330.0,10860.0,3700.0,0
2785,126,2025-03-16,20340.0,1900.0,8140.0,2240.0,0
2786,4066,2025-04-14,13900.0,1660.0,5560.0,1340.0,300000
2787,4313,2025-10-05,23060.0,5530.0,9230.0,1770.0,50000
2788,7474,2025-03-30,24050.0,4300.0,9620.0,1710.0,300000
2789,3869,2025-12-10,29790.0,6390.0,11920.0,3020.0,0
2790,1209,2026-04-10,22290.0,4260.0,8920.0,2690.0,0
2791,7207,2025-11-19,28260.0,4160.0,11300.0,3110.0,0
2792,5343,2026-06-05,14910.0,2680.0,5960.0,2050.0,0
2793,7352,2025-08-04,21930.0,4380.0,8770.0,1760.0,0
2794,6639,2024-10-15,17610.0,2580.0,7040.0,1970.0,50000
2795,6571,2025-11-30,29330.0,3330.0,11730.0,3800.0,0
2796,3250,2025-12-04,22600.0,5840.0,9040.0,2200.0,0
2797,919,2026-01-07,20990.0,2950.0,8390.0,2960.0,0
2798,7596,2025-06-22,24200.0,4940.0,9680.0,2400.0,0
2799,5414,2026-02-02,35450.0,4530.0,14180.0,3540.0,300000
2800,3924,2025-08-14,12860.0,1450.0,5140.0,1400.0,0
2801,6295,2025-04-11,16890.0,2070.0,6760.0,2320.0,50000
2802,6528,2025-09-27,26580.0,2610.0,10630.0,2930.0,300000
2803,5758,2024-12-21,14680.0,2810.0,5870.0,2620.0,300000
2804,7981,2026-04-27,28770.0,4100.0,11510.0,3540.0,300000
2805,4404,2025-06-07,36750.0,3640.0,14700.0,4610.0,0
2806,5456,2026-04-29,17960.0,3660.0,7180.0,1540.0,50000
2807,1970,2024-10-04,12140.0,900.0,4860.0,1530.0,0
2808,2794,2026-03-03,36480.0,5330.0,14590.0,3840.0,0
2809,892,2025-12-21,26150.0,5030.0,10460.0,2380.0,50000
2810,4471,2026-07-07,19490.0,2970.0,7800.0,2700.0,0
2811,7176,2025-04-16,7430.0,1940.0,2970.0,820.0,0
2812,2034,2024-09-09,24860.0,2860.0,9940.0,3380.0,300000
2813,1365,2024-10-20,24110.0,2630.0,9640.0,2920.0,0
2814,129,2025-03-22,30370.0,4600.0,12150.0,3490.0,0
2815,1015,2026-05-20,27170.0,2190.0,10870.0,3850.0,50000
2816,1800,2024-08-29,27540.0,5590.0,11020.0,3190.0,300000
2817,6813,2025-03-13,28570.0,3460.0,11430.0,3430.0,50000
2818,7520,2024-08-30,27850.0,5110.0,11140.0,3580.0,0
2819,5478,2024-10-26,23140.0,4550.0,9260.0,1860.0,300000
2820,4613,2026-08-04,16350.0,3590.0,6540.0,1550.0,0
2821,1519,2025-11-30,31970.0,7950.0,12790.0,3550.0,50000
2822,4182,2025-07-19,24190.0,5600.0,9670.0,2660.0,0
2823,1199,2025-10-21,40050.0,3390.0,16020.0,6000.0,0
2824,3874,2024-10-24,17350.0,4080.0,6940.0,2330.0,0
2825,7361,2025-11-27,31180.0,5260.0,12470.0,2920.0,0
2826,6455,2025-09-08,34390.0,5010.0,13760.0,5170.0,150000
2827,5239,2025-06-22,28510.0,4300.0,11400.0,2880.0,0
2828,7386,2024-10-14,22580.0,4080.0,9030.0,3100.0,150000
2829,2475,2024-11-14,23180.0,6110.0,9270.0,2380.0,300000
2830,6090,2026-05-17,26230.0,4780.0,10490.0,3140.0,150000
2831,3486,2025-08-31,20320.0,3860.0,8130.0,1900.0,150000
2832,6258,2025-11-08,32360.0,3860.0,12950.0,4090.0,300000
2833,4050,2025-04-16,28130.0,5820.0,11250.0,4060.0,150000
2834,7313,2024-09-14,9120.0,2920.0,3650.0,1160.0,0
2835,7706,2025-06-21,19000.0,5080.0,7600.0,2080.0,0
2836,3720,2024-10-29,28260.0,4640.0,11300.0,3020.0,300000
2837,303,2024-10-21,28770.0,3340.0,11510.0,3300.0,0
2838,6888,2025-11-07,32340.0,5450.0,12940.0,3580.0,150000
2839,3953,2026-02-14,24800.0,4880.0,9920.0,2790.0,300000
2840,4684,2026-01-29,13110.0,3770.0,5240.0,1020.0,150000
2841,987,2026-04-12,21370.0,2810.0,8550.0,2260.0,0
2842,1864,2025-03-24,110890.0,5180.0,44360.0,4420.0,0
2843,4441,2024-12-20,6750.0,1000.0,2700.0,830.0,0
2844,4910,2026-01-07,34170.0,6180.0,13670.0,4200.0,300000
2845,6084,2025-04-13,39970.0,7180.0,15990.0,3670.0,0
2846,6945,2024-11-27,15380.0,4010.0,6150.0,1500.0,50000
2847,3073,2025-05-10,12530.0,2750.0,5010.0,1550.0,0
2848,7315,2025-07-13,19110.0,2430.0,7640.0,2150.0,0
2849,5407,2025-11-10,18400.0,2730.0,7360.0,3040.0,150000
2850,6096,2024-12-10,36830.0,7350.0,14730.0,3370.0,0
2851,5774,2026-04-19,13110.0,2540.0,5240.0,1480.0,300000
2852,3125,2025-05-29,26290.0,5450.0,10510.0,2350.0,0
2853,1328,2025-11-17,21570.0,2540.0,8630.0,2380.0,50000
2854,5189,2025-10-20,13290.0,2200.0,5310.0,1080.0,300000
2855,2409,2026-06-08,23080.0,4440.0,9230.0,3210.0,300000
2856,3674,2025-12-08,22840.0,3520.0,9140.0,2660.0,0
2857,3292,2025-03-11,15150.0,1760.0,6060.0,1920.0,150000
2858,4034,2025-03-07,21400.0,3870.0,8560.0,1850.0,150000
2859,5106,2025-09-24,15750.0,1990.0,6300.0,1420.0,300000
2860,704,2024-08-27,13140.0,1370.0,5260.0,890.0,50000
2861,575,2025-10-20,26190.0,5090.0,10480.0,2160.0,0
2862,5705,2025-04-07,31050.0,4140.0,12420.0,3610.0,0
2863,3233,2025-11-05,32250.0,4080.0,12900.0,2460.0,50000
2864,7849,2025-12-10,24260.0,5770.0,9710.0,2420.0,0
2865,5209,2025-09-01,34600.0,3910.0,13840.0,3030.0,0
2866,4784,2026-04-08,22530.0,2060.0,9010.0,2670.0,300000
2867,6925,2025-12-03,17630.0,1680.0,7050.0,2000.0,50000
2868,2633,2026-03-24,27180.0,3260.0,10870.0,3210.0,300000
2869,3829,2026-05-07,38220.0,3660.0,15290.0,4100.0,50000
2870,6733,2025-10-16,21330.0,3240.0,8530.0,2580.0,0
2871,3231,2026-08-10,16340.0,2330.0,6530.0,930.0,50000
2872,489,2026-01-04,18710.0,2190.0,7480.0,2450.0,0
2873,7115,2025-06-26,18620.0,2390.0,7450.0,2270.0,300000
2874,1348,2026-08-12,25990.0,5310.0,10390.0,2870.0,150000
2875,3682,2025-08-22,31940.0,4680.0,12780.0,3410.0,50000
2876,7549,2025-11-06,16570.0,3340.0,6630.0,1520.0,0
2877,3174,2026-01-09,23150.0,4150.0,9260.0,2590.0,50000
2878,4590,2026-08-18,30960.0,5470.0,12380.0,3980.0,300000
2879,1668,2024-11-26,29690.0,4190.0,11880.0,3240.0,0
2880,1638,2026-04-11,23820.0,4170.0,9530.0,2800.0,0
2881,4115,2024-11-09,21450.0,4300.0,8580.0,2340.0,50000
2882,7622,2025-09-19,32160.0,6090.0,12860.0,4340.0,0
2883,3554,2025-08-20,19920.0,3970.0,7970.0,1510.0,0
2884,7762,2025-01-07,26530.0,4270.0,10610.0,2810.0,0
2885,6541,2026-07-17,35340.0,7250.0,14130.0,4200.0,0
2886,1001,2025-10-24,27680.0,3350.0,11070.0,3130.0,0
2887,7447,2025-02-13,16610.0,1830.0,6640.0,2070.0,0
2888,851,2026-04-08,22500.0,2100.0,9000.0,1880.0,300000
2889,1389,2026-08-08,21050.0,2180.0,8420.0,1970.0,0
2890,5451,2026-08-12,20010.0,1940.0,8000.0,3260.0,0
2891,3713,2024-12-27,18800.0,2800.0,7520.0,2140.0,0
2892,1368,2025-05-30,36210.0,7260.0,14480.0,2670.0,150000
2893,822,2025-10-29,39340.0,4470.0,15740.0,3450.0,150000
2894,455,2026-02-09,33470.0,8160.0,13390.0,3210.0,0
2895,1625,2025-03-17,23570.0,4080.0,9430.0,2660.0,0
2896,2773,2025-01-26,37660.0,5990.0,15060.0,4170.0,50000
2897,3727,2025-03-22,75620.0,3740.0,30250.0,3120.0,50000
2898,7233,2025-10-26,25320.0,3070.0,10130.0,2940.0,0
2899,3148,2025-12-04,12320.0,1610.0,4930.0,940.0,0
2900,4090,2024-08-27,10820.0,1850.0,4330.0,1090.0,0
2901,4807,2025-04-23,24530.0,2640.0,9810.0,2850.0,300000
2902,2191,2025-04-09,20720.0,4990.0,8290.0,2360.0,50000
2903,917,2025-05-10,12050.0,3080.0,4820.0,1160.0,0
2904,3987,2025-09-12,27210.0,3790.0,10880.0,2740.0,0
2905,2876,2026-05-11,32720.0,4390.0,13090.0,3990.0,150000
2906,6749,2024-12-10,25830.0,5360.0,10330.0,3700.0,50000
2907,5593,2025-12-05,20910.0,2390.0,8360.0,2190.0,0
2908,1441,2025-03-05,15580.0,2000.0,6230.0,1180.0,50000
2909,4401,2025-10-06,28510.0,3280.0,11400.0,4330.0,0
2910,736,2025-07-10,11790.0,1390.0,4720.0,1510.0,0
2911,3569,2026-03-08,37820.0,6120.0,15130.0,3900.0,150000
2912,6435,2026-08-04,29360.0,4290.0,11740.0,3580.0,50000
2913,6060,2025-10-06,15150.0,3060.0,6060.0,1100.0,50000
2914,6246,2026-06-10,20240.0,2780.0,8100.0,1740.0,0
2915,6106,2025-08-08,27880.0,3900.0,11150.0,3300.0,0
2916,3339,2026-05-07,22200.0,3880.0,8880.0,2160.0,0
2917,7011,2026-06-09,22650.0,4370.0,9060.0,2020.0,50000
2918,3016,2026-08-11,37260.0,4870.0,14900.0,4740.0,150000
2919,7790,2024-12-02,29130.0,2340.0,11650.0,3330.0,150000
2920,7118,2025-08-17,28230.0,5800.0,11290.0,2330.0,300000
2921,2890,2024-12-06,25660.0,2940.0,10270.0,2440.0,50000
2922,962,2024-12-13,16250.0,2240.0,6500.0,2070.0,0
2923,2990,2025-05-03,19570.0,4940.0,7830.0,2000.0,150000
2924,3849,2026-08-14,5320.0,850.0,2130.0,640.0,300000
2925,1027,2026-06-29,23500.0,3960.0,9400.0,3060.0,0
2926,6229,2025-05-21,21630.0,3810.0,8650.0,0.0,0
2927,3866,2026-05-23,26380.0,5440.0,10550.0,3540.0,0
2928,6472,2025-07-25,16680.0,2200.0,6670.0,1730.0,150000
2929,2864,2025-09-28,12230.0,4000.0,4890.0,1380.0,0
2930,5570,2024-10-08,24450.0,4300.0,9780.0,3420.0,150000
2931,2502,2026-04-23,18820.0,2060.0,7530.0,2130.0,0
2932,1948,2024-11-16,19610.0,4440.0,7840.0,2720.0,300000
2933,6773,2025-02-03,36290.0,6520.0,14520.0,4480.0,0
2934,7389,2025-03-31,27270.0,4930.0,10910.0,2940.0,0
2935,1178,2025-10-18,26570.0,3930.0,10630.0,1980.0,0
2936,4761,2024-12-12,18400.0,2840.0,7360.0,2360.0,0
2937,12,2026-04-18,28360.0,5550.0,11340.0,2460.0,150000
2938,5253,2025-01-26,29120.0,5140.0,11650.0,2370.0,0
2939,4400,2026-08-03,18870.0,2710.0,7550.0,2230.0,300000
2940,3365,2025-08-19,46840.0,7600.0,18740.0,5920.0,0
2941,3023,2026-02-12,6810.0,950.0,2730.0,760.0,50000
2942,3372,2025-01-24,36450.0,8890.0,14580.0,3940.0,0
2943,5860,2025-05-07,24570.0,5490.0,9830.0,2860.0,300000
2944,2831,2025-08-08,39420.0,5430.0,15770.0,3200.0,0
2945,43,2025-01-29,28940.0,4120.0,11580.0,2430.0,0
2946,944,2026-03-17,9560.0,1600.0,3820.0,1420.0,0
2947,2391,2025-12-09,35180.0,4760.0,14070.0,5180.0,0
2948,5446,2024-12-06,22620.0,2050.0,9050.0,2190.0,300000
2949,7982,2025-04-18,19340.0,3210.0,7740.0,1860.0,0
2950,2546,2026-01-18,11940.0,2450.0,4770.0,1480.0,150000
2951,2412,2025-03-17,47520.0,5390.0,19010.0,4540.0,300000
2952,4987,2025-12-04,27950.0,3110.0,11180.0,2510.0,150000
2953,6571,2025-10-22,29330.0,4280.0,11730.0,3800.0,0
2954,1005,2024-10-12,42740.0,6840.0,17100.0,4880.0,0
2955,21,2026-04-11,24570.0,5660.0,9830.0,2660.0,0
2956,407,2025-02-23,9820.0,1710.0,3930.0,930.0,150000
2957,6763,2025-05-18,25640.0,3310.0,10250.0,2700.0,300000
2958,1015,2025-05-09,27170.0,1960.0,10870.0,3850.0,50000
2959,4432,2026-01-26,21100.0,3490.0,8440.0,2460.0,0
2960,1839,2025-01-29,27830.0,3150.0,11130.0,2630.0,0
2961,3189,2025-09-11,32830.0,3720.0,13130.0,2900.0,300000
2962,5244,2025-06-13,20510.0,4730.0,8210.0,2700.0,300000
2963,6543,2025-09-21,21820.0,4480.0,8730.0,2420.0,0
2964,6937,2024-09-09,46930.0,8400.0,18770.0,4300.0,0
2965,5924,2024-09-23,16430.0,4250.0,6570.0,1770.0,0
2966,715,2025-07-20,31650.0,6670.0,12660.0,3560.0,300000
2967,4147,2025-04-04,38420.0,7140.0,15370.0,4320.0,50000
2968,3855,2024-11-17,17490.0,2000.0,7000.0,2130.0,150000
2969,4420,2024-12-27,25060.0,6830.0,10020.0,2630.0,0
2970,4885,2025-07-23,31310.0,5110.0,12520.0,3660.0,0
2971,141,2024-10-12,31630.0,3230.0,12650.0,3550.0,50000
2972,4566,2025-09-08,21480.0,3140.0,8590.0,1700.0,0
2973,4883,2025-07-06,13840.0,2730.0,5530.0,1260.0,300000
2974,5922,2024-10-20,11210.0,3100.0,4480.0,1290.0,0
2975,5454,2026-06-24,35300.0,4350.0,14120.0,4220.0,0
2976,6013,2025-12-09,33320.0,6930.0,13330.0,3290.0,0
2977,964,2024-09-05,18740.0,3510.0,7500.0,1920.0,50000
2978,7152,2025-01-11,18750.0,3200.0,7500.0,2200.0,50000
2979,373,2026-06-07,28890.0,3190.0,11560.0,3940.0,50000
2980,3636,2025-02-14,26690.0,3850.0,10670.0,1600.0,0
2981,2542,2025-12-14,18310.0,4230.0,7320.0,1810.0,300000
2982,3611,2026-05-07,23640.0,3130.0,9450.0,3310.0,0
2983,1693,2025-08-01,26640.0,2820.0,10650.0,3410.0,50000
2984,6895,2026-07-29,20540.0,3600.0,8220.0,2910.0,0
2985,5276,2025-07-24,31030.0,3390.0,12410.0,3300.0,0
2986,6435,2024-12-23,29360.0,6510.0,11740.0,3580.0,50000
